record_id,title,year,search_source,screen_decision_codex,screen_decision_gemini,screen_confidence_codex,screen_confidence_gemini,exclude_code_codex,exclude_code_gemini,rationale_codex,rationale_gemini,screen_consensus,oauth_auth_method_codex,oauth_auth_method_gemini,human1_decision,human2_decision,adjudicated_final_decision,exclude_code,decision_rationale,adjudicator_id,screening_tier,codex_retry2_model,consensus_note,review_priority,review_type
REC_05456,Development and validation of an educational robot attitude scale (ERAS) for secondary school students,2019,PsycINFO,uncertain,uncertain,0.0,0.0,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni",Insufficient information from title alone to confirm if it reports statistical relationships related to AI adoption and if the sample size is >= 50. The paper focuses on scale development.,uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_12856,Evaluating the impact of AI on the critical thinking skills among the higher education students by combining the TAM model and critical thinking theory,2025,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing, preventing a full assessment against inclusion/exclusion criteria, particularly regarding empirical quantitative study, sample size, and explicit statistical relationships. The title suggests IC2 and IC3 are likely met due to the mention of AI in higher education and the TAM model.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02170,A hybrid SEM-neural network method for modeling the academic satisfaction factors of architecture students,2023,WoS; Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing, preventing full assessment. Based on the title, it focuses on 'academic satisfaction factors' and does not explicitly mention AI-based tools or AI adoption/acceptance measurements, which are key inclusion criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_04685,Modeling teacher education students' adoption of large language models through an extended technology acceptance framework,2025,WoS; Scopus,uncertain,uncertain,0.0,0.4,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract not provided, therefore cannot verify critical inclusion criteria such as sample size (Criterion 4) and explicit statistical relationships (Criterion 5), although the title strongly suggests a quantitative study.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_04689,Educational impacts of generative artificial intelligence on learning and performance of engineering students in China,2025,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract missing, cannot assess quantitative methodology or if AI adoption/acceptance is directly measured.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02171,Does intrinsic motivation mediate perceived artificial intelligence (AI) learning and computational thinking of students during the COVID-19 pandemic?,2023,WoS,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract is missing. Based on the title, the study appears to be in an educational context and involves AI ('AI learning', 'students'). The term 'mediate' suggests a quantitative, statistical analysis. However, without the abstract, it's impossible to verify if it's an empirical quantitative study, if the sample size is sufficient (IC4), or if it directly measures adoption, acceptance, intention to use, or actual use of AI (IC3). 'Perceived AI learning' is related but not explicitly one of the target constructs for inclusion. Therefore, a definitive decision cannot be made.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05468,Predicting the actual use of m-learning systems: a comparative approach using PLS-SEM and machine learning algorithms,2023,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an empirical quantitative study measuring actual use in an educational context with statistical analysis. However, it's unclear if the m-learning system is AI-based and the sample size is not provided.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05476,Incorporating a reflective thinking promoting mechanism into artificial intelligence-supported English writing environments,2023,PsycINFO,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing. Cannot verify if it's an empirical quantitative study, measures adoption/acceptance, has sufficient sample size, or reports statistical relationships. The title alone does not explicitly mention adoption/acceptance metrics.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02176,Investigating pre-service teachers' artificial intelligence perception from the perspective of planned behavior theory,2024,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests a quantitative empirical study measuring AI adoption-related constructs in an educational context (pre-service teachers), aligning with most inclusion criteria. However, without the abstract, it is not possible to confirm if it is an empirical quantitative study, the sample size (>= 50), or if statistical relationships are reported.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05477,"Understanding students' participation of intelligent teaching: an empirical study considering artificial intelligence usefulness, interactive reward, satisfaction, university support and enjoyment",2023,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an empirical study in an educational context, focusing on AI usefulness and student participation, aligning with several inclusion criteria. However, sample size and explicit mention of statistical relationships cannot be confirmed from the title alone.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_11917,Exploring the Application Capability of ChatGPT as an Instructor in Skills Education for Dental Medical Students: Randomized Controlled Trial,2025,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Empirical quantitative study (Randomized Controlled Trial) using an AI-based tool (ChatGPT) in an educational context. However, the abstract content is missing, making it impossible to confirm if it measures adoption/acceptance (Criterion 3), meets the sample size requirement (Criterion 4), or reports relevant statistical relationships (Criterion 5).",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02177,Investigating undergraduate students' perceptions and awareness of using ChatGPT as a regular assistance tool: A user acceptance perspective study,2024,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title suggests a quantitative user acceptance study of ChatGPT in an educational context. However, the abstract is missing, and the title does not provide information on sample size or explicit mention of statistical relationships, making a definitive inclusion/exclusion difficult.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_04696,AI acceptance and Chinese EFL learners' behavioral engagement with mediating effects of motivation,2025,WoS; Scopus,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title suggests a quantitative study on AI acceptance in an educational context with mediating effects, fulfilling several inclusion criteria. However, the abstract is missing, preventing confirmation of study type, sample size, and specific statistical analyses.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05484,Psychological factors influencing successful music learning using deep learning technologies,2024,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The abstract is too brief to confirm if it is an empirical quantitative study, measures adoption constructs, or reports usable effect sizes. Publication year and language are also unknown.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_04699,Determinants of student adoption of artificial intelligence applications in higher education,2025,WoS; Scopus,uncertain,uncertain,0.0,1.0,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing, cannot confirm if it's an empirical quantitative study, sample size, or if statistical relationships are reported.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_10267,Exploring Academic Intentions for ChatGPT: A Perspective from the Theory of Planned Behavior,2024,WoS,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title suggests an empirical quantitative study on AI adoption intentions in an academic context using TPB, which aligns with several inclusion criteria. However, without the abstract, sample size and explicit confirmation of statistical analysis cannot be verified.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_05486,To use or not to use ChatGPT in higher education? A study of students' acceptance and use of technology,2024,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study's title aligns with AI, education, and adoption constructs. However, details on publication date/language and explicit mention of effect sizes are missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02180,"Perceptions and usage of AI chatbots among students in higher education across genders, academic levels and fields of study",2024,Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title suggests quantitative study on AI chatbot usage in higher education, but sample size and explicit statistical relationship reporting are not clear from title alone.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13317,"How mindfulness shapes AI competence: a structural equation modeling analysis of mindfulness, AI literacy and behavioral intention in Chinese media students",2025,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Meets most inclusion criteria (quantitative, AI in education, adoption construct, student participants, likely effect sizes), but the publication date (2015-2025) and explicit language cannot be confirmed from the provided information.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13759,Measuring Institutions' Adoption of Artificial Intelligence Applications in Online Learning Environments: Integrating the Innovation Diffusion Theory with Technology Adoption Rate,2022,WoS,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title suggests quantitative empirical study measuring AI adoption in education, but sample size and explicit methodology details are missing. Abstract is needed for a definitive decision.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01476,Unlocking EFL learners' insights into ChatGPT use for L2 writing: The impacts of usage frequency and gender variations,2025,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates relevance to AI in education and student participants. However, the abstract is missing, making it impossible to confirm the study's methodology, whether it explicitly measures adoption/acceptance constructs, reports usable effect sizes, or falls within the specified publication date and language criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06535,GenAI in Indian higher education: faculty at the crossroads of adoption,2026,WoS; Scopus,uncertain,uncertain,0.0,0.2,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests the study focuses on AI in education, faculty, and adoption constructs. However, critical information regarding its empirical nature, methodology (quantitative vs. qualitative), presence of usable effect sizes, and publication details (year, language) is missing.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02181,The rapid rise of generative AI and its implications for academic integrity: Students’ perceptions and use of chatbots for assistance with assessments,2024,Scopus,uncertain,uncertain,0.0,0.3,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Key information, including the abstract, publication year, language, specific methodology, and presence of effect sizes, is missing, making a definitive decision impossible.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13761,Examining the Impact of Artificial Intelligence and Social and Computer Anxiety in E-Learning Settings: Students' Perceptions at the University Level,2022,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an empirical study on AI in education with student perceptions. However, the abstract is missing, preventing verification of methodology (quantitative vs. qualitative), specific adoption constructs, publication details, and reported effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_00503,Development of the generative artificial intelligence awareness scale for secondary school students in Türkiye,2025,WoS,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The study focuses on AI in education and likely uses quantitative methods related to adoption, but the publication year, language, and reporting of usable effect sizes are unknown.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01487,AI teacherbots: The lure driving migration from offline to online learning,2025,PsycINFO,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Missing abstract and keywords; cannot verify if it is an empirical quantitative study, measures adoption constructs, reports usable effect sizes, or meets publication date/language criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06536,From resistance to acceptance: the dynamics of educators' intentions to use chatbots and the role of educators' autocratic behaviour,2025,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni",Cannot confirm sample size >= 50 or if it's an empirical quantitative study reporting statistical relationships without the abstract.,uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02183,Evaluating technological and instructional factors influencing the acceptance of AIGC-assisted design courses,2024,Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title suggests an empirical quantitative study on AI acceptance in an educational context. However, an abstract is needed to confirm sample size (inclusion criteria 4) and explicit statistical relationships (inclusion criteria 5).",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06537,ChatGPT in the academia: exploring teachers' and students' practices and perspectives in higher education,2025,WoS; Scopus,uncertain,uncertain,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract not provided, preventing full assessment against inclusion/exclusion criteria regarding methodology, sample size, and specific measurements.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13764,AI-Assistive Technology Adoption and Mental Health Disorders in Visually Impaired University Students,2025,WoS; Scopus,uncertain,uncertain,0.0,0.4,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing, preventing full assessment of methodology (empirical, quantitative, effect sizes) and publication details (date, language).",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01489,"Perceptions, adoption intentions, and impacts of generative AI among Chinese university students",2025,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title suggests an empirical quantitative study focusing on generative AI in education with adoption intentions among university students. However, publication details (date, language) and explicit mention of usable effect sizes are missing, leading to uncertainty.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13765,Assessing ChatGPT Adoption in Higher Education: An Empirical Analysis,2025,WoS; Scopus,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates relevance to AI adoption in higher education, meeting criteria 1, 2, 3, and 4. However, the abstract is missing, preventing verification of usable effect sizes (criterion 6) and publication details (criterion 5).",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02185,Examining the relationship between the L2 motivational self system and technology acceptance model post ChatGPT introduction and utilization,2024,WoS; Scopus,uncertain,uncertain,0.0,0.7,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract not provided. The title strongly suggests a quantitative empirical study on AI (ChatGPT) adoption/acceptance in an educational context (L2 motivational self system) and implies statistical relationships (Technology Acceptance Model). However, without the abstract, the sample size (Inclusion #4) and other empirical details cannot be fully verified.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01492,"Why do graduate students use generative AI in thesis writing? the influence of self-efficacy, time pressure, and trust",2025,WoS; Scopus; PsycINFO,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni",Missing sample size and full abstract to confirm methodology and empirical quantitative nature.,uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01494,"Dynamics of chatgpt literacy: Impact of trust, usefulness, self-efficacy, and user satisfaction",2025,PsycINFO,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title suggests a quantitative study on ChatGPT, but the educational context and sample size cannot be determined from the title alone.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13774,Digital and Traditional Learning: Learning Styles with Music and Technology for Early Childhood Education †,2023,Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract missing, cannot verify if it's an empirical quantitative study, measures AI adoption, or uses an AI-based tool/system. Title suggests 'Technology' but not explicitly 'AI-based tool/system'.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06551,From clicks to campus: how AI-powered digital marketing shapes student enrollment decisions,2025,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Without an abstract, it is not possible to verify if the study is empirical quantitative, meets the minimum sample size, or reports statistical relationships. Furthermore, it is unclear if 'AI-powered digital marketing shapes student enrollment decisions' constitutes a direct measure of adoption, acceptance, or intention to use AI by students, as per inclusion criterion 3.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02193,The critical role of trust in adopting AI-powered educational technology for learning: An instrument for measuring student perceptions,2025,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing, preventing full evaluation of empirical quantitative nature, sample size, and statistical reporting requirements.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_06610,The influence of the institutional environment on AI adoption in universities: identifying value drivers and necessary conditions,2025,WoS,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates a relevant focus on AI adoption in universities, but the lack of abstract/keywords prevents confirmation of empirical quantitative methodology, reported effect sizes, and publication criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13405,Personalizing AI tools for second language speaking: the role of gender and autistic traits,2025,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates AI tools in education ('AI tools for second language speaking') but does not explicitly mention adoption/acceptance constructs, methodology, or other key inclusion criteria.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13812,Acceptance of Artificial Intelligence (ChatGPT) Among Trainee Teachers in Higher Education,2024,WoS; Scopus,uncertain,uncertain,0.0,0.5,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Abstract is missing, cannot confirm if it's an empirical quantitative study, sample size, or if statistical relationships are reported.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_01541,Using chatbots to support student goal setting and social presence in fully online activities: Learner engagement and perceptions,2023,PsycINFO,uncertain,uncertain,0.0,0.6,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","Title suggests educational context and AI (chatbots), and 'learner engagement and perceptions' might hint at adoption. However, without the abstract, it's impossible to confirm if it's an empirical quantitative study, its sample size, or if it explicitly measures adoption/acceptance or reports statistical relationships.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_02195,"The mediating role of academic stress, critical thinking and performance expectations in the influence of academic self-efficacy on AI dependence: Case study in college students",2025,WoS; Scopus,uncertain,uncertain,0.0,0.9,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title indicates an empirical quantitative study in an educational context, examining AI dependence (a form of AI use/acceptance) and suggesting statistical relationships ('mediating role', 'influence'). However, the sample size (inclusion criterion #4) cannot be determined from the title alone.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
REC_13814,Exploring the Educational Acceptance and Use of Artificial Intelligence Tools: Perceptions Among Portuguese University Students,2025,WoS; Scopus,uncertain,uncertain,0.0,0.8,,,"codex failed: OpenAI Codex v0.101.0 (research preview)
--------
workdir: /Users/hosung/jornal_AI-adoption_meta
model: gpt-5.3-codex
provider: openai
approval: never
sandbox: read-only
reasoning effort: high
reasoni","The title strongly aligns with criteria for AI tools, education context, adoption constructs, and student participants. However, the abstract is missing, preventing confirmation of quantitative methodology, publication details (year/language), and explicit mention of usable effect sizes.",uncertain,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,MEDIUM,genuine_uncertain
