coder,sheet,study_id,construct_1,construct_2,pair,r_value,original_beta,r_source,source_location,flag,notes,sample_size
R4,CORRELATIONS,S116,BI,SI,BI-SI,0.32,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,BI,UB,BI-UB,0.66,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,EE,FC,EE-FC,0.57,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,EE,PE,EE-PE,0.61,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,EE,SI,EE-SI,0.28,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,EE,UB,EE-UB,0.4,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,FC,PE,FC-PE,0.49,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,FC,SI,FC-SI,0.29,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,FC,UB,FC-UB,0.5,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,PE,SI,PE-SI,0.22,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,PE,UB,PE-UB,0.41,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S116,SI,UB,SI-UB,0.32,,direct,,,Table 5 below-diagonal (Fornell-Larcker inter-construct correlation; diagonal=sqrt AVE; above-diagonal=HTMT not used).,8496.0
R4,CORRELATIONS,S172,BI,EE,BI-EE,0.889,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).,330.0
R4,CORRELATIONS,S172,BI,PE,BI-PE,0.779,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).,330.0
R4,CORRELATIONS,S172,BI,UB,BI-UB,0.881,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).,330.0
R4,CORRELATIONS,S172,EE,PE,EE-PE,0.692,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).,330.0
R4,CORRELATIONS,S172,EE,UB,EE-UB,0.878,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).,330.0
R4,CORRELATIONS,S172,PE,UB,PE-UB,0.787,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). AIHE(AI adoption)=UB. Interaction terms (EE.BI/PE.BI/PR.BI) and Perceived Risk excluded. NOTE: discriminant validity concern (some r > sqrt AVE).,330.0
R4,CORRELATIONS,S159,BI,EE,BI-EE,0.103,,direct,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).,483.0
R4,CORRELATIONS,S159,BI,PE,BI-PE,0.127,,direct,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).,483.0
R4,CORRELATIONS,S159,BI,SI,BI-SI,0.053,,direct,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).,483.0
R4,CORRELATIONS,S159,BI,TRU,BI-TRU,0.137,,direct,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).,483.0
R4,CORRELATIONS,S159,EE,PE,EE-PE,0.139,,direct,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).,483.0
R4,CORRELATIONS,S159,EE,SI,EE-SI,0.02,,direct,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).,483.0
R4,CORRELATIONS,S159,EE,TRU,EE-TRU,0.087,,direct,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).,483.0
R4,CORRELATIONS,S159,PE,SI,PE-SI,0.154,,direct,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).,483.0
R4,CORRELATIONS,S159,PE,TRU,PE-TRU,0.008,,direct,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).,483.0
R4,CORRELATIONS,S159,SI,TRU,SI-TRU,0.037,,direct,,,Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE).,483.0
R4,CORRELATIONS,S134,BI,EE,BI-EE,0.045,0.045,beta,,,"Standardized linear regression coefficient (EE->BI (Table 8), beta). Raw beta retained. No correlation matrix reported (regression study).",484.0
R4,CORRELATIONS,S134,BI,FC,BI-FC,0.024,0.024,beta,,,"Standardized linear regression coefficient (FC->BI (Table 8), beta). Raw beta retained. No correlation matrix reported (regression study).",484.0
R4,CORRELATIONS,S134,BI,PE,BI-PE,0.388,0.388,beta,,,"Standardized linear regression coefficient (PE->BI (Table 8), beta). Raw beta retained. No correlation matrix reported (regression study).",484.0
R4,CORRELATIONS,S134,BI,SI,BI-SI,0.029,0.029,beta,,,"Standardized linear regression coefficient (SI->BI (Table 8), beta). Raw beta retained. No correlation matrix reported (regression study).",484.0
R4,CORRELATIONS,S134,BI,UB,BI-UB,0.39,0.39,beta,,,"Standardized linear regression coefficient (BI->UB (Table 9), beta). Raw beta retained. No correlation matrix reported (regression study).",484.0
R4,CORRELATIONS,S134,FC,UB,FC-UB,0.118,0.118,beta,,,"Standardized linear regression coefficient (FC->UB (Table 9), beta). Raw beta retained. No correlation matrix reported (regression study).",484.0
R4,CORRELATIONS,S082,BI,EE,BI-EE,0.61,,direct,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.,308.0
R4,CORRELATIONS,S082,BI,FC,BI-FC,0.58,,direct,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.,308.0
R4,CORRELATIONS,S082,BI,PE,BI-PE,0.73,,direct,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.,308.0
R4,CORRELATIONS,S082,BI,SI,BI-SI,0.3,,direct,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.,308.0
R4,CORRELATIONS,S082,EE,FC,EE-FC,0.68,,direct,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.,308.0
R4,CORRELATIONS,S082,EE,PE,EE-PE,0.74,,direct,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.,308.0
R4,CORRELATIONS,S082,EE,SI,EE-SI,0.22,,direct,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.,308.0
R4,CORRELATIONS,S082,FC,PE,FC-PE,0.56,,direct,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.,308.0
R4,CORRELATIONS,S082,FC,SI,FC-SI,0.33,,direct,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.,308.0
R4,CORRELATIONS,S082,PE,SI,PE-SI,0.26,,direct,,,Table 4 correlation matrix (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 3) not used per project rule.,308.0
R4,CORRELATIONS,S182,BI,EE,BI-EE,0.5,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.,380.0
R4,CORRELATIONS,S182,BI,FC,BI-FC,0.56,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.,380.0
R4,CORRELATIONS,S182,BI,PE,BI-PE,0.601,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.,380.0
R4,CORRELATIONS,S182,BI,SI,BI-SI,0.64,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.,380.0
R4,CORRELATIONS,S182,EE,FC,EE-FC,0.657,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.,380.0
R4,CORRELATIONS,S182,EE,PE,EE-PE,0.54,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.,380.0
R4,CORRELATIONS,S182,EE,SI,EE-SI,0.505,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.,380.0
R4,CORRELATIONS,S182,FC,PE,FC-PE,0.522,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.,380.0
R4,CORRELATIONS,S182,FC,SI,FC-SI,0.617,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.,380.0
R4,CORRELATIONS,S182,PE,SI,PE-SI,0.562,,direct,,,Table 4 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 5) not used per project rule.,380.0
R4,CORRELATIONS,S199,BI,EE,BI-EE,0.207,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,BI,FC,BI-FC,0.388,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,BI,PE,BI-PE,0.703,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,BI,SI,BI-SI,0.559,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,BI,UB,BI-UB,0.738,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,EE,FC,EE-FC,0.462,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,EE,PE,EE-PE,0.45,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,EE,SI,EE-SI,0.044,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,EE,UB,EE-UB,0.179,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,FC,PE,FC-PE,0.502,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,FC,SI,FC-SI,0.352,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,FC,UB,FC-UB,0.434,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,PE,SI,PE-SI,0.489,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,PE,UB,PE-UB,0.614,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S199,SI,UB,SI-UB,0.498,,direct,,,"Table 4 Pearson correlation matrix (lower triangle; diagonal=sqrt AVE/Fornell-Larcker). ** p<.01, * p<.05.",197.0
R4,CORRELATIONS,S122,BI,EE,BI-EE,0.806,,direct,,,"Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). Mapped Performance expectancy->PE; Perceived usefulness excluded (redundant, both map to PE). HTMT (Table 6) not used.",842.0
R4,CORRELATIONS,S122,BI,FC,BI-FC,0.722,,direct,,,"Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). Mapped Performance expectancy->PE; Perceived usefulness excluded (redundant, both map to PE). HTMT (Table 6) not used.",842.0
R4,CORRELATIONS,S122,BI,PE,BI-PE,0.746,,direct,,,"Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). Mapped Performance expectancy->PE; Perceived usefulness excluded (redundant, both map to PE). HTMT (Table 6) not used.",842.0
R4,CORRELATIONS,S122,BI,SI,BI-SI,0.56,,direct,,,"Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). Mapped Performance expectancy->PE; Perceived usefulness excluded (redundant, both map to PE). HTMT (Table 6) not used.",842.0
R4,CORRELATIONS,S122,EE,FC,EE-FC,0.717,,direct,,,"Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). Mapped Performance expectancy->PE; Perceived usefulness excluded (redundant, both map to PE). HTMT (Table 6) not used.",842.0
R4,CORRELATIONS,S122,EE,PE,EE-PE,0.687,,direct,,,"Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). Mapped Performance expectancy->PE; Perceived usefulness excluded (redundant, both map to PE). HTMT (Table 6) not used.",842.0
R4,CORRELATIONS,S122,EE,SI,EE-SI,0.577,,direct,,,"Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). Mapped Performance expectancy->PE; Perceived usefulness excluded (redundant, both map to PE). HTMT (Table 6) not used.",842.0
R4,CORRELATIONS,S122,FC,PE,FC-PE,0.708,,direct,,,"Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). Mapped Performance expectancy->PE; Perceived usefulness excluded (redundant, both map to PE). HTMT (Table 6) not used.",842.0
R4,CORRELATIONS,S122,FC,SI,FC-SI,0.728,,direct,,,"Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). Mapped Performance expectancy->PE; Perceived usefulness excluded (redundant, both map to PE). HTMT (Table 6) not used.",842.0
R4,CORRELATIONS,S122,PE,SI,PE-SI,0.594,,direct,,,"Table 5 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). Mapped Performance expectancy->PE; Perceived usefulness excluded (redundant, both map to PE). HTMT (Table 6) not used.",842.0
R4,CORRELATIONS,S062,ATT,EE,ATT-EE,0.208,,direct,,,Table 3 correlation matrix. Study reported significance at p<.05/p<.01; all mapped r (>=0.16) with N=729 are p<.01.,729.0
R4,CORRELATIONS,S062,ATT,PE,ATT-PE,0.179,,direct,,,Table 3 correlation matrix. Study reported significance at p<.05/p<.01; all mapped r (>=0.16) with N=729 are p<.01.,729.0
R4,CORRELATIONS,S062,ATT,UB,ATT-UB,0.322,,direct,,,Table 3 correlation matrix. Study reported significance at p<.05/p<.01; all mapped r (>=0.16) with N=729 are p<.01.,729.0
R4,CORRELATIONS,S062,EE,PE,EE-PE,0.167,,direct,,,Table 3 correlation matrix. Study reported significance at p<.05/p<.01; all mapped r (>=0.16) with N=729 are p<.01.,729.0
R4,CORRELATIONS,S062,EE,UB,EE-UB,0.494,,direct,,,Table 3 correlation matrix. Study reported significance at p<.05/p<.01; all mapped r (>=0.16) with N=729 are p<.01.,729.0
R4,CORRELATIONS,S062,PE,UB,PE-UB,0.554,,direct,,,Table 3 correlation matrix. Study reported significance at p<.05/p<.01; all mapped r (>=0.16) with N=729 are p<.01.,729.0
R4,CORRELATIONS,S129,BI,EE,BI-EE,0.243,0.243,beta,,,"Table 5 SEM path coefficient (PEOU->IU (H12)). Table labels 'Unstandardised' but text reports as beta; value in [-1,1]. Raw value retained. HTMT (Table 4) not used; no Fornell-Larcker matrix tabulated.",300.0
R4,CORRELATIONS,S129,BI,PE,BI-PE,0.446,0.446,beta,,,"Table 5 SEM path coefficient (PU->IU (H10)). Table labels 'Unstandardised' but text reports as beta; value in [-1,1]. Raw value retained. HTMT (Table 4) not used; no Fornell-Larcker matrix tabulated.",300.0
R4,CORRELATIONS,S129,BI,SI,BI-SI,-0.087,-0.087,beta,,,"Table 5 SEM path coefficient (SI->IU (H11)). Table labels 'Unstandardised' but text reports as beta; value in [-1,1]. Raw value retained. HTMT (Table 4) not used; no Fornell-Larcker matrix tabulated.",300.0
R4,CORRELATIONS,S129,BI,UB,BI-UB,0.406,0.406,beta,,,"Table 5 SEM path coefficient (IU->AUB (H13)). Table labels 'Unstandardised' but text reports as beta; value in [-1,1]. Raw value retained. HTMT (Table 4) not used; no Fornell-Larcker matrix tabulated.",300.0
R4,CORRELATIONS,S129,EE,FC,EE-FC,0.225,0.225,beta,,,"Table 5 SEM path coefficient (FC->PEOU (H4)). Table labels 'Unstandardised' but text reports as beta; value in [-1,1]. Raw value retained. HTMT (Table 4) not used; no Fornell-Larcker matrix tabulated.",300.0
R4,CORRELATIONS,S129,EE,PE,EE-PE,0.467,0.467,beta,,,"Table 5 SEM path coefficient (PEOU->PU (H7)). Table labels 'Unstandardised' but text reports as beta; value in [-1,1]. Raw value retained. HTMT (Table 4) not used; no Fornell-Larcker matrix tabulated.",300.0
R4,CORRELATIONS,S129,EE,SI,EE-SI,-0.064,-0.064,beta,,,"Table 5 SEM path coefficient (SI->PEOU (H1)). Table labels 'Unstandardised' but text reports as beta; value in [-1,1]. Raw value retained. HTMT (Table 4) not used; no Fornell-Larcker matrix tabulated.",300.0
R4,CORRELATIONS,S129,EE,TRU,EE-TRU,0.354,0.354,beta,,,"Table 5 SEM path coefficient (TR->PEOU (H6)). Table labels 'Unstandardised' but text reports as beta; value in [-1,1]. Raw value retained. HTMT (Table 4) not used; no Fornell-Larcker matrix tabulated.",300.0
R4,CORRELATIONS,S129,PE,SI,PE-SI,0.369,0.369,beta,,,"Table 5 SEM path coefficient (SI->PU (H8)). Table labels 'Unstandardised' but text reports as beta; value in [-1,1]. Raw value retained. HTMT (Table 4) not used; no Fornell-Larcker matrix tabulated.",300.0
R4,CORRELATIONS,S205,BI,EE,BI-EE,0.539,,direct,,,Table 4 Discriminant Validity Index (Fornell-Larcker; off-diagonal correlation; diagonal=sqrt AVE).,136.0
R4,CORRELATIONS,S205,BI,FC,BI-FC,0.623,,direct,,,Table 4 Discriminant Validity Index (Fornell-Larcker; off-diagonal correlation; diagonal=sqrt AVE).,136.0
R4,CORRELATIONS,S205,BI,PE,BI-PE,0.729,,direct,,,Table 4 Discriminant Validity Index (Fornell-Larcker; off-diagonal correlation; diagonal=sqrt AVE).,136.0
R4,CORRELATIONS,S205,BI,SI,BI-SI,0.55,,direct,,,Table 4 Discriminant Validity Index (Fornell-Larcker; off-diagonal correlation; diagonal=sqrt AVE).,136.0
R4,CORRELATIONS,S205,EE,FC,EE-FC,0.822,,direct,,,Table 4 Discriminant Validity Index (Fornell-Larcker; off-diagonal correlation; diagonal=sqrt AVE).,136.0
R4,CORRELATIONS,S205,EE,PE,EE-PE,0.463,,direct,,,Table 4 Discriminant Validity Index (Fornell-Larcker; off-diagonal correlation; diagonal=sqrt AVE).,136.0
R4,CORRELATIONS,S205,EE,SI,EE-SI,0.442,,direct,,,Table 4 Discriminant Validity Index (Fornell-Larcker; off-diagonal correlation; diagonal=sqrt AVE).,136.0
R4,CORRELATIONS,S205,FC,PE,FC-PE,0.465,,direct,,,Table 4 Discriminant Validity Index (Fornell-Larcker; off-diagonal correlation; diagonal=sqrt AVE).,136.0
R4,CORRELATIONS,S205,FC,SI,FC-SI,0.531,,direct,,,Table 4 Discriminant Validity Index (Fornell-Larcker; off-diagonal correlation; diagonal=sqrt AVE).,136.0
R4,CORRELATIONS,S205,PE,SI,PE-SI,0.541,,direct,,,Table 4 Discriminant Validity Index (Fornell-Larcker; off-diagonal correlation; diagonal=sqrt AVE).,136.0
R4,CORRELATIONS,S126,BI,EE,BI-EE,0.58,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,BI,FC,BI-FC,0.511,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,BI,PE,BI-PE,0.757,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,BI,SI,BI-SI,0.483,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,BI,UB,BI-UB,0.613,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,EE,FC,EE-FC,0.662,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,EE,PE,EE-PE,0.55,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,EE,SI,EE-SI,0.381,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,EE,UB,EE-UB,0.498,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,FC,PE,FC-PE,0.543,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,FC,SI,FC-SI,0.283,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,FC,UB,FC-UB,0.432,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,PE,SI,PE-SI,0.584,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,PE,UB,PE-UB,0.534,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S126,SI,UB,SI-UB,0.359,,direct,,,Table 5 Fornell-Larcker criterion (off-diagonal correlation; diagonal=sqrt AVE).,194.0
R4,CORRELATIONS,S115,ATT,BI,ATT-BI,0.78,,direct,,,Figure 2 category-wise correlation matrix (Pearson correlation between constructs).,112.0
R4,CORRELATIONS,S115,ATT,EE,ATT-EE,0.79,,direct,,,Figure 2 category-wise correlation matrix (Pearson correlation between constructs).,112.0
R4,CORRELATIONS,S115,ATT,PE,ATT-PE,0.74,,direct,,,Figure 2 category-wise correlation matrix (Pearson correlation between constructs).,112.0
R4,CORRELATIONS,S115,BI,EE,BI-EE,0.68,,direct,,,Figure 2 category-wise correlation matrix (Pearson correlation between constructs).,112.0
R4,CORRELATIONS,S115,BI,PE,BI-PE,0.62,,direct,,,Figure 2 category-wise correlation matrix (Pearson correlation between constructs).,112.0
R4,CORRELATIONS,S115,EE,PE,EE-PE,0.62,,direct,,,Figure 2 category-wise correlation matrix (Pearson correlation between constructs).,112.0
R4,CORRELATIONS,S029,BI,EE,BI-EE,0.488,,direct,,,Table 3 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 4) not used per project rule.,411.0
R4,CORRELATIONS,S029,BI,PE,BI-PE,0.665,,direct,,,Table 3 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 4) not used per project rule.,411.0
R4,CORRELATIONS,S029,BI,SI,BI-SI,0.435,,direct,,,Table 3 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 4) not used per project rule.,411.0
R4,CORRELATIONS,S029,BI,TRU,BI-TRU,0.284,,direct,,,Table 3 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 4) not used per project rule.,411.0
R4,CORRELATIONS,S029,EE,PE,EE-PE,0.706,,direct,,,Table 3 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 4) not used per project rule.,411.0
R4,CORRELATIONS,S029,EE,SI,EE-SI,0.335,,direct,,,Table 3 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 4) not used per project rule.,411.0
R4,CORRELATIONS,S029,EE,TRU,EE-TRU,0.247,,direct,,,Table 3 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 4) not used per project rule.,411.0
R4,CORRELATIONS,S029,PE,SI,PE-SI,0.472,,direct,,,Table 3 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 4) not used per project rule.,411.0
R4,CORRELATIONS,S029,PE,TRU,PE-TRU,0.301,,direct,,,Table 3 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 4) not used per project rule.,411.0
R4,CORRELATIONS,S029,SI,TRU,SI-TRU,0.281,,direct,,,Table 3 Fornell-Larcker (off-diagonal correlation; diagonal=sqrt AVE). HTMT (Table 4) not used per project rule.,411.0
R4,CORRELATIONS,S139,BI,EE,BI-EE,0.578,,direct,,,Table 4 Fornell-Larcker. NOTE: paper 'PE'=Perceived Ease of use->our EE; 'PUSE'=Perceived Usefulness->our PE. HTMT (Table 3) not used.,435.0
R4,CORRELATIONS,S139,BI,PE,BI-PE,0.356,,direct,,,Table 4 Fornell-Larcker. NOTE: paper 'PE'=Perceived Ease of use->our EE; 'PUSE'=Perceived Usefulness->our PE. HTMT (Table 3) not used.,435.0
