coder,sheet,study_id,construct_1,construct_2,pair,r_value,original_beta,r_source,source_location,flag,notes,sample_size
R3,CORRELATIONS,S175,ANX,PE,ANX-PE,,,,,,,639.0
R3,CORRELATIONS,S175,ANX,SE,ANX-SE,,,,,,,639.0
R3,CORRELATIONS,S175,ANX,SI,ANX-SI,,,,,,,639.0
R3,CORRELATIONS,S175,ANX,TRU,ANX-TRU,,,,,,,639.0
R3,CORRELATIONS,S175,ANX,UB,ANX-UB,,,,,,,639.0
R3,CORRELATIONS,S175,ATT,BI,ATT-BI,,0.867,beta_converted,Table 3,,,639.0
R3,CORRELATIONS,S175,ATT,EE,ATT-EE,,0.608,beta_converted,,,,639.0
R3,CORRELATIONS,S175,ATT,FC,ATT-FC,,,,,,,639.0
R3,CORRELATIONS,S175,ATT,PE,ATT-PE,,0.203,beta_converted,,,,639.0
R3,CORRELATIONS,S175,ATT,SE,ATT-SE,,,,,,,639.0
R3,CORRELATIONS,S175,ATT,SI,ATT-SI,,,,,,,639.0
R3,CORRELATIONS,S175,ATT,TRU,ATT-TRU,,,,,,,639.0
R3,CORRELATIONS,S175,ATT,UB,ATT-UB,,,,,,,639.0
R3,CORRELATIONS,S175,BI,EE,BI-EE,,,,,,,639.0
R3,CORRELATIONS,S175,BI,FC,BI-FC,,,,,,,639.0
R3,CORRELATIONS,S175,BI,PE,BI-PE,,,,,,,639.0
R3,CORRELATIONS,S175,BI,SE,BI-SE,,,,,,,639.0
R3,CORRELATIONS,S175,BI,SI,BI-SI,,,,,,,639.0
R3,CORRELATIONS,S175,BI,TRU,BI-TRU,,,,,,,639.0
R3,CORRELATIONS,S175,BI,UB,BI-UB,,,,,,,639.0
R3,CORRELATIONS,S175,EE,FC,EE-FC,,,,,,,639.0
R3,CORRELATIONS,S175,EE,PE,EE-PE,,0.776,beta_converted,,,,639.0
R3,CORRELATIONS,S175,EE,SE,EE-SE,,,,,,,639.0
R3,CORRELATIONS,S175,EE,SI,EE-SI,,,,,,,639.0
R3,CORRELATIONS,S175,EE,TRU,EE-TRU,,,,,,,639.0
R3,CORRELATIONS,S175,EE,UB,EE-UB,,,,,,,639.0
R3,CORRELATIONS,S175,FC,PE,FC-PE,,,,,,,639.0
R3,CORRELATIONS,S175,FC,SE,FC-SE,,,,,,,639.0
R3,CORRELATIONS,S175,FC,SI,FC-SI,,,,,,,639.0
R3,CORRELATIONS,S175,FC,TRU,FC-TRU,,,,,,,639.0
R3,CORRELATIONS,S175,FC,UB,FC-UB,,,,,,,639.0
R3,CORRELATIONS,S175,PE,SE,PE-SE,,,,,,,639.0
R3,CORRELATIONS,S175,PE,SI,PE-SI,,,,,,,639.0
R3,CORRELATIONS,S175,PE,TRU,PE-TRU,,,,,,,639.0
R3,CORRELATIONS,S175,PE,UB,PE-UB,,,,,,,639.0
R3,CORRELATIONS,S175,SE,SI,SE-SI,,,,,,,639.0
R3,CORRELATIONS,S175,SE,TRU,SE-TRU,,,,,,,639.0
R3,CORRELATIONS,S175,SE,UB,SE-UB,,,,,,,639.0
R3,CORRELATIONS,S175,SI,TRU,SI-TRU,,,,,,,639.0
R3,CORRELATIONS,S175,SI,UB,SI-UB,,,,,,,639.0
R3,CORRELATIONS,S175,TRU,UB,TRU-UB,,,,,,,639.0
R3,CORRELATIONS,S032,ANX,ATT,ANX-ATT,,,,,,,804.0
R3,CORRELATIONS,S032,ANX,BI,ANX-BI,,,,,,,804.0
R3,CORRELATIONS,S032,ANX,EE,ANX-EE,,,,,,,804.0
R3,CORRELATIONS,S032,ANX,FC,ANX-FC,,,,,,,804.0
R3,CORRELATIONS,S032,ANX,PE,ANX-PE,,,,,,,804.0
R3,CORRELATIONS,S032,ANX,SE,ANX-SE,,,,,,,804.0
R3,CORRELATIONS,S032,ANX,SI,ANX-SI,,,,,,,804.0
R3,CORRELATIONS,S032,ANX,TRU,ANX-TRU,,,,,,,804.0
R3,CORRELATIONS,S032,ANX,UB,ANX-UB,,,,,,,804.0
R3,CORRELATIONS,S032,ATT,BI,ATT-BI,0.75,,direct,"p. 7, Table 4",,,804.0
R3,CORRELATIONS,S032,ATT,EE,ATT-EE,0.616,,direct,,,,804.0
R3,CORRELATIONS,S032,ATT,FC,ATT-FC,,,,,,,804.0
R3,CORRELATIONS,S032,ATT,PE,ATT-PE,0.695,,direct,,,,804.0
R3,CORRELATIONS,S032,ATT,SE,ATT-SE,,,,,,,804.0
R3,CORRELATIONS,S032,ATT,SI,ATT-SI,0.537,,direct,,,,804.0
R3,CORRELATIONS,S032,ATT,TRU,ATT-TRU,,,,,,,804.0
R3,CORRELATIONS,S032,ATT,UB,ATT-UB,0.51,,direct,,,,804.0
R3,CORRELATIONS,S032,BI,EE,BI-EE,0.557,,direct,,,,804.0
R3,CORRELATIONS,S032,BI,FC,BI-FC,,,,,,,804.0
R3,CORRELATIONS,S032,BI,PE,BI-PE,0.586,,direct,,,,804.0
R3,CORRELATIONS,S032,BI,SE,BI-SE,,,,,,,804.0
R3,CORRELATIONS,S032,BI,SI,BI-SI,0.531,,direct,,,,804.0
R3,CORRELATIONS,S032,BI,TRU,BI-TRU,,,,,,,804.0
R3,CORRELATIONS,S032,BI,UB,BI-UB,0.527,,direct,,,,804.0
R3,CORRELATIONS,S032,EE,FC,EE-FC,,,,,,,804.0
R3,CORRELATIONS,S032,EE,PE,EE-PE,0.69,,direct,,,,804.0
R3,CORRELATIONS,S032,EE,SE,EE-SE,,,,,,,804.0
R3,CORRELATIONS,S032,EE,SI,EE-SI,0.519,,direct,,,,804.0
R3,CORRELATIONS,S032,EE,TRU,EE-TRU,,,,,,,804.0
R3,CORRELATIONS,S032,EE,UB,EE-UB,0.516,,direct,,,,804.0
R3,CORRELATIONS,S032,FC,PE,FC-PE,,,,,,,804.0
R3,CORRELATIONS,S032,FC,SE,FC-SE,,,,,,,804.0
R3,CORRELATIONS,S032,FC,SI,FC-SI,,,,,,,804.0
R3,CORRELATIONS,S032,FC,TRU,FC-TRU,,,,,,,804.0
R3,CORRELATIONS,S032,FC,UB,FC-UB,,,,,,,804.0
R3,CORRELATIONS,S032,PE,SE,PE-SE,,,,,,,804.0
R3,CORRELATIONS,S032,PE,SI,PE-SI,0.499,,direct,,,,804.0
R3,CORRELATIONS,S032,PE,TRU,PE-TRU,,,,,,,804.0
R3,CORRELATIONS,S032,PE,UB,PE-UB,0.437,,direct,,,,804.0
R3,CORRELATIONS,S032,SE,SI,SE-SI,,,,,,,804.0
R3,CORRELATIONS,S032,SE,TRU,SE-TRU,,,,,,,804.0
R3,CORRELATIONS,S032,SE,UB,SE-UB,,,,,,,804.0
R3,CORRELATIONS,S032,SI,TRU,SI-TRU,,,,,,,804.0
R3,CORRELATIONS,S032,SI,UB,SI-UB,0.554,,direct,,,,804.0
R3,CORRELATIONS,S032,TRU,UB,TRU-UB,,,,,,,804.0
R3,CORRELATIONS,S133,ANX,ATT,ANX-ATT,,,,,,,611.0
R3,CORRELATIONS,S133,ANX,BI,ANX-BI,,,,,,,611.0
R3,CORRELATIONS,S133,ANX,EE,ANX-EE,,,,,,,611.0
R3,CORRELATIONS,S133,ANX,FC,ANX-FC,,,,,,,611.0
R3,CORRELATIONS,S133,ANX,PE,ANX-PE,,,,,,,611.0
R3,CORRELATIONS,S133,ANX,SE,ANX-SE,,,,,,,611.0
R3,CORRELATIONS,S133,ANX,SI,ANX-SI,,,,,,,611.0
R3,CORRELATIONS,S133,ANX,TRU,ANX-TRU,,,,,,,611.0
R3,CORRELATIONS,S133,ANX,UB,ANX-UB,,,,,,,611.0
R3,CORRELATIONS,S133,ATT,BI,ATT-BI,,,,,,,611.0
R3,CORRELATIONS,S133,ATT,EE,ATT-EE,,,,,,,611.0
R3,CORRELATIONS,S133,ATT,FC,ATT-FC,,,,,,,611.0
R3,CORRELATIONS,S133,ATT,PE,ATT-PE,,,,,,,611.0
R3,CORRELATIONS,S133,ATT,SE,ATT-SE,,,,,,,611.0
R3,CORRELATIONS,S133,ATT,SI,ATT-SI,,,,,,,611.0
R3,CORRELATIONS,S133,ATT,TRU,ATT-TRU,,,,,,,611.0
R3,CORRELATIONS,S133,ATT,UB,ATT-UB,,,,,,,611.0
R3,CORRELATIONS,S133,BI,EE,BI-EE,0.532,,direct,"p. 10, Table 4",,,611.0
R3,CORRELATIONS,S133,BI,FC,BI-FC,0.519,,direct,,,,611.0
R3,CORRELATIONS,S133,BI,PE,BI-PE,0.529,,direct,,,,611.0
R3,CORRELATIONS,S133,BI,SE,BI-SE,,,,,,,611.0
R3,CORRELATIONS,S133,BI,SI,BI-SI,0.535,,direct,,,,611.0
R3,CORRELATIONS,S133,BI,TRU,BI-TRU,,,,,,,611.0
R3,CORRELATIONS,S133,BI,UB,BI-UB,0.353,,direct,,,,611.0
R3,CORRELATIONS,S133,EE,FC,EE-FC,0.673,,direct,,,,611.0
R3,CORRELATIONS,S133,EE,PE,EE-PE,0.7,,direct,,,,611.0
R3,CORRELATIONS,S133,EE,SE,EE-SE,,,,,,,611.0
R3,CORRELATIONS,S133,EE,SI,EE-SI,0.483,,direct,,,,611.0
R3,CORRELATIONS,S133,EE,TRU,EE-TRU,,,,,,,611.0
R3,CORRELATIONS,S133,EE,UB,EE-UB,0.15,,direct,,,,611.0
R3,CORRELATIONS,S133,FC,PE,FC-PE,0.535,,direct,,,,611.0
R3,CORRELATIONS,S133,FC,SE,FC-SE,,,,,,,611.0
R3,CORRELATIONS,S133,FC,SI,FC-SI,0.435,,direct,,,,611.0
R3,CORRELATIONS,S133,FC,TRU,FC-TRU,,,,,,,611.0
R3,CORRELATIONS,S133,FC,UB,FC-UB,0.241,,direct,,,,611.0
R3,CORRELATIONS,S133,PE,SE,PE-SE,,,,,,,611.0
R3,CORRELATIONS,S133,PE,SI,PE-SI,0.456,,direct,,,,611.0
R3,CORRELATIONS,S133,PE,TRU,PE-TRU,,,,,,,611.0
R3,CORRELATIONS,S133,PE,UB,PE-UB,0.139,,direct,,,,611.0
R3,CORRELATIONS,S133,SE,SI,SE-SI,,,,,,,611.0
R3,CORRELATIONS,S133,SE,TRU,SE-TRU,,,,,,,611.0
R3,CORRELATIONS,S133,SE,UB,SE-UB,,,,,,,611.0
R3,CORRELATIONS,S133,SI,TRU,SI-TRU,,,,,,,611.0
R3,CORRELATIONS,S133,SI,UB,SI-UB,0.31,,direct,,,,611.0
R3,CORRELATIONS,S133,TRU,UB,TRU-UB,,,,,,,611.0
R3,CORRELATIONS,S149,ANX,ATT,ANX-ATT,,,,,,,254.0
R3,CORRELATIONS,S149,ANX,BI,ANX-BI,,,,,,,254.0
R3,CORRELATIONS,S149,ANX,EE,ANX-EE,,,,,,,254.0
R3,CORRELATIONS,S149,ANX,FC,ANX-FC,,,,,,,254.0
R3,CORRELATIONS,S149,ANX,PE,ANX-PE,,,,,,,254.0
R3,CORRELATIONS,S149,ANX,SE,ANX-SE,,,,,,,254.0
R3,CORRELATIONS,S149,ANX,SI,ANX-SI,,,,,,,254.0
R3,CORRELATIONS,S149,ANX,TRU,ANX-TRU,,,,,,,254.0
R3,CORRELATIONS,S149,ANX,UB,ANX-UB,,,,,,,254.0
R3,CORRELATIONS,S149,ATT,BI,ATT-BI,0.79,,direct,,,,254.0
R3,CORRELATIONS,S149,ATT,EE,ATT-EE,0.464,,direct,"p. 10, Table 6",,,254.0
R3,CORRELATIONS,S149,ATT,FC,ATT-FC,,,,,,,254.0
R3,CORRELATIONS,S149,ATT,PE,ATT-PE,0.762,,direct,,,,254.0
R3,CORRELATIONS,S149,ATT,SE,ATT-SE,,,,,,,254.0
R3,CORRELATIONS,S149,ATT,SI,ATT-SI,,,,,,,254.0
R3,CORRELATIONS,S149,ATT,TRU,ATT-TRU,,,,,,,254.0
R3,CORRELATIONS,S149,ATT,UB,ATT-UB,,,,,,,254.0
R3,CORRELATIONS,S149,BI,EE,BI-EE,,,,,,,254.0
R3,CORRELATIONS,S149,BI,FC,BI-FC,,,,,,,254.0
R3,CORRELATIONS,S149,BI,PE,BI-PE,,,,,,,254.0
R3,CORRELATIONS,S149,BI,SE,BI-SE,,,,,,,254.0
R3,CORRELATIONS,S149,BI,SI,BI-SI,,,,,,,254.0
R3,CORRELATIONS,S149,BI,TRU,BI-TRU,,,,,,,254.0
R3,CORRELATIONS,S149,BI,UB,BI-UB,-0.317,,direct,,,,254.0
R3,CORRELATIONS,S149,EE,FC,EE-FC,,,,,,,254.0
R3,CORRELATIONS,S149,EE,PE,EE-PE,0.512,,direct,,,,254.0
R3,CORRELATIONS,S149,EE,SE,EE-SE,,,,,,,254.0
R3,CORRELATIONS,S149,EE,SI,EE-SI,,,,,,,254.0
R3,CORRELATIONS,S149,EE,TRU,EE-TRU,,,,,,,254.0
R3,CORRELATIONS,S149,EE,UB,EE-UB,,,,,,,254.0
R3,CORRELATIONS,S149,FC,PE,FC-PE,,,,,,,254.0
R3,CORRELATIONS,S149,FC,SE,FC-SE,,,,,,,254.0
R3,CORRELATIONS,S149,FC,SI,FC-SI,,,,,,,254.0
R3,CORRELATIONS,S149,FC,TRU,FC-TRU,,,,,,,254.0
R3,CORRELATIONS,S149,FC,UB,FC-UB,,,,,,,254.0
R3,CORRELATIONS,S149,PE,SE,PE-SE,,,,,,,254.0
R3,CORRELATIONS,S149,PE,SI,PE-SI,,,,,,,254.0
R3,CORRELATIONS,S149,PE,TRU,PE-TRU,,,,,,,254.0
R3,CORRELATIONS,S149,PE,UB,PE-UB,,,,,,,254.0
R3,CORRELATIONS,S149,SE,SI,SE-SI,,,,,,,254.0
R3,CORRELATIONS,S149,SE,TRU,SE-TRU,,,,,,,254.0
R3,CORRELATIONS,S149,SE,UB,SE-UB,,,,,,,254.0
R3,CORRELATIONS,S149,SI,TRU,SI-TRU,,,,,,,254.0
R3,CORRELATIONS,S149,SI,UB,SI-UB,,,,,,,254.0
R3,CORRELATIONS,S149,TRU,UB,TRU-UB,,,,,,,254.0
R3,CORRELATIONS,S157,ANX,ATT,ANX-ATT,,,,,,,633.0
R3,CORRELATIONS,S157,ANX,BI,ANX-BI,,,,,,,633.0
R3,CORRELATIONS,S157,ANX,EE,ANX-EE,,,,,,,633.0
R3,CORRELATIONS,S157,ANX,FC,ANX-FC,,,,,,,633.0
R3,CORRELATIONS,S157,ANX,PE,ANX-PE,,,,,,,633.0
R3,CORRELATIONS,S157,ANX,SE,ANX-SE,,,,,,,633.0
R3,CORRELATIONS,S157,ANX,SI,ANX-SI,,,,,,,633.0
R3,CORRELATIONS,S157,ANX,TRU,ANX-TRU,,,,,,,633.0
R3,CORRELATIONS,S157,ANX,UB,ANX-UB,,,,,,,633.0
R3,CORRELATIONS,S157,ATT,BI,ATT-BI,,,,,,,633.0
R3,CORRELATIONS,S157,ATT,EE,ATT-EE,,,,,,,633.0
R3,CORRELATIONS,S157,ATT,FC,ATT-FC,,,,,,,633.0
R3,CORRELATIONS,S157,ATT,PE,ATT-PE,,,,,,,633.0
R3,CORRELATIONS,S157,ATT,SE,ATT-SE,,,,,,,633.0
R3,CORRELATIONS,S157,ATT,SI,ATT-SI,,,,,,,633.0
R3,CORRELATIONS,S157,ATT,TRU,ATT-TRU,,,,,,,633.0
R3,CORRELATIONS,S157,ATT,UB,ATT-UB,,,,,,,633.0
R3,CORRELATIONS,S157,BI,EE,BI-EE,0.34,,direct,,,,633.0
R3,CORRELATIONS,S157,BI,FC,BI-FC,0.35,,direct,,,,633.0
R3,CORRELATIONS,S157,BI,PE,BI-PE,0.37,,direct,,,,633.0
R3,CORRELATIONS,S157,BI,SE,BI-SE,,,,,,,633.0
R3,CORRELATIONS,S157,BI,SI,BI-SI,0.36,,direct,,,,633.0
R3,CORRELATIONS,S157,BI,TRU,BI-TRU,,,,,,,633.0
R3,CORRELATIONS,S157,BI,UB,BI-UB,0.61,,direct,,,,633.0
R3,CORRELATIONS,S157,EE,FC,EE-FC,0.19,,direct,,,,633.0
R3,CORRELATIONS,S157,EE,PE,EE-PE,0.16,,direct,,,,633.0
R3,CORRELATIONS,S157,EE,SE,EE-SE,,,,,,,633.0
R3,CORRELATIONS,S157,EE,SI,EE-SI,0.16,,direct,,,,633.0
R3,CORRELATIONS,S157,EE,TRU,EE-TRU,,,,,,,633.0
R3,CORRELATIONS,S157,EE,UB,EE-UB,0.27,,direct,,,,633.0
R3,CORRELATIONS,S157,FC,PE,FC-PE,0.27,,direct,,,,633.0
R3,CORRELATIONS,S157,FC,SE,FC-SE,,,,,,,633.0
R3,CORRELATIONS,S157,FC,SI,FC-SI,0.17,,direct,,,,633.0
R3,CORRELATIONS,S157,FC,TRU,FC-TRU,,,,,,,633.0
R3,CORRELATIONS,S157,FC,UB,FC-UB,0.4,,direct,,,,633.0
R3,CORRELATIONS,S157,PE,SE,PE-SE,,,,,,,633.0
R3,CORRELATIONS,S157,PE,SI,PE-SI,0.21,,direct,,,,633.0
R3,CORRELATIONS,S157,PE,TRU,PE-TRU,,,,,,,633.0
R3,CORRELATIONS,S157,PE,UB,PE-UB,0.37,,direct,,,,633.0
R3,CORRELATIONS,S157,SE,SI,SE-SI,,,,,,,633.0
R3,CORRELATIONS,S157,SE,TRU,SE-TRU,,,,,,,633.0
R3,CORRELATIONS,S157,SE,UB,SE-UB,,,,,,,633.0
R3,CORRELATIONS,S157,SI,TRU,SI-TRU,,,,,,,633.0
R3,CORRELATIONS,S157,SI,UB,SI-UB,0.24,,direct,,,,633.0
R3,CORRELATIONS,S157,TRU,UB,TRU-UB,,,,,,,633.0
R3,CORRELATIONS,S107,ANX,ATT,ANX-ATT,,,,,,,400.0
R3,CORRELATIONS,S107,ANX,BI,ANX-BI,,,,,,,400.0
R3,CORRELATIONS,S107,ANX,EE,ANX-EE,,,,,,,400.0
R3,CORRELATIONS,S107,ANX,FC,ANX-FC,,,,,,,400.0
R3,CORRELATIONS,S107,ANX,PE,ANX-PE,,,,,,,400.0
R3,CORRELATIONS,S107,ANX,SE,ANX-SE,,,,,,,400.0
R3,CORRELATIONS,S107,ANX,SI,ANX-SI,,,,,,,400.0
R3,CORRELATIONS,S107,ANX,TRU,ANX-TRU,,,,,,,400.0
R3,CORRELATIONS,S107,ANX,UB,ANX-UB,,,,,,,400.0
R3,CORRELATIONS,S107,ATT,BI,ATT-BI,,,,,,,400.0
R3,CORRELATIONS,S107,ATT,EE,ATT-EE,,,,,,,400.0
R3,CORRELATIONS,S107,ATT,FC,ATT-FC,,,,,,,400.0
R3,CORRELATIONS,S107,ATT,PE,ATT-PE,,,,,,,400.0
R3,CORRELATIONS,S107,ATT,SE,ATT-SE,,,,,,,400.0
R3,CORRELATIONS,S107,ATT,SI,ATT-SI,,,,,,,400.0
R3,CORRELATIONS,S107,ATT,TRU,ATT-TRU,,,,,,,400.0
R3,CORRELATIONS,S107,ATT,UB,ATT-UB,,,,,,,400.0
R3,CORRELATIONS,S107,BI,EE,BI-EE,,0.027,beta_converted,Table 4,,,400.0
R3,CORRELATIONS,S107,BI,FC,BI-FC,,0.118,beta_converted,,,,400.0
R3,CORRELATIONS,S107,BI,PE,BI-PE,,0.127,beta_converted,,,,400.0
R3,CORRELATIONS,S107,BI,SE,BI-SE,,,,,,,400.0
R3,CORRELATIONS,S107,BI,SI,BI-SI,,0.075,beta_converted,,,,400.0
R3,CORRELATIONS,S107,BI,TRU,BI-TRU,,,,,,,400.0
R3,CORRELATIONS,S107,BI,UB,BI-UB,,,,,,,400.0
R3,CORRELATIONS,S107,EE,FC,EE-FC,,,,,,,400.0
R3,CORRELATIONS,S107,EE,PE,EE-PE,,,,,,,400.0
R3,CORRELATIONS,S107,EE,SE,EE-SE,,,,,,,400.0
R3,CORRELATIONS,S107,EE,SI,EE-SI,,,,,,,400.0
R3,CORRELATIONS,S107,EE,TRU,EE-TRU,,,,,,,400.0
R3,CORRELATIONS,S107,EE,UB,EE-UB,,,,,,,400.0
R3,CORRELATIONS,S107,FC,PE,FC-PE,,,,,,,400.0
R3,CORRELATIONS,S107,FC,SE,FC-SE,,,,,,,400.0
R3,CORRELATIONS,S107,FC,SI,FC-SI,,,,,,,400.0
R3,CORRELATIONS,S107,FC,TRU,FC-TRU,,,,,,,400.0
R3,CORRELATIONS,S107,FC,UB,FC-UB,,,,,,,400.0
R3,CORRELATIONS,S107,PE,SE,PE-SE,,,,,,,400.0
R3,CORRELATIONS,S107,PE,SI,PE-SI,,,,,,,400.0
R3,CORRELATIONS,S107,PE,TRU,PE-TRU,,,,,,,400.0
R3,CORRELATIONS,S107,PE,UB,PE-UB,,,,,,,400.0
R3,CORRELATIONS,S107,SE,SI,SE-SI,,,,,,,400.0
R3,CORRELATIONS,S107,SE,TRU,SE-TRU,,,,,,,400.0
R3,CORRELATIONS,S107,SE,UB,SE-UB,,,,,,,400.0
R3,CORRELATIONS,S107,SI,TRU,SI-TRU,,,,,,,400.0
R3,CORRELATIONS,S107,SI,UB,SI-UB,,,,,,,400.0
R3,CORRELATIONS,S107,TRU,UB,TRU-UB,,,,,,,400.0
R3,CORRELATIONS,S025,ANX,ATT,ANX-ATT,,,,,,,361.0
R3,CORRELATIONS,S025,ANX,BI,ANX-BI,,,,,,,361.0
R3,CORRELATIONS,S025,ANX,EE,ANX-EE,,,,,,,361.0
R3,CORRELATIONS,S025,ANX,FC,ANX-FC,,,,,,,361.0
R3,CORRELATIONS,S025,ANX,PE,ANX-PE,,,,,,,361.0
R3,CORRELATIONS,S025,ANX,SE,ANX-SE,,,,,,,361.0
R3,CORRELATIONS,S025,ANX,SI,ANX-SI,,,,,,,361.0
R3,CORRELATIONS,S025,ANX,TRU,ANX-TRU,,,,,,,361.0
R3,CORRELATIONS,S025,ANX,UB,ANX-UB,,,,,,,361.0
R3,CORRELATIONS,S025,ATT,BI,ATT-BI,,,,,,,361.0
R3,CORRELATIONS,S025,ATT,EE,ATT-EE,,,,,,,361.0
R3,CORRELATIONS,S025,ATT,FC,ATT-FC,,,,,,,361.0
R3,CORRELATIONS,S025,ATT,PE,ATT-PE,,,,,,,361.0
R3,CORRELATIONS,S025,ATT,SE,ATT-SE,,,,,,,361.0
R3,CORRELATIONS,S025,ATT,SI,ATT-SI,,,,,,,361.0
R3,CORRELATIONS,S025,ATT,TRU,ATT-TRU,,,,,,,361.0
R3,CORRELATIONS,S025,ATT,UB,ATT-UB,,,,,,,361.0
R3,CORRELATIONS,S025,BI,EE,BI-EE,0.506,,direct,"p. 1065, Table 3",,,361.0
R3,CORRELATIONS,S025,BI,FC,BI-FC,0.436,,direct,,,,361.0
R3,CORRELATIONS,S025,BI,PE,BI-PE,0.849,,direct,,,,361.0
R3,CORRELATIONS,S025,BI,SE,BI-SE,0.036,,direct,,,,361.0
R3,CORRELATIONS,S025,BI,SI,BI-SI,-0.187,,direct,,,,361.0
R3,CORRELATIONS,S025,BI,TRU,BI-TRU,,,,,,,361.0
R3,CORRELATIONS,S025,BI,UB,BI-UB,0.652,,direct,,,,361.0
R3,CORRELATIONS,S025,EE,FC,EE-FC,0.427,,direct,,,,361.0
R3,CORRELATIONS,S025,EE,PE,EE-PE,0.355,,direct,,,,361.0
R3,CORRELATIONS,S025,EE,SE,EE-SE,0.121,,direct,,,,361.0
R3,CORRELATIONS,S025,EE,SI,EE-SI,0.118,,direct,,,,361.0
R3,CORRELATIONS,S025,EE,TRU,EE-TRU,,,,,,,361.0
R3,CORRELATIONS,S025,EE,UB,EE-UB,0.58,,direct,,,,361.0
R3,CORRELATIONS,S025,FC,PE,FC-PE,0.391,,direct,,,,361.0
R3,CORRELATIONS,S025,FC,SE,FC-SE,0.104,,direct,,,,361.0
R3,CORRELATIONS,S025,FC,SI,FC-SI,0.215,,direct,,,,361.0
R3,CORRELATIONS,S025,FC,TRU,FC-TRU,,,,,,,361.0
R3,CORRELATIONS,S025,FC,UB,FC-UB,0.503,,direct,,,,361.0
R3,CORRELATIONS,S025,PE,SE,PE-SE,0.072,,direct,,,,361.0
R3,CORRELATIONS,S025,PE,SI,PE-SI,0.065,,direct,,,,361.0
R3,CORRELATIONS,S025,PE,TRU,PE-TRU,,,,,,,361.0
R3,CORRELATIONS,S025,PE,UB,PE-UB,0.532,,direct,,,,361.0
R3,CORRELATIONS,S025,SE,SI,SE-SI,0.11,,direct,,,,361.0
R3,CORRELATIONS,S025,SE,TRU,SE-TRU,,,,,,,361.0
R3,CORRELATIONS,S025,SE,UB,SE-UB,0.073,,direct,,,,361.0
R3,CORRELATIONS,S025,SI,TRU,SI-TRU,,,,,,,361.0
R3,CORRELATIONS,S025,SI,UB,SI-UB,0.147,,direct,,,,361.0
R3,CORRELATIONS,S025,TRU,UB,TRU-UB,,,,,,,361.0
R3,CORRELATIONS,S114,ANX,ATT,ANX-ATT,,,,,,,255.0
R3,CORRELATIONS,S114,ANX,BI,ANX-BI,,,,,,,255.0
R3,CORRELATIONS,S114,ANX,EE,ANX-EE,,,,,,,255.0
R3,CORRELATIONS,S114,ANX,FC,ANX-FC,,,,,,,255.0
R3,CORRELATIONS,S114,ANX,PE,ANX-PE,,,,,,,255.0
R3,CORRELATIONS,S114,ANX,SE,ANX-SE,,,,,,,255.0
R3,CORRELATIONS,S114,ANX,SI,ANX-SI,,,,,,,255.0
R3,CORRELATIONS,S114,ANX,TRU,ANX-TRU,,,,,,,255.0
R3,CORRELATIONS,S114,ANX,UB,ANX-UB,,,,,,,255.0
R3,CORRELATIONS,S114,ATT,BI,ATT-BI,,,,,,,255.0
R3,CORRELATIONS,S114,ATT,EE,ATT-EE,,,,,,,255.0
R3,CORRELATIONS,S114,ATT,FC,ATT-FC,,,,,,,255.0
R3,CORRELATIONS,S114,ATT,PE,ATT-PE,,,,,,,255.0
R3,CORRELATIONS,S114,ATT,SE,ATT-SE,,,,,,,255.0
R3,CORRELATIONS,S114,ATT,SI,ATT-SI,,,,,,,255.0
R3,CORRELATIONS,S114,ATT,TRU,ATT-TRU,,,,,,,255.0
R3,CORRELATIONS,S114,ATT,UB,ATT-UB,,,,,,,255.0
R3,CORRELATIONS,S114,BI,EE,BI-EE,0.611,,direct,"p. 326, Table 3",,,255.0
R3,CORRELATIONS,S114,BI,FC,BI-FC,0.536,,direct,,,,255.0
R3,CORRELATIONS,S114,BI,PE,BI-PE,0.583,,direct,,,,255.0
R3,CORRELATIONS,S114,BI,SE,BI-SE,,,,,,,255.0
R3,CORRELATIONS,S114,BI,SI,BI-SI,0.816,,direct,,,,255.0
R3,CORRELATIONS,S114,BI,TRU,BI-TRU,,,,,,,255.0
R3,CORRELATIONS,S114,BI,UB,BI-UB,0.777,,direct,,,,255.0
R3,CORRELATIONS,S114,EE,FC,EE-FC,0.228,,direct,,,,255.0
R3,CORRELATIONS,S114,EE,PE,EE-PE,0.363,,direct,,,,255.0
R3,CORRELATIONS,S114,EE,SE,EE-SE,,,,,,,255.0
R3,CORRELATIONS,S114,EE,SI,EE-SI,0.486,,direct,,,,255.0
R3,CORRELATIONS,S114,EE,TRU,EE-TRU,,,,,,,255.0
R3,CORRELATIONS,S114,EE,UB,EE-UB,0.561,,direct,,,,255.0
R3,CORRELATIONS,S114,FC,PE,FC-PE,0.554,,direct,,,,255.0
R3,CORRELATIONS,S114,FC,SE,FC-SE,,,,,,,255.0
R3,CORRELATIONS,S114,FC,SI,FC-SI,0.59,,direct,,,,255.0
R3,CORRELATIONS,S114,FC,TRU,FC-TRU,,,,,,,255.0
R3,CORRELATIONS,S114,FC,UB,FC-UB,0.549,,direct,,,,255.0
R3,CORRELATIONS,S114,PE,SE,PE-SE,,,,,,,255.0
R3,CORRELATIONS,S114,PE,SI,PE-SI,0.583,,direct,,,,255.0
R3,CORRELATIONS,S114,PE,TRU,PE-TRU,,,,,,,255.0
R3,CORRELATIONS,S114,PE,UB,PE-UB,0.583,,direct,,,,255.0
