record_id,decision,confidence,code,reason,model,timestamp
REC_12824,uncertain,0.55,,ChatGPT perceptions/experiences/uses in academia; may be descriptive,claude-opus-4-6,2026-02-26 15:14:21
REC_10128,include,0.85,,Students' chatbot intention in Lesotho; adoption factors + education,claude-opus-4-6,2026-02-26 15:14:21
REC_11813,include,0.8,,Health students' ChatGPT attitudes/usage validation in Jordan,claude-opus-4-6,2026-02-26 15:14:21
REC_05395,include,0.85,,AI text-to-image continuance intention in design education; theoretical model,claude-opus-4-6,2026-02-26 15:14:21
REC_12827,uncertain,0.55,,Teachers' AI preparedness for classroom assessment; may be descriptive,claude-opus-4-6,2026-02-26 15:14:21
REC_12825,include,0.85,,Digital media literacy impact on GenAI acceptance in HE,claude-opus-4-6,2026-02-26 15:14:21
REC_05398,include,0.85,,AI ethical anxiety/risks and students' GenAI use; behavioral intention + education,claude-opus-4-6,2026-02-26 15:14:21
REC_10130,include,0.85,,ChatGPT adoption/use factors in education; comprehensive study,claude-opus-4-6,2026-02-26 15:14:21
REC_12830,uncertain,0.55,,"Education students' ChatGPT use; developing country, may be descriptive",claude-opus-4-6,2026-02-26 15:14:21
REC_10132,include,0.85,,"ChatGPT awareness, acceptance, adoption in HE; trust as cornerstone",claude-opus-4-6,2026-02-26 15:14:21
REC_10133,include,0.85,,Academic staff GenAI satisfaction and continuous usage in HE,claude-opus-4-6,2026-02-26 15:14:21
REC_11846,exclude,0.95,E-FT3,"Mobile mental health app RCT; not AI focal, not education adoption context",claude-opus-4-6,2026-02-26 15:14:21
REC_02035,include,0.85,,ChatGPT adoption in Botswana educational institutions,claude-opus-4-6,2026-02-26 15:14:21
REC_12836,include,0.85,,Students' psychological barriers to GenAI adoption; threat perception + hesitancy,claude-opus-4-6,2026-02-26 15:14:21
REC_04299,exclude,0.8,E-FT5,Materials informatics workshop in undergraduate courses; workshop introduction,claude-opus-4-6,2026-02-26 15:14:21
REC_12837,include,0.9,,Ethnic culture moderating GenAI adoption intention using TAM+UTAUT,claude-opus-4-6,2026-02-26 15:14:21
REC_10136,include,0.9,,ChatGPT acceptance among Chinese EFL students using UTAUT2,claude-opus-4-6,2026-02-26 15:14:21
REC_05413,include,0.85,,ChatGPT use and learning performance using BRT+TPB; education,claude-opus-4-6,2026-02-26 15:14:21
REC_01929,exclude,0.8,E-FT2,"DV is student engagement in AI-mediated English learning, not AI adoption/acceptance",claude-opus-4-6,2026-02-26 15:16:40
REC_03999,uncertain,0.5,,KAP study on nursing faculty attitudes toward GenAI; may be descriptive without path/correlation data,claude-opus-4-6,2026-02-26 15:16:40
REC_12838,include,0.82,,ChatGPT intention to use among law educators in Saudi Arabia; likely TAM/UTAUT framework in education,claude-opus-4-6,2026-02-26 15:20:40
REC_02078,include,0.92,,Extended VAM model for ChatGPT adoption by university students using PLS-SEM and ANN,claude-opus-4-6,2026-02-26 15:20:40
REC_11856,uncertain,0.5,,Trust in ChatGPT with performance expectancy; context unclear whether education or general population,claude-opus-4-6,2026-02-26 15:20:40
REC_12840,include,0.92,,TAM+TPB examining factors influencing AI adoption intention in university accounting education,claude-opus-4-6,2026-02-26 15:20:40
REC_05422,include,0.8,,Continuance intention for ChatGPT in academia; adoption-related DV,claude-opus-4-6,2026-02-26 15:20:40
REC_10138,exclude,0.75,E-FT2,"DV is peer feedback quality/perceptions, not AI adoption or acceptance",claude-opus-4-6,2026-02-26 15:20:40
REC_12842,include,0.82,,Use intention of ChatGPT among university students with usability perceptions,claude-opus-4-6,2026-02-26 15:20:40
REC_05423,include,0.9,,TPB with SEM analyzing behavioral intention to use GAI among university students,claude-opus-4-6,2026-02-26 15:20:40
REC_12843,include,0.88,,SOR+TAM examining acceptance of GenAI among Chinese undergraduate music students,claude-opus-4-6,2026-02-26 15:20:40
REC_04601,exclude,0.8,E-FT5,Descriptive study of AI use among school psychologists; no path/correlation model expected,claude-opus-4-6,2026-02-26 15:20:40
REC_05427,exclude,0.78,E-FT2,"DV is engagement/self-efficacy/anxiety profiles, not AI adoption; LPA methodology",claude-opus-4-6,2026-02-26 15:20:40
REC_05440,uncertain,0.55,,AI learning systems impact on outcomes for students and employees; may include adoption constructs,claude-opus-4-6,2026-02-26 15:20:40
REC_12847,include,0.92,,UTAUT model predicting GenAI adoption among STEM students in higher education,claude-opus-4-6,2026-02-26 15:20:40
REC_04669,uncertain,0.55,,ChatGPT adoption intention with TOEK framework; context unclear whether education-specific,claude-opus-4-6,2026-02-26 15:20:40
REC_10152,include,0.88,,Task-technology fit theory for ChatGPT use intention among university students,claude-opus-4-6,2026-02-26 15:20:40
REC_12849,include,0.85,,TAM-based study on ChatGPT in higher education with intrinsic motivation,claude-opus-4-6,2026-02-26 15:20:40
REC_05446,include,0.9,,Extended TAM examining learner acceptance of GenAI Teaching Assistants via online survey,claude-opus-4-6,2026-02-26 15:20:40
REC_10153,include,0.85,,AI chatbot adoption factors for online learning in higher education,claude-opus-4-6,2026-02-26 15:20:40
REC_05448,exclude,0.72,E-FT2,"DV is educational outcomes from GenAI synergy, not AI adoption/acceptance",claude-opus-4-6,2026-02-26 15:20:40
REC_10199,exclude,0.75,E-FT5,Descriptive survey of dental students opinions on AI; no path/SEM model expected,claude-opus-4-6,2026-02-26 15:20:40
REC_04680,include,0.9,,SEM analysis of ChatGPT adoption dynamics in higher education,claude-opus-4-6,2026-02-26 15:20:40
REC_04684,exclude,0.78,E-FT2,"DV is academic achievement via shared metacognition, not AI adoption/acceptance",claude-opus-4-6,2026-02-26 15:20:40
REC_05456,exclude,0.8,E-FT3,"Humanoid robots in education; scale validation focus, not AI-specific",claude-opus-4-6,2026-02-26 15:20:40
REC_12856,uncertain,0.55,,Combines TAM with critical thinking theory; unclear if adoption is DV or just framework component,claude-opus-4-6,2026-02-26 15:20:40
REC_02170,exclude,0.82,E-FT3,Not about AI; SEM-ANN for general academic satisfaction in architecture,claude-opus-4-6,2026-02-26 15:20:40
REC_04685,include,0.92,,Extended TAM for LLM adoption by teacher education students for writing tasks,claude-opus-4-6,2026-02-26 15:20:40
REC_04689,exclude,0.75,E-FT2,"DV is learning outcomes and performance, not GenAI adoption",claude-opus-4-6,2026-02-26 15:20:40
REC_02171,exclude,0.78,E-FT2,"DV is computational thinking, not AI adoption or acceptance",claude-opus-4-6,2026-02-26 15:20:40
REC_05468,exclude,0.78,E-FT3,"M-learning systems, not AI technology specifically",claude-opus-4-6,2026-02-26 15:20:40
REC_02173,include,0.85,,Technology acceptance of LLMs in engineering education with perceptions and effects,claude-opus-4-6,2026-02-26 15:20:40
REC_05476,exclude,0.78,E-FT2,"DV is writing skills and reflective thinking, not AI adoption",claude-opus-4-6,2026-02-26 15:20:40
REC_02176,include,0.82,,TPB applied to pre-service teachers AI perception/acceptance in education,claude-opus-4-6,2026-02-26 15:20:40
REC_05477,uncertain,0.55,,AI usefulness and self-efficacy for intelligent teaching participation; may include adoption constructs,claude-opus-4-6,2026-02-26 15:20:40
REC_11917,exclude,0.82,E-FT5,"RCT design comparing ChatGPT instruction; DV is skill performance, not adoption",claude-opus-4-6,2026-02-26 15:20:40
REC_02177,include,0.85,,User acceptance study of ChatGPT as reference tool in educational context,claude-opus-4-6,2026-02-26 15:20:40
REC_04696,uncertain,0.55,,AI acceptance is IV not DV; DV is behavioral engagement with motivation as mediator,claude-opus-4-6,2026-02-26 15:20:40
REC_02178,uncertain,0.55,,Mixed methods triangulation approach; may have quantitative adoption data but unclear,claude-opus-4-6,2026-02-26 15:20:40
REC_05484,exclude,0.75,E-FT2,DV is music learning outcomes; experimental design comparing deep learning tech effects,claude-opus-4-6,2026-02-26 15:20:40
REC_04699,include,0.88,,Determinant factors shaping students willingness to adopt AI in higher education,claude-opus-4-6,2026-02-26 15:20:40
REC_10267,include,0.85,,TPB examining correlation between attitudes/norms/PBC and ChatGPT academic intentions,claude-opus-4-6,2026-02-26 15:20:40
REC_05486,include,0.9,,UTAUT-based model predicting ChatGPT adoption and use among HE students,claude-opus-4-6,2026-02-26 15:20:40
REC_02180,uncertain,0.55,,Large sample n=5894 but perceptions/usage may be descriptive across demographics,claude-opus-4-6,2026-02-26 15:20:40
REC_13317,uncertain,0.55,,SEM for mindfulness/AI literacy/behavioral intention; media industry context unclear,claude-opus-4-6,2026-02-26 15:20:40
REC_13759,include,0.82,,UTAUT examining AI adoption in online learning environments at governmental institutions,claude-opus-4-6,2026-02-26 15:20:40
REC_01476,uncertain,0.55,,Explores gender and usage frequency effects on ChatGPT perceptions; may be descriptive,claude-opus-4-6,2026-02-26 15:20:40
REC_06535,include,0.82,,Faculty GenAI adoption intention in Indian higher education with readiness and competence,claude-opus-4-6,2026-02-26 15:20:40
REC_02181,uncertain,0.55,,Focus on academic integrity perceptions of GenAI; may be descriptive rather than adoption model,claude-opus-4-6,2026-02-26 15:20:40
REC_13761,uncertain,0.55,,AI anxiety in e-learning with technology acceptance mention; unclear if adoption is DV,claude-opus-4-6,2026-02-26 15:20:40
REC_00503,exclude,0.78,E-FT2,"Scale development and validation for GenAI awareness, not adoption modeling",claude-opus-4-6,2026-02-26 15:20:40
REC_01487,include,0.82,,AI teacherbot channel-switching intention from offline to online; adoption-related DV,claude-opus-4-6,2026-02-26 15:20:40
REC_06536,include,0.85,,EACM model examining educators chatbot acceptance intention with moderating autocratic behavior,claude-opus-4-6,2026-02-26 15:20:40
REC_02183,include,0.85,,Technology acceptance of AIGC-assisted design courses among design students,claude-opus-4-6,2026-02-26 15:20:40
REC_06537,uncertain,0.5,,Cross-sectional survey on ChatGPT practices and perspectives; may be descriptive,claude-opus-4-6,2026-02-26 15:20:40
REC_13764,uncertain,0.55,,AIAT adoption studied but DV appears to be mental health associations,claude-opus-4-6,2026-02-26 15:20:40
REC_01489,include,0.88,,TAM+trust examining GenAI adoption intentions among Chinese university students,claude-opus-4-6,2026-02-26 15:20:40
REC_13765,include,0.85,,Empirical analysis of ChatGPT adoption in higher education,claude-opus-4-6,2026-02-26 15:20:40
REC_02185,include,0.82,,TAM integrated with L2MSS examining ChatGPT acceptance in language learning,claude-opus-4-6,2026-02-26 15:20:40
REC_01492,include,0.82,,"GenAI adoption for thesis writing examining self-efficacy, time pressure, and trust",claude-opus-4-6,2026-02-26 15:20:40
REC_01494,uncertain,0.55,,DV is ChatGPT literacy; includes usefulness/trust but primary focus on literacy not adoption,claude-opus-4-6,2026-02-26 15:20:40
REC_06542,include,0.85,,UTAUT examining AI acceptance and competence among English teachers at Macao universities,claude-opus-4-6,2026-02-26 15:20:40
REC_13774,exclude,0.8,E-FT3,Not AI technology; general digital vs traditional learning comparison in early childhood,claude-opus-4-6,2026-02-26 15:20:40
REC_06551,exclude,0.78,E-FT2,"DV is student enrollment decisions influenced by AI marketing, not AI technology adoption",claude-opus-4-6,2026-02-26 15:20:40
REC_02189,include,0.88,,UTAUT+activity theory for GenAI integration in EFL teaching at Indonesian HE,claude-opus-4-6,2026-02-26 15:20:40
REC_02193,uncertain,0.55,,Trust instrument development for AI-EdTech adoption; may be primarily scale development,claude-opus-4-6,2026-02-26 15:20:40
REC_06610,include,0.82,,Institutional environment impact on AI adoption value perception and intention in HE,claude-opus-4-6,2026-02-26 15:20:40
REC_13405,exclude,0.75,E-FT2,"DV is perception of AI tools moderated by individual differences, not adoption/acceptance",claude-opus-4-6,2026-02-26 15:20:40
REC_13812,uncertain,0.55,,"Knowledge, acceptance, and perception of ChatGPT among trainee teachers; may be descriptive",claude-opus-4-6,2026-02-26 15:20:40
REC_01541,exclude,0.78,E-FT2,"DV is learner engagement and goal-setting outcomes, not chatbot adoption",claude-opus-4-6,2026-02-26 15:20:40
REC_02195,uncertain,0.55,,SEM with AI dependency as DV; dependency is use-related but negative framing,claude-opus-4-6,2026-02-26 15:20:40
REC_13814,include,0.82,,AI acceptance and use among Portuguese university students,claude-opus-4-6,2026-02-26 15:20:40
REC_01542,exclude,0.78,E-FT2,"DV is learning success in ALEKS ITS, not technology adoption",claude-opus-4-6,2026-02-26 15:20:40
REC_06612,exclude,0.82,E-FT2,"DV is entrepreneurial intentions via cyberspace collaboration, not AI adoption",claude-opus-4-6,2026-02-26 15:20:40
REC_00700,exclude,0.78,E-FT3,"Mobile learning system, not AI-specific technology",claude-opus-4-6,2026-02-26 15:20:40
REC_06645,uncertain,0.55,,AI tools use and attitudes in HE; could be descriptive or include adoption model,claude-opus-4-6,2026-02-26 15:20:40
REC_13413,include,0.85,,UTAUT for AI diagnosis support system adoption among medical students,claude-opus-4-6,2026-02-26 15:20:40
REC_06647,include,0.82,,AI adoption factors among university librarians in organizational/tech/environmental contexts,claude-opus-4-6,2026-02-26 15:20:40
REC_02198,include,0.85,,SDT+continuance use intention for AI tools in business education cross-country,claude-opus-4-6,2026-02-26 15:20:40
REC_13872,uncertain,0.55,,Mixed methods on GenAI in health professions education; may be descriptive,claude-opus-4-6,2026-02-26 15:20:40
REC_13878,exclude,0.8,E-FT3,E-textbooks are not AI technology,claude-opus-4-6,2026-02-26 15:20:40
REC_01674,include,0.9,,SEM examining GenAI acceptance for classroom adoption,claude-opus-4-6,2026-02-26 15:20:40
REC_02200,uncertain,0.55,,Paradoxes of ChatGPT benefits and risks in HE; unclear if adoption is DV,claude-opus-4-6,2026-02-26 15:20:40
REC_01677,uncertain,0.55,,Perceptions survey of GenAI in Saudi universities; may be descriptive,claude-opus-4-6,2026-02-26 15:20:40
REC_02202,uncertain,0.55,,GenAI adaptation for teaching/learning with satisfaction focus; unclear adoption modeling,claude-opus-4-6,2026-02-26 15:20:40
REC_13882,uncertain,0.55,,Perceptions of GenAI as learning tools; likely descriptive,claude-opus-4-6,2026-02-26 15:20:40
REC_01679,exclude,0.82,E-FT3,"Maritime simulator training, not AI technology",claude-opus-4-6,2026-02-26 15:20:40
REC_02203,include,0.9,,TAM with 9 variables predicting ChatGPT use among university students,claude-opus-4-6,2026-02-26 15:20:40
REC_06702,uncertain,0.55,,AI readiness among academic librarians; focus on competence development,claude-opus-4-6,2026-02-26 15:20:40
REC_06707,uncertain,0.5,,AI tools awareness/utilization/perception among graduate students; may be descriptive,claude-opus-4-6,2026-02-26 15:20:40
REC_06708,exclude,0.8,E-FT3,Digital competencies in academic libraries; not AI technology,claude-opus-4-6,2026-02-26 15:20:40
REC_00730,exclude,0.78,E-FT3,"Technology-based exams, not AI-specific technology",claude-opus-4-6,2026-02-26 15:20:40
REC_00734,uncertain,0.55,,Digital literacy effects on AI education perception; DV is perception not adoption,claude-opus-4-6,2026-02-26 15:20:40
REC_00738,exclude,0.75,E-FT3,"Big data adoption, not AI-specific technology",claude-opus-4-6,2026-02-26 15:20:40
REC_13894,exclude,0.78,E-FT2,"DV is learning burnout from GenAI misuse, not AI adoption",claude-opus-4-6,2026-02-26 15:20:40
REC_00742,exclude,0.78,E-FT2,"DV is computational thinking efficacy, not AI adoption",claude-opus-4-6,2026-02-26 15:20:40
REC_06742,include,0.88,,Continuance intention for GenAI tools among Indian university students,claude-opus-4-6,2026-02-26 15:20:40
REC_00743,include,0.85,,AI chatbot acceptance for academic advising in higher education,claude-opus-4-6,2026-02-26 15:20:40
REC_01736,exclude,0.75,E-FT4,"ABA therapy context (healthcare/clinical), not education",claude-opus-4-6,2026-02-26 15:20:40
REC_13908,exclude,0.75,E-FT2,"DV is creativity perception, not AI adoption/acceptance",claude-opus-4-6,2026-02-26 15:20:40
REC_13490,uncertain,0.5,,ChatGPT perception in academic tasks; may include adoption or be outcome-focused,claude-opus-4-6,2026-02-26 15:20:40
REC_02218,uncertain,0.5,,Mixed methods on AI as communicator in international college; may be descriptive,claude-opus-4-6,2026-02-26 15:20:40
REC_00749,exclude,0.75,E-FT3,"Learning analytics tools for career decisions, not AI-specific technology adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_13491,exclude,0.8,E-FT1,Discussion of ethical implications of LLMs in academia; non-empirical/theoretical,claude-opus-4-6,2026-02-26 15:24:35
REC_02220,include,0.82,,"PSTs AI competencies, affective dispositions, and intention to integrate AI in teaching",claude-opus-4-6,2026-02-26 15:24:35
REC_01746,exclude,0.75,E-FT2,"DV is perception of GenAI-generated MCQs, not AI adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_00752,exclude,0.78,E-FT3,"Learning analytics systems adoption, not AI-specific",claude-opus-4-6,2026-02-26 15:24:35
REC_13917,exclude,0.78,E-FT4,"Customer service/marketing context for AI chatbot engagement, not education",claude-opus-4-6,2026-02-26 15:24:35
REC_13514,uncertain,0.55,,Veterinary students AI perceptions; education context but may be descriptive,claude-opus-4-6,2026-02-26 15:24:35
REC_01747,exclude,0.78,E-FT2,"DV is student motivation from ChatGPT-generated quizzes, not AI adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_01749,uncertain,0.5,,LLM familiarity/usage/ethics in school psychology programs; likely descriptive,claude-opus-4-6,2026-02-26 15:24:35
REC_01757,include,0.88,,SEM examining AI-supported teaching behavior adoption among tertiary educators,claude-opus-4-6,2026-02-26 15:24:35
REC_00760,include,0.88,,Extended TCT for ChatGPT continuance and recommendation intention in Indian HE,claude-opus-4-6,2026-02-26 15:24:35
REC_13934,exclude,0.75,E-FT5,"Evaluation tool development for GenAI perception, not adoption modeling",claude-opus-4-6,2026-02-26 15:24:35
REC_01761,include,0.9,,Integrated SDT+social dynamics+TAM for ChatGPT continuance intention in HE,claude-opus-4-6,2026-02-26 15:24:35
REC_06858,include,0.82,,Digital transformation impact on AI adoption intention in higher education,claude-opus-4-6,2026-02-26 15:24:35
REC_13524,include,0.82,,Technology acceptance models applied to ChatGPT in higher education,claude-opus-4-6,2026-02-26 15:24:35
REC_01763,exclude,0.75,E-FT2,"Scale development for GenAI competency self-efficacy, not adoption modeling",claude-opus-4-6,2026-02-26 15:24:35
REC_13952,uncertain,0.55,,Conceptual framework for AI adoption in nursing education; unclear if empirical,claude-opus-4-6,2026-02-26 15:24:35
REC_06859,exclude,0.78,E-FT2,"DV is student engagement/performance from AI-teacher collaboration, not AI adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_06866,exclude,0.78,E-FT5,"System design paper for GenAI assignment platform, not adoption study",claude-opus-4-6,2026-02-26 15:24:35
REC_13525,include,0.8,,Technology acceptance of ChatGPT influenced by cultural background in ME universities,claude-opus-4-6,2026-02-26 15:24:35
REC_06867,include,0.85,,AI acceptance model in HE examining both teaching staff and student perspectives,claude-opus-4-6,2026-02-26 15:24:35
REC_01764,include,0.9,,Extended TAM with trust and motivation for AI coding assistant adoption in education,claude-opus-4-6,2026-02-26 15:24:35
REC_00767,include,0.82,,ChatGPT acceptance and use in academic community,claude-opus-4-6,2026-02-26 15:24:35
REC_01776,uncertain,0.55,,ADWTs and academic integrity perspectives; not clearly adoption modeling,claude-opus-4-6,2026-02-26 15:24:35
REC_06868,include,0.88,,ISS+SOR framework for ChatGPT continuance usage intention in HE,claude-opus-4-6,2026-02-26 15:24:35
REC_01777,uncertain,0.55,,KAP study on ChatGPT among Gen Z students; may be descriptive,claude-opus-4-6,2026-02-26 15:24:35
REC_13546,uncertain,0.55,,Chatbot use in language learning; pre-service teachers perspectives may be descriptive,claude-opus-4-6,2026-02-26 15:24:35
REC_02908,exclude,0.75,E-FT2,"DV is creativity across regions, not GenAI adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_11339,uncertain,0.55,,Mixed methods on AI for assessments; may include quantitative adoption data,claude-opus-4-6,2026-02-26 15:24:35
REC_14142,include,0.9,,SEM-ANN with S-O-R examining trust and willingness to use GenAI in HE,claude-opus-4-6,2026-02-26 15:24:35
REC_02909,exclude,0.78,E-FT2,"DV is digital entrepreneurial behavior using SOR, not AI adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_12163,uncertain,0.55,,TAM included but DV appears to be personalized learning outcomes via AI systems,claude-opus-4-6,2026-02-26 15:24:35
REC_14886,include,0.9,,UTAUT2 for AI chatbot adoption in higher education institutions,claude-opus-4-6,2026-02-26 15:24:35
REC_14143,uncertain,0.55,,"DV is student loyalty/engagement with ChatGPT, not adoption per se",claude-opus-4-6,2026-02-26 15:24:35
REC_02910,include,0.88,,GenAI adoption in Chinese business schools using valence framework,claude-opus-4-6,2026-02-26 15:24:35
REC_07880,include,0.82,,Pre-service STEM teachers AI integration readiness and adoption intention,claude-opus-4-6,2026-02-26 15:24:35
REC_08746,include,0.85,,AI acceptance determinants among undergraduate students,claude-opus-4-6,2026-02-26 15:24:35
REC_14887,uncertain,0.55,,SEM+ML hybrid for AI in education; mentions government agencies context,claude-opus-4-6,2026-02-26 15:24:35
REC_14144,uncertain,0.55,,"DV is learning satisfaction with ChatGPT, not adoption/acceptance per se",claude-opus-4-6,2026-02-26 15:24:35
REC_07882,include,0.82,,Behavioral intentions toward ChatGPT in higher education,claude-opus-4-6,2026-02-26 15:24:35
REC_08773,uncertain,0.55,,"TPACK focus on perceived benefits and competency, not adoption modeling",claude-opus-4-6,2026-02-26 15:24:35
REC_12167,include,0.9,,Extended UTAUT for AI tool adoption among Ethiopian university students,claude-opus-4-6,2026-02-26 15:24:35
REC_14171,include,0.88,,Integrated TAM+ECT+TTF for ChatGPT perceived usefulness in Polish HE,claude-opus-4-6,2026-02-26 15:24:35
REC_11370,uncertain,0.55,,AI for assessment perception and factors; may not model adoption as DV,claude-opus-4-6,2026-02-26 15:24:35
REC_11378,exclude,0.75,E-FT5,Latent Profile Analysis of ChatGPT use purposes; no path/correlation model expected,claude-opus-4-6,2026-02-26 15:24:35
REC_12169,include,0.9,,Extended TAM for AI behavioral intention among Malaysian accounting students,claude-opus-4-6,2026-02-26 15:24:35
REC_14173,uncertain,0.55,,AI adoption is IV not DV; DV is teaching effectiveness,claude-opus-4-6,2026-02-26 15:24:35
REC_07973,exclude,0.75,E-FT2,"DV is writing perceptions/experiences with ChatGPT feedback, not adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_12181,uncertain,0.55,,Teachers attitudes and use of ChatGPT in HE; may be descriptive,claude-opus-4-6,2026-02-26 15:24:35
REC_05816,include,0.85,,BRT examining ChatGPT intention among tourism/hospitality HE students,claude-opus-4-6,2026-02-26 15:24:35
REC_14932,exclude,0.78,E-FT2,"DV is writing performance/perceptions with ChatGPT, not adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_07974,exclude,0.75,E-FT2,"DV is willingness to communicate in AI-enhanced EFL, not AI adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_14178,uncertain,0.55,,Mixed methods on personality and ChatGPT integration; may have path data,claude-opus-4-6,2026-02-26 15:24:35
REC_02990,uncertain,0.55,,Descriptive 20-country survey of GenAI adoption; likely no SEM/path model,claude-opus-4-6,2026-02-26 15:24:35
REC_07975,uncertain,0.55,,Includes comprehensive literature review component; may not be purely empirical,claude-opus-4-6,2026-02-26 15:24:35
REC_12195,uncertain,0.5,,AI in English teaching at vocational colleges; may be descriptive/practice-focused,claude-opus-4-6,2026-02-26 15:24:35
REC_11395,exclude,0.75,E-FT2,"Focus on AI literacy need and institutional support, not adoption modeling",claude-opus-4-6,2026-02-26 15:24:35
REC_02997,include,0.92,,UTAUT3 extended with trust for GenAI adoption among French management students,claude-opus-4-6,2026-02-26 15:24:35
REC_05837,include,0.82,,TAM for ChatGPT health discourse use intention among university students,claude-opus-4-6,2026-02-26 15:24:35
REC_07979,exclude,0.75,E-FT5,Scale development and validation for AI acceptance in research creativity,claude-opus-4-6,2026-02-26 15:24:35
REC_08895,uncertain,0.55,,Student perspectives on ChatGPT in HE classroom; likely descriptive,claude-opus-4-6,2026-02-26 15:24:35
REC_14208,include,0.9,,TAM for GenAI adoption with 911 Thai HE students across 10 universities,claude-opus-4-6,2026-02-26 15:24:35
REC_11429,include,0.82,,Mixed methods examining behavioral intention to use AI in EFL learning,claude-opus-4-6,2026-02-26 15:24:35
REC_14210,include,0.85,,STIN model for chatbot adoption in Indonesian HE online learning,claude-opus-4-6,2026-02-26 15:24:35
REC_07982,include,0.92,,PLS-SEM and fsQCA for GenAI continuance intention in language education,claude-opus-4-6,2026-02-26 15:24:35
REC_08927,uncertain,0.55,,AI impact on academic excellence at university; unclear if adoption is DV,claude-opus-4-6,2026-02-26 15:24:35
REC_12215,exclude,0.75,E-FT2,"DV is workforce/Industry 5.0 perceptions, not AI adoption in education",claude-opus-4-6,2026-02-26 15:24:35
REC_14211,include,0.88,,TAM with learning motivation for Deepseek GenAI adoption in Indian HE,claude-opus-4-6,2026-02-26 15:24:35
REC_14956,exclude,0.75,E-FT5,"Exploratory study on ChatGPT for test item generation, not adoption model",claude-opus-4-6,2026-02-26 15:24:35
REC_07983,exclude,0.75,E-FT2,"DV is academic engagement and needs satisfaction, not AI adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_08953,uncertain,0.55,,ChatGPT adoption factors exploration; context unclear whether education-specific,claude-opus-4-6,2026-02-26 15:24:35
REC_11444,uncertain,0.55,,Healthcare trainees in educational context; rapid survey may be descriptive,claude-opus-4-6,2026-02-26 15:24:35
REC_12224,uncertain,0.55,,AI adoption implications in university; may be descriptive,claude-opus-4-6,2026-02-26 15:24:35
REC_14227,uncertain,0.55,,Exploratory study of chatbot perception among online postgraduate students,claude-opus-4-6,2026-02-26 15:24:35
REC_08955,exclude,0.75,E-FT5,AKA descriptive study of AI among medical students; no path model expected,claude-opus-4-6,2026-02-26 15:24:35
REC_12226,include,0.78,,Exploring facilitating conditions and predictors of AI product usage among business students,claude-opus-4-6,2026-02-26 15:24:35
REC_14959,exclude,0.78,E-FT3,"Mobile learning continuance, not AI-specific technology",claude-opus-4-6,2026-02-26 15:24:35
REC_11451,include,0.88,,UTAUT for AI tool adoption and use among HE teachers in India,claude-opus-4-6,2026-02-26 15:24:35
REC_08958,include,0.9,,Integrated TAM+SCT+UTAUT2 for GenAI adoption among Egyptian academics,claude-opus-4-6,2026-02-26 15:24:35
REC_12227,uncertain,0.55,,Teacher perspectives on AI in education; may be descriptive inventory,claude-opus-4-6,2026-02-26 15:24:35
REC_14233,uncertain,0.5,,Exploratory research N=64 on Italian academics ChatGPT practices; likely descriptive,claude-opus-4-6,2026-02-26 15:24:35
REC_07986,exclude,0.75,E-FT2,"DV is emotional and academic experiences in AI-enhanced learning, not adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_05925,include,0.85,,SEM examining personality traits and ChatGPT acceptance in language learning,claude-opus-4-6,2026-02-26 15:24:35
REC_08960,include,0.85,,AI adoption factors among Pakistani university students,claude-opus-4-6,2026-02-26 15:24:35
REC_11460,include,0.82,,Student acceptance of ML-assisted recommendation system for competency development,claude-opus-4-6,2026-02-26 15:24:35
REC_07987,exclude,0.75,E-FT2,"DV is teaching competency, not AI adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_12229,uncertain,0.5,,AI challenges on learning process in HE; may be opinion/descriptive,claude-opus-4-6,2026-02-26 15:24:35
REC_07988,include,0.85,,GenAI acceptance among EFL teachers with use experience as moderator,claude-opus-4-6,2026-02-26 15:24:35
REC_11463,include,0.85,,TTF and moral obligations predicting GenAI behavioral intention in education,claude-opus-4-6,2026-02-26 15:24:35
REC_12234,exclude,0.75,E-FT2,"DV is student experience/satisfaction via predictive models, not AI adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_14245,include,0.82,,Google Gemini acceptance and usage among HE students,claude-opus-4-6,2026-02-26 15:24:35
REC_14975,include,0.82,,TAM for ChatGPT perceptions and use among Omani EFL learners,claude-opus-4-6,2026-02-26 15:24:35
REC_05938,include,0.88,,UTAUT for AI adaptive learning system acceptance among HE instructors,claude-opus-4-6,2026-02-26 15:24:35
REC_07990,exclude,0.75,E-FT2,"DV is motivation/regulation/self-efficacy in PE, not AI adoption",claude-opus-4-6,2026-02-26 15:24:35
REC_14976,include,0.8,,AI acceptance in university communication students,claude-opus-4-6,2026-02-26 15:24:35
