relpath,status,classification,academic_size,onedrive_size,academic_sha256,onedrive_sha256,recommendation
.DS_Store,same_relative_path_different_content,runtime_or_session_state,12292,8196,7bbc226046239bb670b398ea9a68c81c9e3f32499a765e770fa98933f1507b7d,0f48f135a1f877595081b8ddeeebdc69b8276655bf3cc5851563583ceb0574f7,preserve old OneDrive version in archive snapshot; canonical Academic version wins for mirror unless researcher reopens
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_3250_3499_20260607.csv,academic_only,runtime_or_session_state,246266,,33e032e4a221f096e58bc949325278e4b675eb6432dd7382e8fac5835b3ea32d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_3500_3749_20260607.csv,academic_only,runtime_or_session_state,246669,,6c3ef439e55b52b330c945c0756b16f7c8c5eda01a916f9b33d7c57a6ad3f5f1,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_3750_3999_20260607.csv,academic_only,runtime_or_session_state,248159,,d0d3e3cf0292426d27ec7f069dc5bf54bfb158ae13f89b1ca73808a6454bab8c,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_4000_4249_20260607.csv,academic_only,runtime_or_session_state,250898,,c6e0084dda6f7cd3c8c7d736fb98cf4320d9cf74e8aafb249a836eac27c19505,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_4250_4499_20260607.csv,academic_only,runtime_or_session_state,248826,,64fbdb87642b5b4325acc8680feacca3c05a0c07496b542e769db649704ac525,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_4500_4749_20260607.csv,academic_only,runtime_or_session_state,248240,,4db94543612f904e108d14d35394905b042b37d27745dec36dfb9fe2a44ba225,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_4750_4999_20260607.csv,academic_only,runtime_or_session_state,246482,,f3e8a048f099fac21d408b75dcff9412a06d4c04d85f56ad966cf5a8bd919a60,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_5000_5249_20260607.csv,academic_only,runtime_or_session_state,247410,,c18793672b49a1de4cc49000a225659240f7aa16aa29728cc029c0d799f25082,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_5250_5499_20260607.csv,academic_only,runtime_or_session_state,242380,,b0884e10330c00777dba783eb2e28673fd9e7f11e723489f071ccdba8736b5f5,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_5500_5749_20260607.csv,academic_only,runtime_or_session_state,245629,,1396337bedbd5b2679c3074ab102480a35ed5faaf01c049423a0f069d439eada,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_5750_5999_20260607.csv,academic_only,runtime_or_session_state,246449,,f485bf7b579e9da445a95621aaa1a0e04603ca6188b6ddf8f604bf781e93f797,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_6000_6249_20260607.csv,academic_only,runtime_or_session_state,254897,,938a9bf31e4c03d8d1940e0198cb137304d7194eee061f1d144a0d37a16febb0,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_6250_6499_20260607.csv,academic_only,runtime_or_session_state,246526,,ecf25d0d8aba6ff843e3c4984d7bd9d3935c0de081dc08d9a212b4c068fc933a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_6500_6749_20260607.csv,academic_only,runtime_or_session_state,247306,,260d6c81decee4d8d0988b41f8b9c32352e4d941b32132caaae1fba26c26f2c3,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_6750_6999_20260607.csv,academic_only,runtime_or_session_state,243375,,9398dcfdc049b4a8ecc478291cc98954c58551258c9d578f1a1c744c78c99ec3,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini3flash_full_allfamilies_7000_7249_20260607.csv,academic_only,runtime_or_session_state,277567,,7927cf502bce1bf8061be83c2a88fec00e51c5f5d0de29424ed8c91397baa0f1,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper2_gemini_smoke_direct_r_20260606.csv,academic_only,runtime_or_session_state,2456,,d10df4e452ed2788d28d6888258c9e4cab86ed43e78ab82d88853db85c80ebd3,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611.csv,academic_only,runtime_or_session_state,154498,,c30c10b8fa4b377b186dab6af81c3732e53bcff4e3baef24cfde3d55f649ec30,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper_b_full_corpus_m1_raw_smoke_20260609.csv,academic_only,runtime_or_session_state,50074,,8a84601dec4f603e52300efbad41fa5fdecd6223131914e0cc555a2cb26dae7f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper_b_full_corpus_m1_raw_source_rendered_beta_path_contract_probe_20260611.csv,academic_only,runtime_or_session_state,54073,,4f498fb55649d0750e6ecbafa0b2b16c5bd2636deaa5cf15d756fa0c0cbc6404,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper_b_full_corpus_m1_raw_source_rendered_full_coverage_smoke_20260609.csv,academic_only,runtime_or_session_state,54204,,1bab98efac1eb1a5bbed8453b1e46e1524a308afab62fa645d7c4825a69f514d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper_b_full_corpus_m1_raw_source_rendered_revised_smoke_20260609.csv,academic_only,runtime_or_session_state,91945,,1f7955ff30cdc1627f11e25083da353365f28efb63f078e6155238cd355de5ce,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper_b_full_corpus_m1_raw_source_rendered_smoke_20260609.csv,academic_only,runtime_or_session_state,10418,,90c767335de11ab29679cab5505a532439d3ec5f2a72b6a4ee3861193b34c027,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260609.csv,academic_only,runtime_or_session_state,56581,,b098f7d54072bcec3161a63e7363f09489bbd3fd946b0e5a6dc147aecc6250da,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260610.csv,academic_only,runtime_or_session_state,58928,,a1b50048807738aba5f2f72b85bfe290ccc8191ee969146cf008cb355ac3645c,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/model_runs/paper_b_full_corpus_m1_raw_source_rendered_table_retrieval_smoke_20260611.csv,academic_only,runtime_or_session_state,64072,,ef9b8f4fe292fa113163959f7c4e4d640143b49f62f185ac9ebe3fe29d812bf0,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/locked_outputs/paper2_locked_output_template_20260606.csv,academic_only,runtime_or_session_state,5564012,,8243614c97425e42c3aff3e10df7729ff1f98a728c4a8455e32a54430b55f3c9,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_BETA_PATH_CONTRACT_PROBE_PREP_20260611.md,academic_only,runtime_or_session_state,2934,,b0a674bcdf04c0773a7d6843c7e78aa8208bfac07bdac0e0e445bead4bcd3863,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_BETA_PATH_CONTRACT_PROBE_STATUS_20260611.md,academic_only,runtime_or_session_state,3906,,37dd4784706f343fbe95dc7a3b3729d9cd12809db9c0f034e6ea31a68599ec3f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_BETA_PATH_CONTRACT_REVIEW_20260611.md,academic_only,runtime_or_session_state,5236,,11038f1b5b70565893160ee1ca77f1e5bbb19952a2730198542b04e3598eff26,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_BETA_PATH_EXCEPTION_CORRECTION_LAYER_20260611.md,academic_only,runtime_or_session_state,3314,,2d5a176f829e778cf97b45cba2f530c8bd58bedab29eb4d0fc60380f7825648b,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_BETA_PATH_EXCEPTION_LAYER_APPLIED_20260611.md,academic_only,runtime_or_session_state,3924,,9e61d79b44e2fb4bbacea6345f1686fcb37e999b74ac7ee99781bc09f5e6145b,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_BETA_PATH_SOURCE_REFERENCE_QA_20260611.md,academic_only,runtime_or_session_state,4861,,c8dce6ffd9bf4521e963ffd56c357a685f6f20ed51fdb12454f6cfa709b75361,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_BOUNDED_SHARD_PREFLIGHT_20260611.md,academic_only,runtime_or_session_state,3033,,e8279afcdd3e8268095e502510fe61abc6a1b6fdbc62a302bb03fd623bcd3776,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_BOUNDED_SHARD_STATUS_20260611.md,academic_only,runtime_or_session_state,3458,,d77ffd346acf64006a34ed730a08001cdfa9dc423f190b023ee63e356fb79ed5,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_SMOKE_STATUS_20260609.md,academic_only,runtime_or_session_state,2253,,67b689249b0c0e0ceb0bc150a820b04d032c89e7e79eec2a26f32f5e89e72c09,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_SOURCE_RENDERED_FULL_COVERAGE_SMOKE_STATUS_20260609.md,academic_only,runtime_or_session_state,3416,,1603a50c78cd1ec37d735dc08e00dacfd9ecd9815f67dd0424730ab423d82fbe,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_SOURCE_RENDERED_REVISED_SMOKE_STATUS_20260609.md,academic_only,runtime_or_session_state,3464,,506b7b4cd89a6653d852cbd4efa140c67f8efb7a5b9123c4ce490dc929e27beb,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_SOURCE_RENDERED_SMOKE_STATUS_20260609.md,academic_only,runtime_or_session_state,3169,,4e26631661fb6664bf76f89d7cd91da566e4598e629bb163641b017080f7d527,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_SOURCE_RENDERED_TABLE_RETRIEVAL_SMOKE_STATUS_20260609.md,academic_only,runtime_or_session_state,3005,,353f96418e2d26013f980397a7b298e7b66e8a7314ed4f29a5dced820858a58a,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_SOURCE_RENDERED_TABLE_RETRIEVAL_SMOKE_STATUS_20260610.md,academic_only,runtime_or_session_state,2269,,f644439b9bd081aada5694fffd2c3c34ad084ccf232e940d07f0f078b21a2379,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_M1_R_SOURCE_RENDERED_TABLE_RETRIEVAL_SMOKE_STATUS_20260611.md,academic_only,runtime_or_session_state,2135,,f8b761ad2563510a5477e7f011efb7d4868d0deba86eea1f60c7bf551cbc58cb,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/FULL_CORPUS_STEP5_PROMPT_PATH_REVIEW_20260609.md,academic_only,runtime_or_session_state,5817,,66c16291c55bb4bfc0c362b47d9b286ae1b6bb4fbe9a3888e7584bfaa1efffe2,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/PAPER2_MASEM_SAMPLE_SIZE_RECONCILIATION_20260611.md,academic_only,runtime_or_session_state,2001,,a8c750ba5bab926fa0da1f2a0b2a15bb57fcfc09bba657ea0a03c67b937afb43,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/PAPER2_MASEM_SUBSTITUTION_BRIDGE_20260611.md,academic_only,runtime_or_session_state,2981,,6a96417d7213888b1b1d21a0ec150e3c65f067128ef7ad6a52f901e7a8ff42e8,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/PAPER2_MASEM_SUBSTITUTION_RERUN_20260611.md,academic_only,runtime_or_session_state,3222,,2e50d74e2ec9ce581b9dce8f60630d6abc9c95ba44d7ed3c96bf179ef5f4277f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/PAPER2_MISSING_N_AND_CLAIM_BOUNDARY_DECISION_20260611.md,academic_only,runtime_or_session_state,3652,,8f511f28ba5464e8e657fb6a559734e6d2209cb122853d0aa978d88dafc87d8d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/PAPER2_MODEL_EXPLICIT_DENOMINATOR_FAMILY_SUMMARY_20260607.md,academic_only,runtime_or_session_state,11154,,041e0188a106ddbd11cbbcebc33088772d78a33c2eb032d809e9ff9211e7d7a1,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/PAPER2_P0_P1_EXPERT_REVIEW_20260611.md,academic_only,runtime_or_session_state,2158,,3104ea4bf6ecf91337a1db631ab7e5137b53e2d17cbd4ddd901010a79d3d9318,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/PAPER2_RQ1_EXTRACTION_VALIDITY_20260611.md,academic_only,runtime_or_session_state,11878,,c4c3d300563f6f44c8813cddf73123828819fda0a8637cf13d7799dc1a6af59d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/PAPER2_RQ2_ERROR_TAXONOMY_SOURCE_CONDITIONS_20260611.md,academic_only,runtime_or_session_state,12707,,c8e8a9fbf97d1c526936dc6c8924d8b600be4f4effbb57c2d3485d4dc0744a50,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/PAPER2_RQ3_TRIAGE_CROSS_MODEL_SENSITIVITY_20260611.md,academic_only,runtime_or_session_state,5791,,d38437b7f048709b729bdf60c62e04e6a7ce908bc732c67f4ed0849bc744b4bc,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/SCORING_STATUS_20260606.md,academic_only,runtime_or_session_state,993,,7685b7148b0632fa139a05219c28883b01a0d426309bfdd0b761d0d012669c02,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_beta_path_contract_probe_scored_20260611.csv,academic_only,runtime_or_session_state,5983,,9a8108882e01967246d563de66bb06dde31f55bc36d9fe048ce5aa8b9b5add1f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_beta_path_contract_probe_summary_20260611.csv,academic_only,runtime_or_session_state,272,,52812f3f23fac4f8ac4dea8dd03613e8e4459d8876f585a875a4e12892b2449f,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_beta_path_contract_review_20260611.csv,academic_only,runtime_or_session_state,3996,,48c4ec8db85fa6a3c889059f2163f47747342d3109f25785c5c4297b47950ca4,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_beta_path_exception_correction_layer_20260611.csv,academic_only,runtime_or_session_state,14105,,f33c4351dd94a89007cbbe50e3cfeb185fc9a278c233998323e7194fe0272872,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_beta_path_source_reference_qa_20260611.csv,academic_only,runtime_or_session_state,7068,,d520bd60d98ab1b83fe66fb360e9f445e70c41b07a3b208025ab16ba665087db,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_bounded_shard_preflight_20260611.csv,academic_only,runtime_or_session_state,618,,9ca669ad7f067640ea4d32fa7a63c0b67a633183b11a2f751fd1743cc2af87d8,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_smoke_status_20260609.csv,academic_only,runtime_or_session_state,965,,6c3c0e3fe01db6a10986ce309313710f1d00c2f153518a466caf8c68dabc97d9,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_source_rendered_full_coverage_smoke_scored_20260609.csv,academic_only,runtime_or_session_state,8555,,8e4e82e28388da5a76b0a8135491c62fcb0f3c859945509442a3b4509061df02,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_source_rendered_full_coverage_smoke_status_20260609.csv,academic_only,runtime_or_session_state,899,,e0750bb1edb093232d874e8c9f6ed9af528cb0f3d22d522b6343cb905c55e3ad,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_source_rendered_revised_smoke_scored_20260609.csv,academic_only,runtime_or_session_state,14006,,fb525d5c5027ba2fbe46487e3f8503ae332807ea1ca032955c66b99abacb1d9c,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_source_rendered_revised_smoke_status_20260609.csv,academic_only,runtime_or_session_state,1023,,3ef55892bd209f42c075901e8c9fdae665d51d40d5f510d81eea303bbf9bdc34,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_source_rendered_smoke_prompt_path_review_20260609.csv,academic_only,runtime_or_session_state,15475,,60a822383c6f247226e4fbaa15886160138b9161dc3588fcf0e0eb47661fa26c,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_source_rendered_smoke_status_20260609.csv,academic_only,runtime_or_session_state,1273,,c822a97f1537830ffd46b64359e64e94bda2bc05918aab1ef70655a5292934e7,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_source_rendered_table_retrieval_smoke_scored_20260609.csv,academic_only,runtime_or_session_state,8439,,ca1cdd7405937a27cdf77c279600aa2141bf00b5e8ea97faabd1747b32655cdc,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
.longtable/panel-runs/panel_run_mqa9xcrl_lu4nm7/worktrees/worker-6-venue_strategist/data/04_extraction/05_llm_masem_substitution/results/full_corpus_m1_r_source_rendered_table_retrieval_smoke_scored_20260610.csv,academic_only,runtime_or_session_state,8394,,91e0374ca73ae6efad70c2f450fe66eedc68a6d1c3819a3375986bccec2ef90d,,copy to new OneDrive mirror if not runtime; keep canonical in Academic
