task_unit_id,study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,reference_r_value,reference_r_source,reference_evidence_type,evidence_family,denominator_family,scoring_eligibility,mapping_confidence,caveat_ids,source_location,frozen_reference_file,model_input_policy,step5_gate_status,notes
FC-S5-TASK-01759,S187,S187_full_sample_BI_FC,phase1,Pair A,full_sample,352,BI,FC,0.598,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV004;ROW_CAVEAT,S187.pdf Table 4 (Fornell-Larcker),data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: Stress is mapped to ANX with traceability caveat; source table also supports non-ANX latent-correlation rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_stress_anx_mapping_caveat.
FC-S5-TASK-01760,S187,S187_full_sample_BI_PE,phase1,Pair A,full_sample,352,BI,PE,0.655,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV004;ROW_CAVEAT,S187.pdf Table 4 (Fornell-Larcker),data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: Stress is mapped to ANX with traceability caveat; source table also supports non-ANX latent-correlation rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_stress_anx_mapping_caveat.
FC-S5-TASK-01761,S187,S187_full_sample_BI_SI,phase1,Pair A,full_sample,352,BI,SI,0.639,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV004;ROW_CAVEAT,S187.pdf Table 4 (Fornell-Larcker),data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: Stress is mapped to ANX with traceability caveat; source table also supports non-ANX latent-correlation rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_stress_anx_mapping_caveat.
FC-S5-TASK-01762,S187,S187_full_sample_EE_FC,phase1,Pair A,full_sample,352,EE,FC,0.703,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV004;ROW_CAVEAT,S187.pdf Table 4 (Fornell-Larcker),data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: Stress is mapped to ANX with traceability caveat; source table also supports non-ANX latent-correlation rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_stress_anx_mapping_caveat.
FC-S5-TASK-01763,S187,S187_full_sample_EE_PE,phase1,Pair A,full_sample,352,EE,PE,0.572,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV004;ROW_CAVEAT,S187.pdf Table 4 (Fornell-Larcker),data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: Stress is mapped to ANX with traceability caveat; source table also supports non-ANX latent-correlation rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_stress_anx_mapping_caveat.
FC-S5-TASK-01764,S187,S187_full_sample_EE_SI,phase1,Pair A,full_sample,352,EE,SI,0.571,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV004;ROW_CAVEAT,S187.pdf Table 4 (Fornell-Larcker),data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: Stress is mapped to ANX with traceability caveat; source table also supports non-ANX latent-correlation rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_stress_anx_mapping_caveat.
FC-S5-TASK-01765,S187,S187_full_sample_FC_PE,phase1,Pair A,full_sample,352,FC,PE,0.535,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV004;ROW_CAVEAT,S187.pdf Table 4 (Fornell-Larcker),data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: Stress is mapped to ANX with traceability caveat; source table also supports non-ANX latent-correlation rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_stress_anx_mapping_caveat.
FC-S5-TASK-01766,S187,S187_full_sample_FC_SI,phase1,Pair A,full_sample,352,FC,SI,0.655,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV004;ROW_CAVEAT,S187.pdf Table 4 (Fornell-Larcker),data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: Stress is mapped to ANX with traceability caveat; source table also supports non-ANX latent-correlation rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_stress_anx_mapping_caveat.
FC-S5-TASK-01767,S187,S187_full_sample_PE_SI,phase1,Pair A,full_sample,352,PE,SI,0.614,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,CAV004;ROW_CAVEAT,S187.pdf Table 4 (Fornell-Larcker),data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Logged rule applied: Stress is mapped to ANX with traceability caveat; source table also supports non-ANX latent-correlation rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_phase1_rule_progress_source_checked_stress_anx_mapping_caveat.
FC-S5-TASK-01768,S188,S188_full_sample_BI_EE,phase2,Pair C,full_sample,147,BI,EE,0.647,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S188.pdf Table 3 discriminant validity with Fornell-Larcker,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked.
FC-S5-TASK-01769,S188,S188_full_sample_BI_PE,phase2,Pair C,full_sample,147,BI,PE,0.645,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S188.pdf Table 3 discriminant validity with Fornell-Larcker,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked.
FC-S5-TASK-01770,S188,S188_full_sample_BI_TRU,phase2,Pair C,full_sample,147,BI,TRU,0.478,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,medium,none,S188.pdf Table 3 discriminant validity with Fornell-Larcker,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked.
FC-S5-TASK-01771,S188,S188_full_sample_EE_PE,phase2,Pair C,full_sample,147,EE,PE,0.679,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S188.pdf Table 3 discriminant validity with Fornell-Larcker,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked.
FC-S5-TASK-01772,S188,S188_full_sample_EE_TRU,phase2,Pair C,full_sample,147,EE,TRU,0.519,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,medium,none,S188.pdf Table 3 discriminant validity with Fornell-Larcker,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked.
FC-S5-TASK-01773,S188,S188_full_sample_PE_TRU,phase2,Pair C,full_sample,147,PE,TRU,0.369,source_reported_latent_correlation,fornell_larcker_off_diagonal_latent_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,medium,none,S188.pdf Table 3 discriminant validity with Fornell-Larcker,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,Use R1 retained target row set. PDF confirms EE-PE is the PUAI-PEAI off-diagonal .679; R4 .889 is the PEAI diagonal square-root AVE and is not a correlation. PTA maps to TRU. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked.
FC-S5-TASK-01774,S189,S189_full_sample_ATT_BI,phase1,Pair A,full_sample,236,ATT,BI,0.398,source_reported_latent_correlation,source_reported_pearson_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,medium,none,S189.pdf Table 7 correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,N=236 retained from article text/Table 2; Perception using ChatGPT mapped to ATT; MOT rows excluded from target row draft. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_metadata_construct_rule_applied.
FC-S5-TASK-01775,S189,S189_full_sample_ATT_EE,phase1,Pair A,full_sample,236,ATT,EE,0.363,source_reported_latent_correlation,source_reported_pearson_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,medium,none,S189.pdf Table 7 correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,N=236 retained from article text/Table 2; Perception using ChatGPT mapped to ATT; MOT rows excluded from target row draft. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_metadata_construct_rule_applied.
FC-S5-TASK-01776,S189,S189_full_sample_ATT_PE,phase1,Pair A,full_sample,236,ATT,PE,0.385,source_reported_latent_correlation,source_reported_pearson_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,medium,none,S189.pdf Table 7 correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,N=236 retained from article text/Table 2; Perception using ChatGPT mapped to ATT; MOT rows excluded from target row draft. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_metadata_construct_rule_applied.
FC-S5-TASK-01777,S189,S189_full_sample_BI_EE,phase1,Pair A,full_sample,236,BI,EE,0.506,source_reported_latent_correlation,source_reported_pearson_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S189.pdf Table 7 correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,N=236 retained from article text/Table 2; Perception using ChatGPT mapped to ATT; MOT rows excluded from target row draft. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_metadata_construct_rule_applied.
FC-S5-TASK-01778,S189,S189_full_sample_BI_PE,phase1,Pair A,full_sample,236,BI,PE,0.552,source_reported_latent_correlation,source_reported_pearson_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S189.pdf Table 7 correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,N=236 retained from article text/Table 2; Perception using ChatGPT mapped to ATT; MOT rows excluded from target row draft. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_metadata_construct_rule_applied.
FC-S5-TASK-01779,S189,S189_full_sample_EE_PE,phase1,Pair A,full_sample,236,EE,PE,0.602,source_reported_latent_correlation,source_reported_pearson_correlation,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,high,none,S189.pdf Table 7 correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,N=236 retained from article text/Table 2; Perception using ChatGPT mapped to ATT; MOT rows excluded from target row draft. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_metadata_construct_rule_applied.
FC-S5-TASK-01780,S190,S190_full_sample_ANX_ATT,phase1,Pair A,full_sample,330,ANX,ATT,0.64,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01781,S190,S190_full_sample_ANX_BI,phase1,Pair A,full_sample,330,ANX,BI,0.45,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01782,S190,S190_full_sample_ANX_EE,phase1,Pair A,full_sample,330,ANX,EE,0.49,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01783,S190,S190_full_sample_ANX_FC,phase1,Pair A,full_sample,330,ANX,FC,0.64,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01784,S190,S190_full_sample_ANX_PE,phase1,Pair A,full_sample,330,ANX,PE,0.48,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01785,S190,S190_full_sample_ANX_SI,phase1,Pair A,full_sample,330,ANX,SI,0.39,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01786,S190,S190_full_sample_ATT_BI,phase1,Pair A,full_sample,330,ATT,BI,0.39,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01787,S190,S190_full_sample_ATT_EE,phase1,Pair A,full_sample,330,ATT,EE,0.64,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01788,S190,S190_full_sample_ATT_FC,phase1,Pair A,full_sample,330,ATT,FC,0.6,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01789,S190,S190_full_sample_ATT_PE,phase1,Pair A,full_sample,330,ATT,PE,0.58,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
FC-S5-TASK-01790,S190,S190_full_sample_ATT_SI,phase1,Pair A,full_sample,330,ATT,SI,0.5,source_reported_pearson_correlation,source_reported_pearson_correlation,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,medium,none,S190.pdf Table 2 Pearson correlation analysis,data/04_extraction/04_reference_standard_freeze/full_corpus_reference_standard_frozen_20260609.csv,generate_locked_output_prompt_after_model_scope_gate; do_not_reuse_pre_freeze_task_unit_outputs_as_final_full_corpus_claims,post_freeze_task_shell_prepared_model_runs_not_authorized,"Use R1 row set. Perceived enjoyment maps to ATT, time and psychological risks map to ANX, task technology fit maps to FC, willingness maps to BI; Pearson r matrix is source reported. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch1_source_checked."
