collection,source_file,file_name,line_or_row,study_id,analysis_record_id,task_unit_id,reference_record_id,construct_pair,numeric_value,source_type,denominator_family,include_primary,include_expanded,include_sensitivity,classification
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,5440,S123,,P2-TASK-05439,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,5506,S210,,P2-TASK-05505,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,5572,S078,,P2-TASK-05571,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,5638,S143,,P2-TASK-05637,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,5704,S150,,P2-TASK-05703,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,5770,S024,,P2-TASK-05769,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,5836,S092,,P2-TASK-05835,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,5902,S021,,P2-TASK-05901,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,5968,S171,,P2-TASK-05967,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6034,S137,,P2-TASK-06033,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6100,S101,,P2-TASK-06099,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6166,S096,,P2-TASK-06165,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6232,S094,,P2-TASK-06231,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6298,S068,,P2-TASK-06297,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6364,S106,,P2-TASK-06363,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6430,S056,,P2-TASK-06429,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6496,S085,,P2-TASK-06495,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6562,S181,,P2-TASK-06561,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6628,S221,,P2-TASK-06627,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6694,S183,,P2-TASK-06693,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6760,S004,,P2-TASK-06759,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6826,S121-1,,P2-TASK-06825,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6892,S121-2,,P2-TASK-06891,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,6958,S027,,P2-TASK-06957,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7024,S077,,P2-TASK-07023,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7090,S031,,P2-TASK-07089,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7156,S022,,P2-TASK-07155,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7222,S165,,P2-TASK-07221,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7288,S002,,P2-TASK-07287,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7354,S065,,P2-TASK-07353,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7420,S118,,P2-TASK-07419,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7486,S158,,P2-TASK-07485,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7552,S207,,P2-TASK-07551,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7618,S202,,P2-TASK-07617,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7684,S131,,P2-TASK-07683,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7750,S206,,P2-TASK-07749,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7816,S209,,P2-TASK-07815,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_LLM_Extraction_Working_20260605/08_llm_task_units/paper2_llm_task_units_pre_freeze_20260605.csv,paper2_llm_task_units_pre_freeze_20260605.csv,7882,S197,,P2-TASK-07881,,ANX-TRU,,blank_consensus,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_analysis_ready_20260530.csv,Paper2_R2_R3_consensus_correlations_analysis_ready_20260530.csv,351,S142,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,11,S222,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,77,S218,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,143,S185,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,209,S194,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,275,S208,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,341,S028,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,407,S059,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,473,S145,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,539,S110,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,605,S147,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,671,S016,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,737,S097,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,803,S090,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,869,S176,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,935,S047,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1001,S072,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1067,S219,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1133,S052,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1199,S146,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1265,S111,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1331,S045,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1397,S212,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1463,S186,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1529,S163,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1595,S048,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1661,S105,,,,ANX-TRU,,,,,,,absence_or_blank_trace
onedrive_documents,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/Paper2_Analysis_Input_20260530/Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,Paper2_R2_R3_consensus_correlations_full_matrix_20260530.csv,1727,S007,,,,ANX-TRU,,,,,,,absence_or_blank_trace
