task_unit_id,study_id,decision_id,analysis_record_id,review_priority,denominator_family,rerun_input_role,expert_review_decision,construct_pair,statistic_value,source_locator,source_location,pdf_path,pdf_text_pages_extracted,pdf_text_review_status,pdf_text_review_decision,pdf_page,matched_value_variant,construct_1_terms_found,construct_2_terms_found,source_type_terms_found,pdf_text_snippet
P2-TASK-01549,S045,R2R3-CORR-V2-01334,P1-PRIMARY-00197,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,ATT-EE,0.560000,source_sheet_row=1335,0.56,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_and_pair_terms_found,source_text_candidate_supports_pointer_value_requires_final_human_alignment_check,6,0.6,attitude|attitudes,perceived ease of use|ease of use,correlation,"ronbach’s Cronbach’s alpha (α) was calculated for each construct to assess (> 0.4) alpha (α) (> 0.7) the internal consistency of the questionnaire. Results from Table 2 indicated high α values for the ﬁve TAM constructs: 0.857 for PEU Q07 0.778 0.857 PEU, 0.889 for PU, 0.872 for AT, 0.795 for BI, and 0.896 for AU, Q13 0.651 Q22 0.696 all surpassing the threshold of 0.7, thus indicating established Q23 0.682 reliability. PU Q01 0.665 0.889 Subsequently, attention shifted to examining the construct, Q03 0.716 convergent, and discriminant validity of the questionnaire. This Q11 0.591 Q13 0.763 Table 4 Descriptive Statistics. Q14 0.732 AT Q10 0.740 0.872 Q12 0.732 Constructs Items Mean SD Skewness Kurtosis Q20 0.781 PEU Q07 4.9076 1.21338 -0.879 -0.184 Q26 0.640 Q13 4.9022 1.17868 -0.861 -0.038 Q14 0.653 Q22 5.0761 1.18491 -1.304 1.237 BI Q15 0.694 0.795 Q23 4.8424 1.32325 -1.008 0.219 Q21 0.792 PU Q01 4.5543 1.37792 -0.792 0.111 AU Q09 0.682 0.896 Q03 4.6467 1.31415 -0.740 -0.108 Q11 0.701 Q11 4.8913 1.25412 -1.120 0.812 Q17 0."
P2-TASK-01551,S045,R2R3-CORR-V2-01336,P1-PRIMARY-00198,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,ATT-PE,0.740000,source_sheet_row=1337,0.74,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_and_pair_terms_found,source_text_candidate_supports_pointer_value_requires_final_human_alignment_check,6,0.740,attitude|attitudes,PU,correlation,"22 0.696 all surpassing the threshold of 0.7, thus indicating established Q23 0.682 reliability. PU Q01 0.665 0.889 Subsequently, attention shifted to examining the construct, Q03 0.716 convergent, and discriminant validity of the questionnaire. This Q11 0.591 Q13 0.763 Table 4 Descriptive Statistics. Q14 0.732 AT Q10 0.740 0.872 Q12 0.732 Constructs Items Mean SD Skewness Kurtosis Q20 0.781 PEU Q07 4.9076 1.21338 -0.879 -0.184 Q26 0.640 Q13 4.9022 1.17868 -0.861 -0.038 Q14 0.653 Q22 5.0761 1.18491 -1.304 1.237 BI Q15 0.694 0.795 Q23 4.8424 1.32325 -1.008 0.219 Q21 0.792 PU Q01 4.5543 1.37792 -0.792 0.111 AU Q09 0.682 0.896 Q03 4.6467 1.31415 -0.740 -0.108 Q11 0.701 Q11 4.8913 1.25412 -1.120 0.812 Q17 0.606 Q13 4.6467 1.30580 -0.780 0.055 Q24 0.501 Q14 4.7283 1.37982 -0.913 0.126 Q25 0.693 AT Q10 4.8533 1.29951 -1.083 0.507 Q27 0.785 Q12 4.7120 1.36653 -1.012 0.518 Cronbach’s alpha (α) 0.951 Q20 4.7609 1.34992 -0.890 0.021 of the entire Q26 4.6413 1.32303 -0.789 -0.014 questionnaire BI Q14 4.7283 1.41114 -1.040 0.334 (> 0.7)"
P2-TASK-01556,S045,R2R3-CORR-V2-01341,P1-PRIMARY-00199,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,ATT-UB,0.680000,source_sheet_row=1342,0.68,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_and_pair_terms_found,source_text_candidate_supports_pointer_value_requires_final_human_alignment_check,7,0.680,attitude|attitudes,actual use,correlation|correlations,"4194 1.25895 0.027 threshold, indicating satisfactory convergent validity. Discrimi- Female 153 4.9281 1.14193 nant validity was conﬁrmed by comparing the square roots of the BI Male 31 4.5806 1.36074 0.071 AVE with the interfactor correlation coefﬁcients (Table 3), Female 153 4.9935 1.10915 PEU Male 31 4.9677 0.83602 0.680 suggesting signiﬁcant differences among the ﬁve factors. Further- Female 153 5.0523 1.07478 more, by employing the maximum likelihood method, the PU Male 31 4.5161 1.23480 0.262 measurement model among the ﬁve factors was scrutinized and Female 153 4.7712 1.13263 adjusted using the AMOS software. Finally, using the validated measurement model, path and mediation analyses were con- ducted to validate the relationships among the factors. Thus, our removed. In addition, the fourth item of AT (Q26) and the sec- data ﬁt all the criteria for structural equation modelling (SEM). ond and third items of AU (Q11 and Q17, respectively) were removed. Correlations between the errors of Q11 and Q13 were Results then in"
P2-TASK-01566,S045,R2R3-CORR-V2-01351,P1-PRIMARY-00200,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,BI-EE,0.390000,source_sheet_row=1352,0.39,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_and_pair_terms_found,source_text_candidate_supports_pointer_value_requires_final_human_alignment_check,6,0.4,BI,perceived ease of use|ease of use,correlation,"ample as respondents’ misconduct, outliers, errors, and missing values. (n = 184) Concurrently, the normal distribution of the data was assessed by computing skewness and kurtosis values for the 22 items. Second, Construct Items Communality Cronbach’s Cronbach’s alpha (α) was calculated for each construct to assess (> 0.4) alpha (α) (> 0.7) the internal consistency of the questionnaire. Results from Table 2 indicated high α values for the ﬁve TAM constructs: 0.857 for PEU Q07 0.778 0.857 PEU, 0.889 for PU, 0.872 for AT, 0.795 for BI, and 0.896 for AU, Q13 0.651 Q22 0.696 all surpassing the threshold of 0.7, thus indicating established Q23 0.682 reliability. PU Q01 0.665 0.889 Subsequently, attention shifted to examining the construct, Q03 0.716 convergent, and discriminant validity of the questionnaire. This Q11 0.591 Q13 0.763 Table 4 Descriptive Statistics. Q14 0.732 AT Q10 0.740 0.872 Q12 0.732 Constructs Items Mean SD Skewness Kurtosis Q20 0.781 PEU Q07 4.9076 1.21338 -0.879 -0.184 Q26 0.640 Q13 4.9022 1.17868 -0.861 -0."
P2-TASK-01568,S045,R2R3-CORR-V2-01353,P1-PRIMARY-00201,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,BI-PE,0.740000,source_sheet_row=1354,0.74,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_and_pair_terms_found,source_text_candidate_supports_pointer_value_requires_final_human_alignment_check,6,0.740,BI,PU,correlation,"22 0.696 all surpassing the threshold of 0.7, thus indicating established Q23 0.682 reliability. PU Q01 0.665 0.889 Subsequently, attention shifted to examining the construct, Q03 0.716 convergent, and discriminant validity of the questionnaire. This Q11 0.591 Q13 0.763 Table 4 Descriptive Statistics. Q14 0.732 AT Q10 0.740 0.872 Q12 0.732 Constructs Items Mean SD Skewness Kurtosis Q20 0.781 PEU Q07 4.9076 1.21338 -0.879 -0.184 Q26 0.640 Q13 4.9022 1.17868 -0.861 -0.038 Q14 0.653 Q22 5.0761 1.18491 -1.304 1.237 BI Q15 0.694 0.795 Q23 4.8424 1.32325 -1.008 0.219 Q21 0.792 PU Q01 4.5543 1.37792 -0.792 0.111 AU Q09 0.682 0.896 Q03 4.6467 1.31415 -0.740 -0.108 Q11 0.701 Q11 4.8913 1.25412 -1.120 0.812 Q17 0.606 Q13 4.6467 1.30580 -0.780 0.055 Q24 0.501 Q14 4.7283 1.37982 -0.913 0.126 Q25 0.693 AT Q10 4.8533 1.29951 -1.083 0.507 Q27 0.785 Q12 4.7120 1.36653 -1.012 0.518 Cronbach’s alpha (α) 0.951 Q20 4.7609 1.34992 -0.890 0.021 of the entire Q26 4.6413 1.32303 -0.789 -0.014 questionnaire BI Q14 4.7283 1.41114 -1.040 0.334 (> 0.7)"
P2-TASK-01573,S045,R2R3-CORR-V2-01358,P1-PRIMARY-00202,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,BI-UB,0.610000,source_sheet_row=1359,0.61,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_and_pair_terms_found,source_text_candidate_supports_pointer_value_requires_final_human_alignment_check,12,.6,intention to use|BI,actual use,," Bekou A, Ben Mhamed M, Assissou K (2024) Exploring opportunities and chal- scripts: ChatGPT vs. textbooks. Korea J Engl Lang Linguist 23:1136-1153. lenges of using ChatGPT in English language teaching (ELT) in Morocco. https://doi.org/10.15738/kjell.23.202312.1136 Focus ELT J 6(1):87-106. https://doi.org/10.14744/felt.6.1.7 Kline RB (2023) Principles and practice of structural equation modeling. Guilford Belda-Medina J, Calvo-Ferrer JR (2022) Using chatbots as AI conversational Publications partners in language learning. Appl Sci 12(17):8427. https://doi.org/10.3390/ Lee S, Jeon J, Choe H (2024) Enhancing pre-service teachers’ global Englishes app12178427 awareness with technology: A focus on AI chatbots in 3D metaverse envir- Bonfanti RC, Tommasi F, Ceschi A, Sartori R, Ruggieri S (2023) The antecedents of onments. TESOL Quarterly. https://doi.org/10.1002/tesq.3300 the technology acceptance model in microentrepreneurs’ intention to use Li K (2023) Determinants of college students’ actual use of AI-based systems: An social "
P2-TASK-01575,S045,R2R3-CORR-V2-01360,P1-PRIMARY-00203,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,EE-PE,0.570000,source_sheet_row=1361,0.57,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_and_pair_terms_found,source_text_candidate_supports_pointer_value_requires_final_human_alignment_check,6,0.6,perceived ease of use|ease of use,PU,correlation,"ronbach’s Cronbach’s alpha (α) was calculated for each construct to assess (> 0.4) alpha (α) (> 0.7) the internal consistency of the questionnaire. Results from Table 2 indicated high α values for the ﬁve TAM constructs: 0.857 for PEU Q07 0.778 0.857 PEU, 0.889 for PU, 0.872 for AT, 0.795 for BI, and 0.896 for AU, Q13 0.651 Q22 0.696 all surpassing the threshold of 0.7, thus indicating established Q23 0.682 reliability. PU Q01 0.665 0.889 Subsequently, attention shifted to examining the construct, Q03 0.716 convergent, and discriminant validity of the questionnaire. This Q11 0.591 Q13 0.763 Table 4 Descriptive Statistics. Q14 0.732 AT Q10 0.740 0.872 Q12 0.732 Constructs Items Mean SD Skewness Kurtosis Q20 0.781 PEU Q07 4.9076 1.21338 -0.879 -0.184 Q26 0.640 Q13 4.9022 1.17868 -0.861 -0.038 Q14 0.653 Q22 5.0761 1.18491 -1.304 1.237 BI Q15 0.694 0.795 Q23 4.8424 1.32325 -1.008 0.219 Q21 0.792 PU Q01 4.5543 1.37792 -0.792 0.111 AU Q09 0.682 0.896 Q03 4.6467 1.31415 -0.740 -0.108 Q11 0.701 Q11 4.8913 1.25412 -1.120 0.812 Q17 0."
P2-TASK-01580,S045,R2R3-CORR-V2-01365,P1-PRIMARY-00204,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,EE-UB,0.380000,source_sheet_row=1366,0.38,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,6,0.4,perceived ease of use|ease of use,,correlation,"ample as respondents’ misconduct, outliers, errors, and missing values. (n = 184) Concurrently, the normal distribution of the data was assessed by computing skewness and kurtosis values for the 22 items. Second, Construct Items Communality Cronbach’s Cronbach’s alpha (α) was calculated for each construct to assess (> 0.4) alpha (α) (> 0.7) the internal consistency of the questionnaire. Results from Table 2 indicated high α values for the ﬁve TAM constructs: 0.857 for PEU Q07 0.778 0.857 PEU, 0.889 for PU, 0.872 for AT, 0.795 for BI, and 0.896 for AU, Q13 0.651 Q22 0.696 all surpassing the threshold of 0.7, thus indicating established Q23 0.682 reliability. PU Q01 0.665 0.889 Subsequently, attention shifted to examining the construct, Q03 0.716 convergent, and discriminant validity of the questionnaire. This Q11 0.591 Q13 0.763 Table 4 Descriptive Statistics. Q14 0.732 AT Q10 0.740 0.872 Q12 0.732 Constructs Items Mean SD Skewness Kurtosis Q20 0.781 PEU Q07 4.9076 1.21338 -0.879 -0.184 Q26 0.640 Q13 4.9022 1.17868 -0.861 -0."
P2-TASK-01589,S045,R2R3-CORR-V2-01374,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,sensitivity_only,retain_sensitivity_only_converted_input,PE-TRA,0.570000,source_sheet_row=1375,,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,6,0.6,PU,,SEM,"ronbach’s Cronbach’s alpha (α) was calculated for each construct to assess (> 0.4) alpha (α) (> 0.7) the internal consistency of the questionnaire. Results from Table 2 indicated high α values for the ﬁve TAM constructs: 0.857 for PEU Q07 0.778 0.857 PEU, 0.889 for PU, 0.872 for AT, 0.795 for BI, and 0.896 for AU, Q13 0.651 Q22 0.696 all surpassing the threshold of 0.7, thus indicating established Q23 0.682 reliability. PU Q01 0.665 0.889 Subsequently, attention shifted to examining the construct, Q03 0.716 convergent, and discriminant validity of the questionnaire. This Q11 0.591 Q13 0.763 Table 4 Descriptive Statistics. Q14 0.732 AT Q10 0.740 0.872 Q12 0.732 Constructs Items Mean SD Skewness Kurtosis Q20 0.781 PEU Q07 4.9076 1.21338 -0.879 -0.184 Q26 0.640 Q13 4.9022 1.17868 -0.861 -0.038 Q14 0.653 Q22 5.0761 1.18491 -1.304 1.237 BI Q15 0.694 0.795 Q23 4.8424 1.32325 -1.008 0.219 Q21 0.792 PU Q01 4.5543 1.37792 -0.792 0.111 AU Q09 0.682 0.896 Q03 4.6467 1.31415 -0.740 -0.108 Q11 0.701 Q11 4.8913 1.25412 -1.120 0.812 Q17 0."
P2-TASK-01590,S045,R2R3-CORR-V2-01375,,P0_expert_review_numeric_or_masem,converted_or_model_derived_effect_size,sensitivity_only,retain_sensitivity_only_converted_input,PE-TRU,0.479000,source_sheet_row=1376,,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_found_pair_terms_not_on_best_page,source_text_value_found_requires_manual_pair_alignment,6,0.5,PU,,SEM,"for PU, 0.872 for AT, 0.795 for BI, and 0.896 for AU, Q13 0.651 Q22 0.696 all surpassing the threshold of 0.7, thus indicating established Q23 0.682 reliability. PU Q01 0.665 0.889 Subsequently, attention shifted to examining the construct, Q03 0.716 convergent, and discriminant validity of the questionnaire. This Q11 0.591 Q13 0.763 Table 4 Descriptive Statistics. Q14 0.732 AT Q10 0.740 0.872 Q12 0.732 Constructs Items Mean SD Skewness Kurtosis Q20 0.781 PEU Q07 4.9076 1.21338 -0.879 -0.184 Q26 0.640 Q13 4.9022 1.17868 -0.861 -0.038 Q14 0.653 Q22 5.0761 1.18491 -1.304 1.237 BI Q15 0.694 0.795 Q23 4.8424 1.32325 -1.008 0.219 Q21 0.792 PU Q01 4.5543 1.37792 -0.792 0.111 AU Q09 0.682 0.896 Q03 4.6467 1.31415 -0.740 -0.108 Q11 0.701 Q11 4.8913 1.25412 -1.120 0.812 Q17 0.606 Q13 4.6467 1.30580 -0.780 0.055 Q24 0.501 Q14 4.7283 1.37982 -0.913 0.126 Q25 0.693 AT Q10 4.8533 1.29951 -1.083 0.507 Q27 0.785 Q12 4.7120 1.36653 -1.012 0.518 Cronbach’s alpha (α) 0.951 Q20 4.7609 1.34992 -0.890 0.021 of the entire Q26 4.6413 1.32303 -0.78"
P2-TASK-01591,S045,R2R3-CORR-V2-01376,P1-PRIMARY-00205,P0_expert_review_numeric_or_masem,direct_r_effect_size_extraction,primary_retained_source_risk,retain_human_reference_source_pointer_risk,PE-UB,0.680000,source_sheet_row=1377,0.68,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S045.pdf,13,pdf_text_value_and_pair_terms_found,source_text_candidate_supports_pointer_value_requires_final_human_alignment_check,7,0.680,PU,actual use,correlation|correlations,"4194 1.25895 0.027 threshold, indicating satisfactory convergent validity. Discrimi- Female 153 4.9281 1.14193 nant validity was conﬁrmed by comparing the square roots of the BI Male 31 4.5806 1.36074 0.071 AVE with the interfactor correlation coefﬁcients (Table 3), Female 153 4.9935 1.10915 PEU Male 31 4.9677 0.83602 0.680 suggesting signiﬁcant differences among the ﬁve factors. Further- Female 153 5.0523 1.07478 more, by employing the maximum likelihood method, the PU Male 31 4.5161 1.23480 0.262 measurement model among the ﬁve factors was scrutinized and Female 153 4.7712 1.13263 adjusted using the AMOS software. Finally, using the validated measurement model, path and mediation analyses were con- ducted to validate the relationships among the factors. Thus, our removed. In addition, the fourth item of AT (Q26) and the sec- data ﬁt all the criteria for structural equation modelling (SEM). ond and third items of AU (Q11 and Q17, respectively) were removed. Correlations between the errors of Q11 and Q13 were Results then in"
