ai_trace_status,candidate_status,study_id,missing_pair,construct_1,construct_2,candidate_value,present_full10_pairs,missing_full10_pairs,supported_constructs_in_human_reference,construct_1_human_supported,construct_2_human_supported,exact_pair_in_human_or_frozen_reference,exact_pair_sources,frozen_study_status_summary,triage_class,recommended_action,triage_reason,construct_1_terms_found,construct_2_terms_found,table_terms_found,pdf_path_local_only,paper_b_boundary
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S185,SI-TRU,SI,TRU,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=TRU. This usually indicates AI term-hit overreach or unapproved remap.,social influence;subjective norm,trust,correlation;fornell;larcker;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S185,SI-UB,SI,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,social influence;subjective norm,use,correlation;fornell;larcker;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,ANX-SE,ANX,SE,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=SE. This usually indicates AI term-hit overreach or unapproved remap.,ANX,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,ANX-TRU,ANX,TRU,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=TRU. This usually indicates AI term-hit overreach or unapproved remap.,ANX,trust,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,ANX-UB,ANX,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,ANX,actual use;use,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,ATT-SE,ATT,SE,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=SE. This usually indicates AI term-hit overreach or unapproved remap.,ATT;attitude;attitude toward;attitudes,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,ATT-TRU,ATT,TRU,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=TRU. This usually indicates AI term-hit overreach or unapproved remap.,ATT;attitude;attitude toward;attitudes,trust,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,ATT-UB,ATT,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,ATT;attitude;attitude toward;attitudes,actual use;use,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,BI-SE,BI,SE,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=SE. This usually indicates AI term-hit overreach or unapproved remap.,BI;behavioral intention,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,BI-TRU,BI,TRU,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=TRU. This usually indicates AI term-hit overreach or unapproved remap.,BI;behavioral intention,trust,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,BI-UB,BI,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,BI;behavioral intention,actual use;use,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,EE-SE,EE,SE,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=SE. This usually indicates AI term-hit overreach or unapproved remap.,EE;ease of use;perceived ease of use,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,EE-TRU,EE,TRU,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=TRU. This usually indicates AI term-hit overreach or unapproved remap.,EE;ease of use;perceived ease of use,trust,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,EE-UB,EE,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,EE;ease of use;perceived ease of use,actual use;use,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,FC-SE,FC,SE,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=SE. This usually indicates AI term-hit overreach or unapproved remap.,FC;facilitating;facilitating conditions;resources;support,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,FC-TRU,FC,TRU,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=TRU. This usually indicates AI term-hit overreach or unapproved remap.,FC;facilitating;facilitating conditions;resources;support,trust,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,FC-UB,FC,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,FC;facilitating;facilitating conditions;resources;support,actual use;use,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,PE-SE,PE,SE,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=SE. This usually indicates AI term-hit overreach or unapproved remap.,PE;PU;perceived usefulness;usefulness,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,PE-TRU,PE,TRU,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=TRU. This usually indicates AI term-hit overreach or unapproved remap.,PE;PU;perceived usefulness;usefulness,trust,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,PE-UB,PE,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,PE;PU;perceived usefulness;usefulness,actual use;use,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,SE-SI,SE,SI,,21,24,ANX;ATT;BI;EE;FC;PE;SI,no,yes,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=SE. This usually indicates AI term-hit overreach or unapproved remap.,efficacy;self-efficacy,SI;social influence,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,SI-TRU,SI,TRU,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=TRU. This usually indicates AI term-hit overreach or unapproved remap.,SI;social influence,trust,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S190,SI-UB,SI,UB,,21,24,ANX;ATT;BI;EE;FC;PE;SI,yes,no,no,,notes=Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=UB. This usually indicates AI term-hit overreach or unapproved remap.,SI;social influence,actual use;use,correlation;correlations;latent;pearson;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ANX-BI,ANX,BI,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,BI;behavioral intention;behavioural intention;intention to use,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ANX-EE,ANX,EE,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,EE;ease of use;easy to use;effort expectancy,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ANX-FC,ANX,FC,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ANX-PE,ANX,PE,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,PE;performance expectancy;useful,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ANX-SE,ANX,SE,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,SE;computer self-efficacy;efficacy;self efficacy;self-efficacy,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ANX-SI,ANX,SI,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,SI;social influence,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ANX-UB,ANX,UB,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ANX. This usually indicates AI term-hit overreach or unapproved remap.,anxiety,UB;actual use;usage behavior;use;use behaviour,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,S191,ATT-BI,ATT,BI,,21,24,BI;EE;FC;PE;SE;SI;UB,no,yes,no,,notes=draft_status=included_row_draft_reconciled; decision_summary=Use R2 direct Table 2 values for unresolved R1-R2 correlation differences; values reconciled from the Phase 1 pairwise comparison workbook and confirmed against S191 PDF Table 2.; notes=Raw R2 workbook grid is blank; comparison workbook stores R2 direct values in R2_beta column with direct source labels and USE_R2_DIRECT_VALUE resolutions. Application QA draft only; Step 5 remains inactive until final full-corpus freeze authorization is recorded. Frozen on 2026-06-09 under explicit caveat-preservation authorization.,likely_false_positive_one_construct_not_human_supported,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; missing construct=ATT. This usually indicates AI term-hit overreach or unapproved remap.,attitude;attitudes,BI;behavioral intention;behavioural intention;intention to use,correlation;correlations;fornell;inter-construct;larcker;latent;table,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
