run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07316,S002,direct_r_effect_size_extraction,direct_r_effect_size_extraction,eligible_after_locked_llm_output,numeric_effect_size_with_source_type,Study: S002 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-FC | Human consensus value: source=direct; beta=0.602; sig=NR | Source/evidence note: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 9,Study: S002 | Task family: direct_r_effect_size_extraction | Field/construct pair: EE-FC | Expected answer type: numeric_effect_size_with_source_type | Source locator: source_sheet_row=7102 | Source evidence: Value mismatch; Beta/path mismatch; Value / significance mismatch; loc: Table 9 | Notes: R2 override applied from disagreement trace. ready_r_value_direct,,,source_sheet_row=7102; loc: Table 9,Value mismatch; Beta/path mismatch; Value / significance mismatch,0.0,True,insufficient_evidence,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,Source evidence describes disagreement/mismatch flags only; no numeric r value present in provided redacted input.
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07522,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7308 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7308,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07523,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: FC-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7309 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7309,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for FC-SI in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07524,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7310 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7310,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for FC-TRA in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07525,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: FC-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7311 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7311,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for FC-TRU in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07527,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: PE-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: PE-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7313 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7313,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for PE-SE in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07528,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: PE-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: PE-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7314 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7314,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for PE-SI in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07529,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: PE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: PE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7315 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7315,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for PE-TRA in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07530,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: PE-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: PE-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7316 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7316,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for PE-TRU in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07531,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: PE-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: PE-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7317 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7317,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for PE-UB in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07532,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SE-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SE-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7318 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7318,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for SE-SI in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07533,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SE-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SE-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7319 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7319,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for SE-TRA in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07534,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SE-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SE-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7320 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7320,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for SE-TRU in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07535,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SE-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SE-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7321 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7321,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for SE-UB in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07536,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7322 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7322,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for SI-TRA in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07537,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SI-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7323 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7323,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for SI-TRU in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07538,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SI-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: SI-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7324 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7324,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for SI-UB in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07539,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-TRU | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-TRU | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7325 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7325,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for TRA-TRU in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07540,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: TRA-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7326 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7326,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for TRA-UB in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07541,S158,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: TRU-UB | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S158 | Task family: absence_or_blank_consensus | Field/construct pair: TRU-UB | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7327 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7327,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for TRU-UB in S158
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07542,S207,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-ATT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7328 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7328,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for ANX-ATT in S207
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07543,S207,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-AUT | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7329 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7329,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for ANX-AUT in S207
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07544,S207,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-BI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-BI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7330 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7330,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for ANX-BI in S207
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07545,S207,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-EE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7331 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7331,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for ANX-EE in S207
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07546,S207,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-FC | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7332 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7332,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for ANX-FC in S207
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07547,S207,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-PE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7333 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7333,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for ANX-PE in S207
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07548,S207,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SE | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7334 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7334,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for ANX-SE in S207
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07549,S207,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-SI | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7335 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7335,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for ANX-SI in S207
paper2_claude_sonnet_full_allfamilies_6500_6749_retry3_20260607,anthropic,claude:sonnet,2.1.165 (Claude Code); model_selector=sonnet,raw_model_extraction_batch,paper2_task_family_prompt_v1_20260606,2026-06-06T23:03:07Z,0,,P2-TASK-07550,S207,absence_or_blank_consensus,absence_or_blank_consensus,eligible_after_locked_llm_output,blank_or_no_reported_value,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Human consensus value:  | Source/evidence note: blank_or_no_reported_statistic_consensus,Study: S207 | Task family: absence_or_blank_consensus | Field/construct pair: ANX-TRA | Expected answer type: blank_or_no_reported_value | Source locator: source_sheet_row=7336 | Source evidence:  | Notes: blank_or_no_reported_statistic_consensus,,,source_sheet_row=7336,,1.0,False,,not_persisted_batch,locked,2026-06-06T23:03:07Z,claude_cli_noninteractive_batch,blank_or_no_reported_statistic_consensus confirmed; no value reported for ANX-TRA in S207
