record_id,title,year,search_source,screen_decision_codex,screen_decision_gemini,screen_confidence_codex,screen_confidence_gemini,exclude_code_codex,exclude_code_gemini,rationale_codex,rationale_gemini,screen_consensus,oauth_auth_method_codex,oauth_auth_method_gemini,human1_decision,human2_decision,adjudicated_final_decision,exclude_code,decision_rationale,adjudicator_id,screening_tier,codex_retry2_model,consensus_note,review_priority,review_type
REC_00840,Extending the TAM framework: Exploring learning motivation and agility in educational adoption of generative AI,2025,WoS; Scopus,include,uncertain,0.96,0.9,,,"This is a quantitative empirical SEM study with primary data from 748 pre-service teachers in universities, focused specifically on generative AI adoption within an educational population. It measures TAM adoption constructs (attitude, behavioral intention) and reports structural relationships, making effect-size/path data likely available in the full paper; year 2025 is within scope.","Cannot confirm publication year (2015-2025), language (English), or explicit reporting of usable effect sizes due to missing source information.",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_10826,"Big Five personality traits, attitudes towards Artificial Intelligence and the use of AI solutions in foreign language learners",2025,Scopus,include,uncertain,0.93,0.5,,,"This is an empirical quantitative survey of 429 university foreign-language learners examining AI attitudes, frequency of AI use, and perceived usefulness in an educational context. The abstract reports correlations and a direct effect, indicating likely extractable effect-size data, and the 2025 date is within the target window.","Missing information on publication year, language, and whether usable effect sizes are reported. The study appears to meet other inclusion criteria.",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_15381,Evaluating the Usage of ChatGPT for Educational Purposes Through the Extended Technological Acceptance Model,2025,WoS; Scopus,include,include,0.96,0.95,,,"This is a quantitative SEM study (n=200) on ChatGPT adoption among university students, explicitly modeling TAM constructs including behavioral intention and actual usage in an educational context. The abstract indicates path-based SEM results, making standardized effect sizes likely available, and the 2025 indexed publication is within scope.","This empirical quantitative study uses SEM to examine ChatGPT adoption by 200 IT students in an educational context, published in 2025, and mentions path investigation (implying effect size data).",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_15382,Factors Affecting the Adoption of AI-Based Applications in Higher Education: An Analysis of Teachers' Perspectives Using Structural Equation Modeling,2021,WoS; Scopus; PsycINFO,include,include,0.97,0.95,,,"This is an empirical quantitative SEM study with primary data from 311 higher-education teachers, focused on adoption of AI-based applications and continuance intention. The abstract reports path/total effects and explained variance, indicating usable effect-size information, and the 2021 publication year is within scope.","The study is a quantitative empirical study using SEM to analyze factors influencing teachers' intention to adopt AI in higher education, with a sample of 311 and reported effect sizes, published in 2021 and in English.",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_07274,Integrating Tam and UGT to explore students’ motivation for using ChatGPT for learning in Vietnam,2024,Scopus,include,include,0.95,0.9,,,"This is a quantitative primary survey study (n=283) of university students in Vietnam focused on ChatGPT, with behavioral intention to use for learning as the core adoption outcome. The TAM/UGT SEM-style design strongly indicates standardized path/effect-size reporting, and the 2024 English Scopus-indexed journal format fits the target window and publication type.","The study title indicates an empirical quantitative study focusing on students' motivation for using ChatGPT (AI tool) in an educational context, aligning with TAM/UGT frameworks. While publication details and effect sizes are not yet clear, there's no immediate reason for exclusion.",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_00845,The interplay of cognitive and personal attributes in shaping divergent thinking: Mediating role of teaching behaviour and moderating effect of AI adoption,2025,WoS; Scopus,include,uncertain,0.88,0.0,,,"This is an empirical quantitative SEM-PLS study of 534 university students in an educational context, with AI adoption explicitly measured and modeled as a key construct (moderator). SEM-PLS with bootstrapped hypothesis testing strongly suggests standardized path coefficients/effect-size-relevant statistics are available.","gemini-flash empty response: Loaded cached credentials.
Attempt 1 failed: You have exhausted your capacity on this model. Your qu",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_15386,Perceptions of and Behavioral Intentions towards Learning Artificial Intelligence in Primary School Students,2021,WoS; Scopus; PsycINFO,include,include,0.97,0.95,,,"This is a quantitative primary-data study in an educational population (primary school students, n=682) focused specifically on AI learning. It measures behavioral intention and uses SEM, which typically reports standardized path coefficients suitable for meta-analytic effect size extraction.","The study is an empirical quantitative study using SEM with a large sample (n=682) of primary school students, focusing on behavioral intention to learn AI. It was published in 2021 and indexed in peer-reviewed databases, making correlation data likely available.",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_00846,Unraveling the influential factors driving persistent adoption of ChatGPT in learning environments,2025,WoS; Scopus,include,include,0.94,1.0,,,"This is an empirical quantitative study (questionnaire; PLS-SEM) on ChatGPT adoption in higher education students, with continuous use as the focal adoption outcome. The reported sample appears adequate (n=244 analyzed) and PLS-SEM studies typically report standardized path coefficients suitable for meta-analytic effect-size extraction.","This is a quantitative empirical study using PLS-SEM to examine factors influencing the continued use of ChatGPT (AI) among university students in learning environments. It was published in 2025, has a sample size of 244, and indicates that effect size data (path coefficients) are available.",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_00848,Moderators of academic performance on the use of generative artificial intelligence,2025,WoS; Scopus,include,uncertain,0.9,0.0,,,"The abstract describes a primary quantitative survey study of 379 university students focused on generative AI, with intent to use GAI as the adoption outcome in an educational context. It reports moderation analysis (likely yielding usable standardized coefficients/effect estimates), is in English, within 2015-2025, and appears to be peer-reviewed (WoS/Scopus indexed).","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_10884,Evaluating ChatGPT adoption through the lens of the technology acceptance model: perspectives from higher education,2024,Scopus,include,uncertain,0.95,0.0,,,"This is an empirical quantitative study of ChatGPT (AI focal) adoption in higher education using TAM with CFA/SEM on 352 students. The design and analyses strongly indicate standardized path coefficients are available, and the 2024 Scopus-indexed journal source fits the target window and likely peer-reviewed criteria.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_00847,Does perceived risk of AI matter? teachers' AI literacy and institutional support: perspective from self-determination theory,2025,WoS; Scopus,include,uncertain,0.93,0.0,,,"This is an empirical quantitative survey study (n=123 teachers, 2024 data collection) in a higher-education context with AI as the focal technology. It measures AI acceptance and intention to use AI, and the reported associations/mediation indicate likely availability of standardized path/effect-size data.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_07318,Exploring the implementation of artificial intelligence applications among academic libraries in Taiwan,2024,WoS; Scopus,include,include,0.87,0.95,,,"This is a quantitative primary-data study (questionnaire) of AI implementation in academic libraries with a large sample (n=472) in an educational context. It measures implementation/adoption-related attitudes and factors, and the relational findings imply analyzable effect-size data is likely available in the full paper.","This is a quantitative study on AI implementation and adoption in academic libraries (education context) with a sample size of 472, published in 2024. It is highly likely to contain effect size data.",include,oauth,oauth,,,,,,,T3_dual_ai,,,HIGH,include_confirm
REC_00849,University students' perceptions of the impact of artificial intelligence in the business sector on their educational and professional development,2025,WoS; Scopus,include,uncertain,0.94,0.0,,,"This is an empirical quantitative study (PLS-SEM) with primary data from 725 university students, focused specifically on AI in an educational/professional development context. It appears to measure adoption-related outcomes (e.g., demand/interest in AI training) and, given PLS-SEM, likely reports standardized path coefficients suitable for meta-analytic effect-size extraction.","gemini-flash empty response: Loaded cached credentials.
Error when talking to Gemini API Full report available at: /var/folders/g",include,oauth,retry_gemini-2.5-flash,,,,,,,T3_dual_ai,,,HIGH,include_confirm
