study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S191,S191_full_sample_BI_PE,phase1,Pair A,full_sample,331,BI,PE,0.631,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_BI_SE,phase1,Pair A,full_sample,331,BI,SE,0.502,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_BI_SI,phase1,Pair A,full_sample,331,BI,SI,0.567,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_BI_UB,phase1,Pair A,full_sample,331,BI,UB,0.586,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_EE_FC,phase1,Pair A,full_sample,331,EE,FC,0.525,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_EE_PE,phase1,Pair A,full_sample,331,EE,PE,0.609,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_EE_SE,phase1,Pair A,full_sample,331,EE,SE,0.313,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_EE_SI,phase1,Pair A,full_sample,331,EE,SI,0.493,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_EE_UB,phase1,Pair A,full_sample,331,EE,UB,0.428,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_FC_PE,phase1,Pair A,full_sample,331,FC,PE,0.473,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_FC_SE,phase1,Pair A,full_sample,331,FC,SE,0.428,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_FC_SI,phase1,Pair A,full_sample,331,FC,SI,0.441,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_FC_UB,phase1,Pair A,full_sample,331,FC,UB,0.555,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_PE_SE,phase1,Pair A,full_sample,331,PE,SE,0.233,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_PE_SI,phase1,Pair A,full_sample,331,PE,SI,0.433,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_PE_UB,phase1,Pair A,full_sample,331,PE,UB,0.375,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S191,S191_full_sample_SE_SI,phase1,Pair A,full_sample,331,SE,SI,0.304,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_SE_UB,phase1,Pair A,full_sample,331,SE,UB,0.498,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,medium,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values. Computer self-efficacy is mapped to SE and remains a construct-mapping audit flag."
S191,S191_full_sample_SI_UB,phase1,Pair A,full_sample,331,SI,UB,0.407,source_reported_latent_correlation,,S191.pdf Table 2; phase1 pairwise comparison workbook R1_R2_CORRELATIONS,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_reconciled_from_pairwise_workbook,data/04_extraction/03_source_document_adjudication/phase1/decision_log_20260424.md; data/04_extraction/02_pre_adjudication_disagreement/phase1/AI_Adoption_Phase1_Pairwise_Comparison_R1R2_R3R4_20260424.xlsx,"S191 reconciled on 2026-06-08: decision log uses R2 direct Table 2 values; raw R2 workbook correlation grid is blank, but Phase 1 pairwise comparison workbook stores the R2 direct values in the R2_beta column and S191 PDF Table 2 confirms the same Fornell-Larcker off-diagonal values."
S192,S192_full_sample_BI_EE,phase2,Pair C,full_sample,693,BI,EE,0.08,beta_converted_peterson_brown,,S192.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds an ATT-BI beta row and shifts values but lacks source-location strings.
S192,S192_full_sample_BI_FC,phase2,Pair C,full_sample,693,BI,FC,0.34,beta_converted_peterson_brown,,S192.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds an ATT-BI beta row and shifts values but lacks source-location strings.
S192,S192_full_sample_BI_PE,phase2,Pair C,full_sample,693,BI,PE,0.14,beta_converted_peterson_brown,,S192.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds an ATT-BI beta row and shifts values but lacks source-location strings.
S192,S192_full_sample_BI_SI,phase2,Pair C,full_sample,693,BI,SI,0.37,beta_converted_peterson_brown,,S192.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds an ATT-BI beta row and shifts values but lacks source-location strings.
S192,S192_full_sample_BI_UB,phase2,Pair C,full_sample,693,BI,UB,0.32,beta_converted_peterson_brown,,S192.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch4_phase2_pairC_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch4 phase2 Pair C adjudication 20260608,Use R1 source-located Table 5 beta-converted rows; R4 adds an ATT-BI beta row and shifts values but lacks source-location strings.
S193,S193_full_sample_ATT_BI,phase1,Pair B,full_sample,186,ATT,BI,0.702,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_ATT_EE,phase1,Pair B,full_sample,186,ATT,EE,0.464,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_ATT_FC,phase1,Pair B,full_sample,186,ATT,FC,0.457,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_ATT_PE,phase1,Pair B,full_sample,186,ATT,PE,0.756,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_ATT_SI,phase1,Pair B,full_sample,186,ATT,SI,0.658,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_BI_EE,phase1,Pair B,full_sample,186,BI,EE,0.663,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_BI_FC,phase1,Pair B,full_sample,186,BI,FC,0.742,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_BI_PE,phase1,Pair B,full_sample,186,BI,PE,0.685,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_BI_SI,phase1,Pair B,full_sample,186,BI,SI,0.771,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_EE_FC,phase1,Pair B,full_sample,186,EE,FC,0.656,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_EE_PE,phase1,Pair B,full_sample,186,EE,PE,0.629,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_EE_SI,phase1,Pair B,full_sample,186,EE,SI,0.723,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_FC_PE,phase1,Pair B,full_sample,186,FC,PE,0.747,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_FC_SI,phase1,Pair B,full_sample,186,FC,SI,0.676,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S193,S193_full_sample_PE_SI,phase1,Pair B,full_sample,186,PE,SI,0.461,source_reported_latent_correlation,,S193.pdf Table 2 Distinguish validity statistics,fornell_larcker_off_diagonal_latent_correlation,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R4 Table 2 Fornell-Larcker values; non-target X5/X6 excluded.
S197,S197_full_sample_BI_EE,phase2,Pair D,full_sample,237,BI,EE,0.690,source_reported_latent_correlation_source_corrected_mapping,,S197.pdf Table 3 Correlation matrix and discriminant validity analysis,fornell_larcker_off_diagonal_latent_correlation_source_corrected_mapping,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R3 source-corrected Table 3 values; GenAI acceptance->BI.
S197,S197_full_sample_BI_PE,phase2,Pair D,full_sample,237,BI,PE,0.470,source_reported_latent_correlation_source_corrected_mapping,,S197.pdf Table 3 Correlation matrix and discriminant validity analysis,fornell_larcker_off_diagonal_latent_correlation_source_corrected_mapping,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R3 source-corrected Table 3 values; GenAI acceptance->BI.
S197,S197_full_sample_BI_TRU,phase2,Pair D,full_sample,237,BI,TRU,0.340,source_reported_latent_correlation_source_corrected_mapping,,S197.pdf Table 3 Correlation matrix and discriminant validity analysis,fornell_larcker_off_diagonal_latent_correlation_source_corrected_mapping,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R3 source-corrected Table 3 values; GenAI acceptance->BI.
S197,S197_full_sample_EE_PE,phase2,Pair D,full_sample,237,EE,PE,0.440,source_reported_latent_correlation_source_corrected_mapping,,S197.pdf Table 3 Correlation matrix and discriminant validity analysis,fornell_larcker_off_diagonal_latent_correlation_source_corrected_mapping,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R3 source-corrected Table 3 values; GenAI acceptance->BI.
S197,S197_full_sample_EE_TRU,phase2,Pair D,full_sample,237,EE,TRU,0.240,source_reported_latent_correlation_source_corrected_mapping,,S197.pdf Table 3 Correlation matrix and discriminant validity analysis,fornell_larcker_off_diagonal_latent_correlation_source_corrected_mapping,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R3 source-corrected Table 3 values; GenAI acceptance->BI.
S197,S197_full_sample_PE_TRU,phase2,Pair D,full_sample,237,PE,TRU,0.480,source_reported_latent_correlation_source_corrected_mapping,,S197.pdf Table 3 Correlation matrix and discriminant validity analysis,fornell_larcker_off_diagonal_latent_correlation_source_corrected_mapping,high,included_reference_draft_residual_batch3_source_checked,combined_coder_values_long_20260525.csv; local source PDF text check 20260608,Use R3 source-corrected Table 3 values; GenAI acceptance->BI.
S198,S198_full_sample_BI_EE,phase1,Pair B,full_sample,520,BI,EE,0.058,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_BI_FC,phase1,Pair B,full_sample,520,BI,FC,-0.171,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_BI_PE,phase1,Pair B,full_sample,520,BI,PE,0.297,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_BI_SI,phase1,Pair B,full_sample,520,BI,SI,0.319,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
S198,S198_full_sample_BI_UB,phase1,Pair B,full_sample,520,BI,UB,0.801,coder_agreed_direct_correlation,,Table 3,coder_agreed_direct_correlation,high,included_coder_agreed_correlation_rows_application_draft,data/04_extraction/02_pre_adjudication_disagreement/combined/derived/combined_coder_values_long_20260525.csv; data/04_extraction/04_reference_standard_freeze/full_corpus_lightweight_status_audit_20260609.csv,Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created.
