study_id,reference_record_id,phase_block,pair,sample_or_stratum,n,construct_1,construct_2,r_value,r_source,original_beta,source_location,evidence_type,mapping_confidence,decision_status,step3_decision_source,notes
S137,S137_full_sample_BI_EE,phase2,Pair D,full_sample,760,BI,EE,0.505,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_BI_FC,phase2,Pair D,full_sample,760,BI,FC,0.477,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_BI_PE,phase2,Pair D,full_sample,760,BI,PE,0.437,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_BI_SI,phase2,Pair D,full_sample,760,BI,SI,0.366,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_BI_UB,phase2,Pair D,full_sample,760,BI,UB,0.456,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_EE_FC,phase2,Pair D,full_sample,760,EE,FC,0.49,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_EE_PE,phase2,Pair D,full_sample,760,EE,PE,0.43,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_EE_SI,phase2,Pair D,full_sample,760,EE,SI,0.243,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_EE_UB,phase2,Pair D,full_sample,760,EE,UB,0.294,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_FC_PE,phase2,Pair D,full_sample,760,FC,PE,0.325,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_FC_SI,phase2,Pair D,full_sample,760,FC,SI,0.238,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_PE_SE,phase2,Pair D,full_sample,760,PE,SE,0.351,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_PE_SI,phase2,Pair D,full_sample,760,PE,SI,0.323,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_PE_UB,phase2,Pair D,full_sample,760,PE,UB,0.176,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S137,S137_full_sample_SI_UB,phase2,Pair D,full_sample,760,SI,UB,0.052,source_reported_pearson_or_latent_correlation,,S137.pdf Table 2,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 2 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S150,S150_full_sample_BI_EE,phase2,Pair D,full_sample,124,BI,EE,0.382,beta_converted_peterson_brown,,S150.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 5 beta-converted rows; R3 adds FC-UB and SI-UB rows with blank source-location strings.
S150,S150_full_sample_BI_FC,phase2,Pair D,full_sample,124,BI,FC,-0.163,beta_converted_peterson_brown,,S150.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 5 beta-converted rows; R3 adds FC-UB and SI-UB rows with blank source-location strings.
S150,S150_full_sample_BI_PE,phase2,Pair D,full_sample,124,BI,PE,0.519,beta_converted_peterson_brown,,S150.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 5 beta-converted rows; R3 adds FC-UB and SI-UB rows with blank source-location strings.
S150,S150_full_sample_BI_SI,phase2,Pair D,full_sample,124,BI,SI,-0.095,beta_converted_peterson_brown,,S150.pdf Table 5,standardized_path_beta_converted,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 5 beta-converted rows; R3 adds FC-UB and SI-UB rows with blank source-location strings.
S210,S210_full_sample_BI_EE,phase2,Pair D,full_sample,400,BI,EE,0.215,source_reported_pearson_or_latent_correlation,,S210.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,"Use R2 source-located Table 4 direct row set; R3 duplicates row labels but differs numerically on BI-PE, EE-PE, and PE-SE."
S210,S210_full_sample_BI_PE,phase2,Pair D,full_sample,400,BI,PE,0.443,source_reported_pearson_or_latent_correlation,,S210.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,"Use R2 source-located Table 4 direct row set; R3 duplicates row labels but differs numerically on BI-PE, EE-PE, and PE-SE."
S210,S210_full_sample_BI_SE,phase2,Pair D,full_sample,400,BI,SE,0.038,source_reported_pearson_or_latent_correlation,,S210.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,"Use R2 source-located Table 4 direct row set; R3 duplicates row labels but differs numerically on BI-PE, EE-PE, and PE-SE."
S210,S210_full_sample_EE_PE,phase2,Pair D,full_sample,400,EE,PE,0.317,source_reported_pearson_or_latent_correlation,,S210.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,"Use R2 source-located Table 4 direct row set; R3 duplicates row labels but differs numerically on BI-PE, EE-PE, and PE-SE."
S210,S210_full_sample_EE_SE,phase2,Pair D,full_sample,400,EE,SE,0.402,source_reported_pearson_or_latent_correlation,,S210.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,"Use R2 source-located Table 4 direct row set; R3 duplicates row labels but differs numerically on BI-PE, EE-PE, and PE-SE."
S210,S210_full_sample_PE_SE,phase2,Pair D,full_sample,400,PE,SE,0.212,source_reported_pearson_or_latent_correlation,,S210.pdf Table 4,source_reported_direct_correlation_or_latent_correlation,high,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,"Use R2 source-located Table 4 direct row set; R3 duplicates row labels but differs numerically on BI-PE, EE-PE, and PE-SE."
S221,S221_full_sample_BI_EE,phase2,Pair D,full_sample,400,BI,EE,0.658,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_BI_FC,phase2,Pair D,full_sample,400,BI,FC,0.635,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_BI_PE,phase2,Pair D,full_sample,400,BI,PE,0.759,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_BI_SI,phase2,Pair D,full_sample,400,BI,SI,0.713,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_BI_UB,phase2,Pair D,full_sample,400,BI,UB,0.817,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_EE_FC,phase2,Pair D,full_sample,400,EE,FC,0.925,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_EE_PE,phase2,Pair D,full_sample,400,EE,PE,0.808,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_EE_SI,phase2,Pair D,full_sample,400,EE,SI,0.62,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_EE_UB,phase2,Pair D,full_sample,400,EE,UB,0.583,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_FC_PE,phase2,Pair D,full_sample,400,FC,PE,0.758,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_FC_SI,phase2,Pair D,full_sample,400,FC,SI,0.617,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_PE_SE,phase2,Pair D,full_sample,400,PE,SE,0.592,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_PE_SI,phase2,Pair D,full_sample,400,PE,SI,0.767,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_PE_UB,phase2,Pair D,full_sample,400,PE,UB,0.681,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
S221,S221_full_sample_SI_UB,phase2,Pair D,full_sample,400,SI,UB,0.644,source_reported_pearson_or_latent_correlation,,S221.pdf Table 6,source_reported_direct_correlation_or_latent_correlation,medium,included_reference_draft_residual_batch5_source_checked,combined_coder_values_long_20260525.csv; local source PDF availability/text extraction check 20260608; batch5 low-burden adjudication 20260608,Use R2 source-located Table 6 direct row set; R3 duplicates values but differs on PE-SE versus FC-UB mapping.
