run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes,raw_beta_value,converted_effect_value,conversion_method
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00053,S006,direct_r_effect_size_extraction,primary_direct_r_or_source_reported_correlation,eligible_after_locked_llm_output,numeric_r_effect_size,Study: S006 | Reference record: S006_full_sample_BI_EE | Sample/stratum: full_sample | N: 1167 | Construct pair: BI-EE | Human reference r: 0.367 | Reference source type: coder_agreed_direct_correlation | Evidence type: coder_agreed_direct_correlation | Source location: Table 6 | Caveats: none | Notes: Coder-agreed lightweight carry-forward; no new source-value adjudication record was created. Lightweight audit note: Metadata/status differences only; 15 of 15 unique agreed rows have at least one coded source-location entry. No new source-value adjudication record was created. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_coder_agreed_correlation_rows_application_draft.,Study: S006 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_r_effect_size | Evidence family to recover: direct_r_effect_size_extraction | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,r = 0.367,0.367,"S006_doc1 page 14 chunk 1, Table 6",,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,BI mapped to Adoption Intention; EE mapped to Effort Expectancy.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00219,S021,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S021 | Reference record: S021_T1_FC_BI | Sample/stratum: T1 | N: 149 | Construct pair: FC-BI | Human reference r: -0.180 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_pls_sem_path | Source location: S021.pdf Figure 1 Facilitating conditions T1 to Behavioral intentions T1 | Caveats: CAV005 | Notes: T1 and T2 retained as separate strata; beta-converted sensitivity flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S021 | Sample/stratum: T1 | Construct pair: FC-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,The packet does not provide a T1 PLS-SEM beta/path coefficient for Facilitating conditions→Behavioral intentions.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00220,S021,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S021 | Reference record: S021_T1_PE_BI | Sample/stratum: T1 | N: 149 | Construct pair: PE-BI | Human reference r: 0.225 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_pls_sem_path | Source location: S021.pdf Figure 1 Performance expectancy T1 to Behavioral intentions T1 | Caveats: CAV005 | Notes: T1 and T2 retained as separate strata; beta-converted sensitivity flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S021 | Sample/stratum: T1 | Construct pair: PE-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,standardized beta for Performance expectancy→Behavioral intentions at T1 in Model 2,0.479,S021_doc1 page 14 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Value is from Model 2 excluding AIAS-4; the packet does not provide the corresponding Model 1 coefficient.,0.479,0.479,direct standardized beta/path coefficient
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00221,S021,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S021 | Reference record: S021_T1_SI_BI | Sample/stratum: T1 | N: 149 | Construct pair: SI-BI | Human reference r: 0.075 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_pls_sem_path | Source location: S021.pdf Figure 1 Social influence T1 to Behavioral intentions T1 | Caveats: CAV005 | Notes: T1 and T2 retained as separate strata; beta-converted sensitivity flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S021 | Sample/stratum: T1 | Construct pair: SI-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,The packet does not provide a T1 PLS-SEM beta/path coefficient for Social influence→Behavioral intentions.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00222,S021,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S021 | Reference record: S021_T2_ATT_BI | Sample/stratum: T2 | N: 122 | Construct pair: ATT-BI | Human reference r: 0.325 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_pls_sem_path | Source location: S021.pdf Figure 1 AIAS-4 T2 to Behavioral intentions T2 | Caveats: CAV005 | Notes: T1 and T2 retained as separate strata; beta-converted sensitivity flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S021 | Sample/stratum: T2 | Construct pair: ATT-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,The packet states no T2 predictor reached statistical significance but does not provide a T2 ATT→BI beta/path coefficient.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00223,S021,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S021 | Reference record: S021_T2_BI_UB | Sample/stratum: T2 | N: 122 | Construct pair: BI-UB | Human reference r: 0.616 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_pls_sem_path | Source location: S021.pdf Figure 1 and Results 4.2 Behavioral intentions T2 to Use frequency T2 | Caveats: CAV005 | Notes: T1 and T2 retained as separate strata; beta-converted sensitivity flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S021 | Sample/stratum: T2 | Construct pair: BI-UB | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,standardized beta for Behavioral intentions→Use frequency at T2,0.566,S021_doc1 page 13 chunk 1; S021_doc1 page 14 chunk 1; S021_doc1 page 18 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,The packet reports the same T2 BI→use frequency coefficient in the results and model summaries.,0.566,0.566,direct standardized beta/path coefficient
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00224,S021,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S021 | Reference record: S021_T2_EE_BI | Sample/stratum: T2 | N: 122 | Construct pair: EE-BI | Human reference r: -0.151 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_pls_sem_path | Source location: S021.pdf Figure 1 Effort expectancy T2 to Behavioral intentions T2 | Caveats: CAV005 | Notes: T1 and T2 retained as separate strata; beta-converted sensitivity flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S021 | Sample/stratum: T2 | Construct pair: EE-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,low,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,The packet states no T2 predictor reached statistical significance but does not provide a T2 Effort expectancy→Behavioral intentions beta/path coefficient.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00225,S021,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S021 | Reference record: S021_T2_FC_BI | Sample/stratum: T2 | N: 122 | Construct pair: FC-BI | Human reference r: 0.163 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_pls_sem_path | Source location: S021.pdf Figure 1 Facilitating conditions T2 to Behavioral intentions T2 | Caveats: CAV005 | Notes: T1 and T2 retained as separate strata; beta-converted sensitivity flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S021 | Sample/stratum: T2 | Construct pair: FC-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,S021_doc1 page 11 chunk 1; S021_doc1 page 13 chunk 1; S021_doc1 page 14 chunk 1,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Source states no T2 predictors reached statistical significance but does not provide the FC-BI T2 path coefficient in the supplied chunks.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00226,S021,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S021 | Reference record: S021_T2_PE_BI | Sample/stratum: T2 | N: 122 | Construct pair: PE-BI | Human reference r: 0.335 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_pls_sem_path | Source location: S021.pdf Figure 1 Performance expectancy T2 to Behavioral intentions T2 | Caveats: CAV005 | Notes: T1 and T2 retained as separate strata; beta-converted sensitivity flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S021 | Sample/stratum: T2 | Construct pair: PE-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,S021_doc1 page 11 chunk 1; S021_doc1 page 13 chunk 1; S021_doc1 page 14 chunk 1,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Source states no T2 predictors reached statistical significance but does not provide the PE-BI T2 path coefficient in the supplied chunks.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00227,S021,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S021 | Reference record: S021_T2_SI_BI | Sample/stratum: T2 | N: 122 | Construct pair: SI-BI | Human reference r: -0.114 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_pls_sem_path | Source location: S021.pdf Figure 1 Social influence T2 to Behavioral intentions T2 | Caveats: CAV005 | Notes: T1 and T2 retained as separate strata; beta-converted sensitivity flag. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_frozen_reference.,Study: S021 | Sample/stratum: T2 | Construct pair: SI-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,S021_doc1 page 11 chunk 1; S021_doc1 page 13 chunk 1; S021_doc1 page 14 chunk 1,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Source states no T2 predictors reached statistical significance but does not provide the SI-BI T2 path coefficient in the supplied chunks.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00231,S024,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S024 | Reference record: S024_full_sample_ATT_BI | Sample/stratum: full_sample | N: 486 | Construct pair: ATT-BI | Human reference r: 0.489 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S024.pdf Table 6 | Caveats: CAV005 | Notes: Use R2 source-located Table 6 beta-converted rows; R3 adds ATT-TRU and BI-SI rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S024 | Sample/stratum: full_sample | Construct pair: ATT-BI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,β = 0.489,0.489,S024_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,"ATT mapped to AU, attitude towards use; Table 6 reports AU to BI.",0.489,0.489,standardized path coefficient used directly; no conversion
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00232,S024,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S024 | Reference record: S024_full_sample_ATT_EE | Sample/stratum: full_sample | N: 486 | Construct pair: ATT-EE | Human reference r: 0.087 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S024.pdf Table 6 | Caveats: CAV005 | Notes: Use R2 source-located Table 6 beta-converted rows; R3 adds ATT-TRU and BI-SI rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S024 | Sample/stratum: full_sample | Construct pair: ATT-EE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,β = 0.087,0.087,S024_doc1 page 12 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,ATT mapped to AU and EE mapped to PEU; Table 6 reports PEU to AU.,0.087,0.087,standardized path coefficient used directly; no conversion
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00233,S024,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S024 | Reference record: S024_full_sample_ATT_PE | Sample/stratum: full_sample | N: 486 | Construct pair: ATT-PE | Human reference r: 0.514 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S024.pdf Table 6 | Caveats: CAV005 | Notes: Use R2 source-located Table 6 beta-converted rows; R3 adds ATT-TRU and BI-SI rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S024 | Sample/stratum: full_sample | Construct pair: ATT-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,β = 0.514,0.514,S024_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,ATT mapped to AU and PE mapped to PU; Table 6 reports PU to AU.,0.514,0.514,standardized path coefficient used directly; no conversion
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00234,S024,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S024 | Reference record: S024_full_sample_ATT_SI | Sample/stratum: full_sample | N: 486 | Construct pair: ATT-SI | Human reference r: 0.147 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S024.pdf Table 6 | Caveats: CAV005 | Notes: Use R2 source-located Table 6 beta-converted rows; R3 adds ATT-TRU and BI-SI rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S024 | Sample/stratum: full_sample | Construct pair: ATT-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,S024_doc1 page 12 chunk 1,,high,True,insufficient_evidence,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Supplied structural model table does not report a direct SI/SN to ATT/AU path coefficient.,,,
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00235,S024,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S024 | Reference record: S024_full_sample_BI_PE | Sample/stratum: full_sample | N: 486 | Construct pair: BI-PE | Human reference r: 0.151 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S024.pdf Table 6 | Caveats: CAV005 | Notes: Use R2 source-located Table 6 beta-converted rows; R3 adds ATT-TRU and BI-SI rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S024 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,β = 0.151,0.151,S024_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,PE mapped to PU; Table 6 reports PU to BI.,0.151,0.151,standardized path coefficient used directly; no conversion
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00236,S024,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S024 | Reference record: S024_full_sample_EE_PE | Sample/stratum: full_sample | N: 486 | Construct pair: EE-PE | Human reference r: 0.523 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S024.pdf Table 6 | Caveats: CAV005 | Notes: Use R2 source-located Table 6 beta-converted rows; R3 adds ATT-TRU and BI-SI rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S024 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,β = 0.523,0.523,S024_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,EE mapped to PEU and PE mapped to PU; Table 6 reports PEU to PU.,0.523,0.523,standardized path coefficient used directly; no conversion
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00237,S024,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S024 | Reference record: S024_full_sample_EE_SE | Sample/stratum: full_sample | N: 486 | Construct pair: EE-SE | Human reference r: 0.594 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S024.pdf Table 6 | Caveats: CAV005 | Notes: Use R2 source-located Table 6 beta-converted rows; R3 adds ATT-TRU and BI-SI rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S024 | Sample/stratum: full_sample | Construct pair: EE-SE | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,β = 0.594,0.594,S024_doc1 page 12 chunk 1,,high,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,EE mapped to PEU and SE mapped to ASE; Table 6 reports ASE to PEU.,0.594,0.594,standardized path coefficient used directly; no conversion
paper_b_full_corpus_m1_raw_bounded_shard_0090_20260611,openai,codex:gpt-5.5,codex-cli 0.139.0; model_selector=gpt-5.5,raw_model_extraction_source_rendered_bounded_shard,paper_b_step5_full_corpus_prompt_v1_20260609_source_packet_bounded_shard,2026-06-11T07:20:00Z,0,,FC-S5-TASK-00238,S024,beta_or_path_converted_effect_size,secondary_beta_or_path_converted_effect_size,eligible_after_locked_llm_output_with_source_type_denominator,numeric_effect_size_with_source_type,Study: S024 | Reference record: S024_full_sample_EE_SI | Sample/stratum: full_sample | N: 486 | Construct pair: EE-SI | Human reference r: 0.105 | Reference source type: beta_converted_peterson_brown | Evidence type: standardized_path_beta_converted | Source location: S024.pdf Table 6 | Caveats: CAV005 | Notes: Use R2 source-located Table 6 beta-converted rows; R3 adds ATT-TRU and BI-SI rows with blank source-location strings. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S024 | Sample/stratum: full_sample | Construct pair: EE-SI | Expected answer type: numeric_effect_size_with_source_type | Evidence family to recover: beta_or_path_converted_effect_size | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,0.105 standardized path coefficient,0.105,S024_doc1 page 12 chunk 1,,medium,False,,not_persisted_batch,locked,2026-06-11T07:20:00Z,codex_noninteractive_batch,Construct pair EE-SI mapped to PEU-SN; reported path is SN to PEU.,,,
