ai_trace_status,candidate_status,recommended_human_action,study_id,missing_pair,construct_1,construct_2,present_full10_pairs,missing_full10_pairs,sample_size_values_seen,candidate_value,construct_1_terms_found,construct_2_terms_found,table_terms_found,base_study_id_used_for_source_text,source_packet_exists,source_packet_file,pdf_exists,pdf_matched_stem,pdf_text_status,pdf_path_local_only,paper_b_boundary
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S185,SE-TRU,SE,TRU,21,24,298.0,,efficacy;self-efficacy,trust,correlation;fornell;larcker;table,S185,false,,true,S185,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S185,SE-UB,SE,UB,21,24,298.0,,efficacy;self-efficacy,use,correlation;fornell;larcker;table,S185,false,,true,S185,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S185,SI-TRU,SI,TRU,21,24,298.0,,social influence;subjective norm,trust,correlation;fornell;larcker;table,S185,false,,true,S185,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S185,SI-UB,SI,UB,21,24,298.0,,social influence;subjective norm,use,correlation;fornell;larcker;table,S185,false,,true,S185,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S185,TRU-UB,TRU,UB,21,24,298.0,,trust,use,correlation;fornell;larcker;table,S185,false,,true,S185,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,ANX-SE,ANX,SE,21,24,330.0,,ANX,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,ANX-TRU,ANX,TRU,21,24,330.0,,ANX,trust,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,ANX-UB,ANX,UB,21,24,330.0,,ANX,actual use;use,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,ATT-SE,ATT,SE,21,24,330.0,,ATT;attitude;attitude toward;attitudes,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,ATT-TRU,ATT,TRU,21,24,330.0,,ATT;attitude;attitude toward;attitudes,trust,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,ATT-UB,ATT,UB,21,24,330.0,,ATT;attitude;attitude toward;attitudes,actual use;use,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,BI-SE,BI,SE,21,24,330.0,,BI;behavioral intention,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,BI-TRU,BI,TRU,21,24,330.0,,BI;behavioral intention,trust,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,BI-UB,BI,UB,21,24,330.0,,BI;behavioral intention,actual use;use,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,EE-SE,EE,SE,21,24,330.0,,EE;ease of use;perceived ease of use,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,EE-TRU,EE,TRU,21,24,330.0,,EE;ease of use;perceived ease of use,trust,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,EE-UB,EE,UB,21,24,330.0,,EE;ease of use;perceived ease of use,actual use;use,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,FC-SE,FC,SE,21,24,330.0,,FC;facilitating;facilitating conditions;resources;support,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,FC-TRU,FC,TRU,21,24,330.0,,FC;facilitating;facilitating conditions;resources;support,trust,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,FC-UB,FC,UB,21,24,330.0,,FC;facilitating;facilitating conditions;resources;support,actual use;use,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,PE-SE,PE,SE,21,24,330.0,,PE;PU;perceived usefulness;usefulness,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,PE-TRU,PE,TRU,21,24,330.0,,PE;PU;perceived usefulness;usefulness,trust,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,PE-UB,PE,UB,21,24,330.0,,PE;PU;perceived usefulness;usefulness,actual use;use,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,SE-SI,SE,SI,21,24,330.0,,efficacy;self-efficacy,SI;social influence,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,SE-TRU,SE,TRU,21,24,330.0,,efficacy;self-efficacy,trust,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,SE-UB,SE,UB,21,24,330.0,,efficacy;self-efficacy,actual use;use,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,SI-TRU,SI,TRU,21,24,330.0,,SI;social influence,trust,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,SI-UB,SI,UB,21,24,330.0,,SI;social influence,actual use;use,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S190,TRU-UB,TRU,UB,21,24,330.0,,trust,actual use;use,correlation;correlations;latent;pearson;table,S190,true,S190_source_packet_20260609.txt,true,S190,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ANX-ATT,ANX,ATT,21,24,331.0,,anxiety,attitude;attitudes,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ANX-BI,ANX,BI,21,24,331.0,,anxiety,BI;behavioral intention;behavioural intention;intention to use,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ANX-EE,ANX,EE,21,24,331.0,,anxiety,EE;ease of use;easy to use;effort expectancy,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ANX-FC,ANX,FC,21,24,331.0,,anxiety,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ANX-PE,ANX,PE,21,24,331.0,,anxiety,PE;performance expectancy;useful,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ANX-SE,ANX,SE,21,24,331.0,,anxiety,SE;computer self-efficacy;efficacy;self efficacy;self-efficacy,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ANX-SI,ANX,SI,21,24,331.0,,anxiety,SI;social influence,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S191,ANX-TRU,ANX,TRU,21,24,331.0,,anxiety,,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ANX-UB,ANX,UB,21,24,331.0,,anxiety,UB;actual use;usage behavior;use;use behaviour,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ATT-BI,ATT,BI,21,24,331.0,,attitude;attitudes,BI;behavioral intention;behavioural intention;intention to use,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ATT-EE,ATT,EE,21,24,331.0,,attitude;attitudes,EE;ease of use;easy to use;effort expectancy,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ATT-FC,ATT,FC,21,24,331.0,,attitude;attitudes,FC;facilitating;facilitating conditions;resources;support,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ATT-PE,ATT,PE,21,24,331.0,,attitude;attitudes,PE;performance expectancy;useful,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ATT-SE,ATT,SE,21,24,331.0,,attitude;attitudes,SE;computer self-efficacy;efficacy;self efficacy;self-efficacy,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ATT-SI,ATT,SI,21,24,331.0,,attitude;attitudes,SI;social influence,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S191,ATT-TRU,ATT,TRU,21,24,331.0,,attitude;attitudes,,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
possible_densification_source_review_candidate,ai_candidate_only_missing_pair_no_value_added,human_check_source_table_for_missing_pair_value,S191,ATT-UB,ATT,UB,21,24,331.0,,attitude;attitudes,UB;actual use;usage behavior;use;use behaviour,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S191,BI-TRU,BI,TRU,21,24,331.0,,BI;behavioral intention;behavioural intention;intention to use,,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S191,EE-TRU,EE,TRU,21,24,331.0,,EE;ease of use;easy to use;effort expectancy,,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S191,FC-TRU,FC,TRU,21,24,331.0,,FC;facilitating;facilitating conditions;resources;support,,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S191,PE-TRU,PE,TRU,21,24,331.0,,PE;performance expectancy;useful,,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S191,SE-TRU,SE,TRU,21,24,331.0,,SE;computer self-efficacy;efficacy;self efficacy;self-efficacy,,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
likely_not_densifiable_one_construct_not_visible,ai_candidate_only_missing_pair_no_value_added,human_verify_construct_absence_before_excluding_pair,S191,SI-TRU,SI,TRU,21,24,331.0,,SI;social influence,,correlation;correlations;fornell;inter-construct;larcker;latent;table,S191,true,S191_source_packet_20260609.txt,true,S191,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S191.pdf,candidate_only_not_analytic_input_until_human_confirmed
