full10_pair_order_label,study_id,missing_pair,batch_decision_class,candidate_value,candidate_value_metric,source_packet_file,source_locator,construct_mapping_issue,promote_to_supplemental_input,researcher_action,rationale_ko,original_triage_class,construct_1_human_supported,construct_2_human_supported,supported_constructs_in_human_reference,paper_b_boundary
32_ATT-TRU,S088,ATT-TRU,excluded_one_construct_not_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
32_ATT-TRU,S121-1,ATT-TRU,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
32_ATT-TRU,S121-2,ATT-TRU,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
32_ATT-TRU,S157,ATT-TRU,excluded_no_construct_human_supported,,,S157_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,AUT;BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
32_ATT-TRU,S164,ATT-TRU,excluded_one_construct_not_human_supported,,,S164_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
32_ATT-TRU,S173,ATT-TRU,excluded_one_construct_not_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
32_ATT-TRU,S185,ATT-TRU,excluded_one_construct_not_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
32_ATT-TRU,S190,ATT-TRU,excluded_one_construct_not_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
32_ATT-TRU,S223,ATT-TRU,excluded_one_construct_not_human_supported,,,S223_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S004,ANX-ATT,excluded_no_construct_human_supported,,,S004_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S030,ANX-ATT,excluded_one_construct_not_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S036,ANX-ATT,excluded_one_construct_not_human_supported,,,S036_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;BI;EE;PE;SE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S048,ANX-ATT,excluded_one_construct_not_human_supported,,,S048_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S055,ANX-ATT,excluded_one_construct_not_human_supported,,,S055_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S072,ANX-ATT,construct_mapping_audit_required_not_promote,,,S072_source_packet_20260609.txt,S072_doc1 page 10 chunk 1; Table 2 Fornell-Larcker discriminant validity,source table labels are PC/RA/VU rather than direct full10 ANX/ATT/UB labels,no,manual_construct_mapping_audit_before_any_value_entry,"Existing support gate flags this as a priority, but source labels require construct-mapping audit before any numeric cell can be treated as full10 ANX/ATT/UB. Do not promote now.",source_review_priority_both_constructs_human_supported,yes,yes,ANX;ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S086,ANX-ATT,excluded_no_construct_human_supported,,,S086_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S088,ANX-ATT,excluded_no_construct_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S121-1,ANX-ATT,excluded_no_construct_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S121-2,ANX-ATT,excluded_no_construct_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S138,ANX-ATT,excluded_one_construct_not_human_supported,,,S138_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S164,ANX-ATT,excluded_one_construct_not_human_supported,,,S164_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S173,ANX-ATT,excluded_no_construct_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S176,ANX-ATT,excluded_one_construct_not_human_supported,,,S176_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S191,ANX-ATT,excluded_no_construct_human_supported,,,S191_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
33_ANX-ATT,S214,ANX-ATT,excluded_one_construct_not_human_supported,,,S214_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S004,ATT-BI,excluded_one_construct_not_human_supported,,,S004_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S025,ATT-BI,excluded_one_construct_not_human_supported,,,S025_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S035,ATT-BI,excluded_one_construct_not_human_supported,,,S035_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S036,ATT-BI,excluded_one_construct_not_human_supported,,,S036_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ANX;BI;EE;PE;SE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S051,ATT-BI,excluded_one_construct_not_human_supported,,,S051_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ANX;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S086,ATT-BI,excluded_one_construct_not_human_supported,,,S086_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S088,ATT-BI,excluded_one_construct_not_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S121-1,ATT-BI,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S121-2,ATT-BI,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S157,ATT-BI,excluded_one_construct_not_human_supported,,,S157_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,AUT;BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S173,ATT-BI,excluded_one_construct_not_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S191,ATT-BI,excluded_one_construct_not_human_supported,,,S191_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
34_ATT-BI,S223,ATT-BI,excluded_one_construct_not_human_supported,,,S223_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S004,ATT-UB,excluded_one_construct_not_human_supported,,,S004_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S016,ATT-UB,excluded_one_construct_not_human_supported,,,S016_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S025,ATT-UB,excluded_one_construct_not_human_supported,,,S025_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S030,ATT-UB,excluded_one_construct_not_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S035,ATT-UB,excluded_one_construct_not_human_supported,,,S035_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S036,ATT-UB,excluded_no_construct_human_supported,,,S036_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ANX;BI;EE;PE;SE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S051,ATT-UB,excluded_one_construct_not_human_supported,,,S051_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ANX;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S057,ATT-UB,excluded_one_construct_not_human_supported,,,S057_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE;SI,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S072,ATT-UB,construct_mapping_audit_required_not_promote,,,S072_source_packet_20260609.txt,S072_doc1 page 10 chunk 1; Table 2 Fornell-Larcker discriminant validity,source table labels are PC/RA/VU rather than direct full10 ANX/ATT/UB labels,no,manual_construct_mapping_audit_before_any_value_entry,"Existing support gate flags this as a priority, but source labels require construct-mapping audit before any numeric cell can be treated as full10 ANX/ATT/UB. Do not promote now.",source_review_priority_both_constructs_human_supported,yes,yes,ANX;ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S086,ATT-UB,excluded_one_construct_not_human_supported,,,S086_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S088,ATT-UB,excluded_one_construct_not_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S121-1,ATT-UB,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S121-2,ATT-UB,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S157,ATT-UB,excluded_one_construct_not_human_supported,,,S157_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,AUT;BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S173,ATT-UB,excluded_one_construct_not_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S185,ATT-UB,excluded_one_construct_not_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S190,ATT-UB,excluded_one_construct_not_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S191,ATT-UB,excluded_one_construct_not_human_supported,,,S191_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
35_ATT-UB,S223,ATT-UB,excluded_one_construct_not_human_supported,,,S223_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S004,SE-TRU,excluded_researcher_rejected_PKC_to_SE_mapping,,,S004_source_packet_20260609.txt,,PKC/perceived knowledge of ChatGPT is not approved as full10 SE,no,no_action_researcher_mapping_rejected,"S004 source table uses PKC, not an approved full10 SE construct. Researcher previously rejected PKC mapping; do not promote SE-pair candidates.",source_review_priority_both_constructs_human_supported,yes,yes,BI;EE;FC;PE;SE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S016,SE-TRU,excluded_one_construct_not_human_supported,,,S016_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S025,SE-TRU,excluded_one_construct_not_human_supported,,,S025_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S030,SE-TRU,excluded_one_construct_not_human_supported,,,S030_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S055,SE-TRU,excluded_no_construct_human_supported,,,S055_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S057,SE-TRU,excluded_one_construct_not_human_supported,,,S057_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,ANX;ATT;BI;EE;FC;PE;SE;SI,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S072,SE-TRU,excluded_no_construct_human_supported,,,S072_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ANX;ATT;BI;EE;FC;PE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S088,SE-TRU,excluded_one_construct_not_human_supported,,,S088_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S121-1,SE-TRU,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S121-2,SE-TRU,excluded_one_construct_not_human_supported,,,S121_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S157,SE-TRU,excluded_one_construct_not_human_supported,,,S157_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,yes,no,AUT;BI;EE;FC;PE;SE;SI;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S173,SE-TRU,excluded_one_construct_not_human_supported,,,S173_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S176,SE-TRU,excluded_one_construct_not_human_supported,,,S176_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,ATT;BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S185,SE-TRU,excluded_no_construct_human_supported,,,,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S190,SE-TRU,excluded_no_construct_human_supported,,,S190_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Neither construct is human/frozen-supported for this study; likely AI term-hit overreach or source mismatch.,likely_false_positive_no_construct_human_supported,no,no,ANX;ATT;BI;EE;FC;PE;SI,candidate_only_not_analytic_input_until_human_confirmed
36_SE-TRU,S223,SE-TRU,excluded_one_construct_not_human_supported,,,S223_source_packet_20260609.txt,,,no,do_not_add_unless_reopened_by_source_evidence,Only one construct is human/frozen-supported for this study; do not add unless source adjudication reopens construct mapping.,likely_false_positive_one_construct_not_human_supported,no,yes,BI;EE;FC;PE;SI;TRU;UB,candidate_only_not_analytic_input_until_human_confirmed
