full10_pair_order,full10_pair_order_label,study_id,missing_pair,normalized_pair,construct_1,construct_2,present_full10_pairs,missing_full10_pairs,sample_size_values_seen,construct_1_terms_found,construct_2_terms_found,table_terms_found,source_packet_exists,source_packet_file,pdf_exists,pdf_text_status,pdf_path_local_only,human_source_value,human_evidence_type,human_source_location,human_decision,promote_to_supplemental_input,review_note
38,38_BI-SE,S173,BI-SE,BI-SE,BI,SE,21,24,306.0,BI;behavioral intention;behavioural intention;intention to use;usage intention,efficacy;self-efficacy,correlation;correlations;fornell;larcker;latent;pearson;table,true,S173_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S173.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
38,38_BI-SE,S176,BI-SE,BI-SE,BI,SE,28,17,1214.0,BI;behavioral intention;behavioural intention;intention to use,SE;efficacy,correlation;correlations;latent;table,true,S176_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
38,38_BI-SE,S185,BI-SE,BI-SE,BI,SE,21,24,298.0,BI;behavioral intention;intention to use;usage intention,efficacy;self-efficacy,correlation;fornell;larcker;table,false,,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
38,38_BI-SE,S190,BI-SE,BI-SE,BI,SE,21,24,330.0,BI;behavioral intention,efficacy;self-efficacy,correlation;correlations;latent;pearson;table,true,S190_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
38,38_BI-SE,S214,BI-SE,BI-SE,BI,SE,21,24,1117.0,BI;behavioral intention;intention to use;usage intention,efficacy;self-efficacy,correlation;fornell;larcker;latent;table,true,S214_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
38,38_BI-SE,S223,BI-SE,BI-SE,BI,SE,21,24,300.0,BI;behavioral intention;intention to use;usage intention,SE,correlation;fornell;larcker;latent;pearson;table,true,S223_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S004,SE-UB,SE-UB,SE,UB,21,24,485.0,SE;computer self-efficacy;efficacy;self-efficacy,UB;actual use;usage behavior;use;use behavior,correlation;correlations;fornell;larcker;latent;matrix;table,true,S004_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S016,SE-UB,SE-UB,SE,UB,21,24,382.0,SE;computer self-efficacy;efficacy;self-efficacy,use,correlation;fornell;larcker;latent;pearson;table,true,S016_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S030,SE-UB,SE-UB,SE,UB,21,24,226.0,AI self-efficacy;SE;efficacy;self-efficacy,usage behavior;use,correlation;correlations;fornell;larcker;latent;matrix;table,true,S030_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S036,SE-UB,SE-UB,SE,UB,21,24,480.0,AI self-efficacy;SE;computer self-efficacy;efficacy;self-efficacy,actual use;usage behavior;use,correlations;fornell;larcker;latent;table,true,S036_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S055,SE-UB,SE-UB,SE,UB,21,24,486.0,efficacy,UB;actual use;usage behaviour;use;use behavior;use behaviour,correlation;fornell;larcker;latent;pearson;table,true,S055_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S057,SE-UB,SE-UB,SE,UB,28,17,582.0,SE;efficacy;self-efficacy,use,correlation;correlations;latent;table,true,S057_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S057.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S072,SE-UB,SE-UB,SE,UB,26,19,500.0,efficacy,UB;actual use;use;use behavior,correlation;correlations;fornell;larcker;latent;table,true,S072_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S088,SE-UB,SE-UB,SE,UB,21,24,353.0,SE,UB;actual use;use;use behavior,correlations;fornell;larcker;latent;table,true,S088_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S121-1,SE-UB,SE-UB,SE,UB,21,24,,SE;efficacy;self-efficacy,UB;actual use;usage behavior;use;use behavior,correlation;correlations;table,true,S121_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S121-2,SE-UB,SE-UB,SE,UB,21,24,,SE;efficacy;self-efficacy,UB;actual use;usage behavior;use;use behavior,correlation;correlations;table,true,S121_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S173,SE-UB,SE-UB,SE,UB,21,24,306.0,efficacy;self-efficacy,UB;actual use;usage behaviour;use;use behaviour,correlation;correlations;fornell;larcker;latent;pearson;table,true,S173_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S173.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S176,SE-UB,SE-UB,SE,UB,28,17,1214.0,SE;efficacy,UB;usage behavior;use;use behavior,correlation;correlations;latent;table,true,S176_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S185,SE-UB,SE-UB,SE,UB,21,24,298.0,efficacy;self-efficacy,use,correlation;fornell;larcker;table,false,,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S190,SE-UB,SE-UB,SE,UB,21,24,330.0,efficacy;self-efficacy,actual use;use,correlation;correlations;latent;pearson;table,true,S190_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S214,SE-UB,SE-UB,SE,UB,21,24,1117.0,efficacy;self-efficacy,UB;actual use;use;use behavior,correlation;fornell;larcker;latent;table,true,S214_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S214.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
39,39_SE-UB,S223,SE-UB,SE-UB,SE,UB,21,24,300.0,SE,UB;actual use;use,correlation;fornell;larcker;latent;pearson;table,true,S223_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S223.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S004,ANX-TRU,ANX-TRU,ANX,TRU,21,24,485.0,anxiety,TRU;trust;trustworthiness,correlation;correlations;fornell;larcker;latent;matrix;table,true,S004_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S004.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S016,ANX-TRU,ANX-TRU,ANX,TRU,21,24,382.0,AI anxiety;ANX;anxiety;fear,trust,correlation;fornell;larcker;latent;pearson;table,true,S016_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S030,ANX-TRU,ANX-TRU,ANX,TRU,21,24,226.0,anxiety,TRU;trust;trustworthiness,correlation;correlations;fornell;larcker;latent;matrix;table,true,S030_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S048,ANX-TRU,ANX-TRU,ANX,TRU,21,24,355.0,anxiety,TRU;trust,correlation;correlations;fornell;larcker;latent;matrix;pearson;table,true,S048_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S048.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S055,ANX-TRU,ANX-TRU,ANX,TRU,21,24,486.0,fear,trust,correlation;fornell;larcker;latent;pearson;table,true,S055_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S057,ANX-TRU,ANX-TRU,ANX,TRU,28,17,582.0,ANX;anxiety;apprehension;fear,trust,correlation;correlations;latent;table,true,S057_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S057.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S072,ANX-TRU,ANX-TRU,ANX,TRU,26,19,500.0,anxiety,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,true,S072_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S086,ANX-TRU,ANX-TRU,ANX,TRU,21,24,235.0,anxiety;fear,TRU;trust,correlation;correlations;latent;matrix;pearson;table,true,S086_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S086.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S088,ANX-TRU,ANX-TRU,ANX,TRU,21,24,353.0,anxiety;anxious,TRU;trust,correlations;fornell;larcker;latent;table,true,S088_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S088.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S121-1,ANX-TRU,ANX-TRU,ANX,TRU,21,24,,anxiety,TRU;trust,correlation;correlations;table,true,S121_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S121-2,ANX-TRU,ANX-TRU,ANX,TRU,21,24,,anxiety,TRU;trust,correlation;correlations;table,true,S121_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S121.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S138,ANX-TRU,ANX-TRU,ANX,TRU,28,17,200.0,anxiety;fear,TRU;trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,true,S138_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S138.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S164,ANX-TRU,ANX-TRU,ANX,TRU,21,24,2078.0,anxiety,trust,correlation;correlations;fornell;larcker;latent;table,true,S164_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S164.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S173,ANX-TRU,ANX-TRU,ANX,TRU,21,24,306.0,fear,TRU;trust;trustworthiness,correlation;correlations;fornell;larcker;latent;pearson;table,true,S173_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S173.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S176,ANX-TRU,ANX-TRU,ANX,TRU,28,17,1214.0,anxiety,TRU;trust,correlation;correlations;latent;table,true,S176_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S176.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S185,ANX-TRU,ANX-TRU,ANX,TRU,21,24,298.0,anxiety;apprehension,trust,correlation;fornell;larcker;table,false,,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
40,40_ANX-TRU,S190,ANX-TRU,ANX-TRU,ANX,TRU,21,24,330.0,ANX,trust,correlation;correlations;latent;pearson;table,true,S190_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
41,41_BI-TRU,S016,BI-TRU,BI-TRU,BI,TRU,21,24,382.0,BI;behavioral intention;continuance intention;intention to use;usage intention,trust,correlation;fornell;larcker;latent;pearson;table,true,S016_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
41,41_BI-TRU,S025,BI-TRU,BI-TRU,BI,TRU,21,24,361.0,BI;intention to use,trust,correlation;correlations;fornell;inter-construct;larcker;latent;table,true,S025_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S025.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
41,41_BI-TRU,S051,BI-TRU,BI-TRU,BI,TRU,21,24,524.0,BI;behavioral intention;intention to use;usage intention,trust,correlations;latent;table,true,S051_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S051.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
41,41_BI-TRU,S055,BI-TRU,BI-TRU,BI,TRU,21,24,486.0,BI;behavioural intention;intention to use;usage intention,trust,correlation;fornell;larcker;latent;pearson;table,true,S055_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
41,41_BI-TRU,S057,BI-TRU,BI-TRU,BI,TRU,28,17,582.0,BI;behavioral intention;intention to use;usage intention,trust,correlation;correlations;latent;table,true,S057_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S057.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
41,41_BI-TRU,S072,BI-TRU,BI-TRU,BI,TRU,26,19,500.0,BI;behavioral intention;behavioural intention;intention to use;usage intention,trust;trustworthiness,correlation;correlations;fornell;larcker;latent;table,true,S072_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
41,41_BI-TRU,S157,BI-TRU,BI-TRU,BI,TRU,21,24,633.0,BI;behavioral intention;continuance intention;intention to use,trust,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,true,S157_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
41,41_BI-TRU,S164,BI-TRU,BI-TRU,BI,TRU,21,24,2078.0,BI;behavioral intention;continuance intention;intention to use,trust,correlation;correlations;fornell;larcker;latent;table,true,S164_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S164.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
41,41_BI-TRU,S185,BI-TRU,BI-TRU,BI,TRU,21,24,298.0,BI;behavioral intention;intention to use;usage intention,trust,correlation;fornell;larcker;table,false,,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
41,41_BI-TRU,S190,BI-TRU,BI-TRU,BI,TRU,21,24,330.0,BI;behavioral intention,trust,correlation;correlations;latent;pearson;table,true,S190_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S190.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S016,TRU-UB,TRU-UB,TRU,UB,21,24,382.0,trust,use,correlation;fornell;larcker;latent;pearson;table,true,S016_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S025,TRU-UB,TRU-UB,TRU,UB,21,24,361.0,trust,UB;actual use;use,correlation;correlations;fornell;inter-construct;larcker;latent;table,true,S025_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S025.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S030,TRU-UB,TRU-UB,TRU,UB,21,24,226.0,TRU;trust;trustworthiness,usage behavior;use,correlation;correlations;fornell;larcker;latent;matrix;table,true,S030_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S030.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S036,TRU-UB,TRU-UB,TRU,UB,21,24,480.0,TRU;trust,actual use;usage behavior;use,correlations;fornell;larcker;latent;table,true,S036_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S036.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S048,TRU-UB,TRU-UB,TRU,UB,21,24,355.0,TRU;trust,UB;actual use;usage behavior;usage behaviour;use;use behaviour,correlation;correlations;fornell;larcker;latent;matrix;pearson;table,true,S048_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S048.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S051,TRU-UB,TRU-UB,TRU,UB,21,24,524.0,trust,UB;usage behavior;use,correlations;latent;table,true,S051_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S051.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S055,TRU-UB,TRU-UB,TRU,UB,21,24,486.0,trust,UB;actual use;usage behaviour;use;use behavior;use behaviour,correlation;fornell;larcker;latent;pearson;table,true,S055_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S055.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S057,TRU-UB,TRU-UB,TRU,UB,28,17,582.0,trust,use,correlation;correlations;latent;table,true,S057_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S057.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S072,TRU-UB,TRU-UB,TRU,UB,26,19,500.0,trust;trustworthiness,UB;actual use;use;use behavior,correlation;correlations;fornell;larcker;latent;table,true,S072_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S072.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S157,TRU-UB,TRU-UB,TRU,UB,21,24,633.0,trust,UB;actual use;use,construct correlation;correlation;correlations;inter-construct;matrix;pearson;table,true,S157_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S157.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S164,TRU-UB,TRU-UB,TRU,UB,21,24,2078.0,trust,UB;actual use;use,correlation;correlations;fornell;larcker;latent;table,true,S164_source_packet_20260609.txt,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S164.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
42,42_TRU-UB,S185,TRU-UB,TRU-UB,TRU,UB,21,24,298.0,trust,use,correlation;fornell;larcker;table,false,,true,ok,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf,,,,,no,open source/PDF table in full10 pair order; no value added until human enters source value
