task_unit_id,study_id,decision_id,paper1_primary_analysis_record_id,review_priority,denominator_family,source_condition,freeze_tier,freeze_use,downstream_masem_impact,source_evidence_status,construct_pair,statistic_value,primary_model_id,primary_score_status,primary_answer_state,primary_is_correct,primary_model_value,primary_expected_value,expert_review_decision,rerun_input_role,substitution_eligibility,review_basis,review_note
P2-TASK-08310,S002,R2R3-DIFF-V2-0373,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,SI-UB,0.489000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.489000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08311,S004,R2R3-DIFF-V2-0374,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-EE,0.582000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.582000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08312,S004,R2R3-DIFF-V2-0375,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-FC,0.644000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.644000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08313,S004,R2R3-DIFF-V2-0376,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-PE,0.667000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.667000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08314,S004,R2R3-DIFF-V2-0377,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-SI,0.668000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.668000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08315,S004,R2R3-DIFF-V2-0378,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-TRU,0.630000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.630000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08316,S004,R2R3-DIFF-V2-0379,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-UB,0.751000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.751000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08317,S004,R2R3-DIFF-V2-0380,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-FC,0.664000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.664000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08318,S004,R2R3-DIFF-V2-0381,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-PE,0.697000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.697000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08319,S004,R2R3-DIFF-V2-0382,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-SI,0.610000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.610000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08320,S004,R2R3-DIFF-V2-0383,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-TRU,0.520000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.520000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08321,S004,R2R3-DIFF-V2-0384,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-UB,0.607000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.607000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08322,S004,R2R3-DIFF-V2-0385,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-PE,0.676000,codex:gpt-5.5,scored,r2 only statistic,0,,0.676000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08323,S004,R2R3-DIFF-V2-0386,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-SI,0.590000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.590000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08324,S004,R2R3-DIFF-V2-0387,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-TRU,,codex:gpt-5.5,scored,r3 only statistic,0,,,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08325,S004,R2R3-DIFF-V2-0388,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-UB,0.533000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.533000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08326,S004,R2R3-DIFF-V2-0389,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,PE-SE,0.601000,codex:gpt-5.5,scored,r2 only statistic,0,,0.601000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08327,S004,R2R3-DIFF-V2-0390,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,PE-SI,0.637000,codex:gpt-5.5,scored,r2 only statistic,0,,0.637000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08328,S004,R2R3-DIFF-V2-0391,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,PE-TRU,0.541000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.541000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08329,S004,R2R3-DIFF-V2-0392,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,PE-UB,0.607000,codex:gpt-5.5,scored,r2 only statistic,0,,0.607000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08330,S004,R2R3-DIFF-V2-0393,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,SI-TRU,0.563000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.563000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08331,S004,R2R3-DIFF-V2-0394,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,SI-UB,0.644000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.644000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08332,S004,R2R3-DIFF-V2-0395,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,TRU-UB,0.599000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.599000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08333,S008,R2R3-DIFF-V2-0396,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,ATT-BI,0.067000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.067000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08334,S008,R2R3-DIFF-V2-0397,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,ATT-EE,0.107000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.107000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08335,S008,R2R3-DIFF-V2-0398,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,ATT-FC,0.139000,codex:gpt-5.5,scored,value mismatch beta path mismatch,0,,0.139000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08336,S008,R2R3-DIFF-V2-0399,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,ATT-PE,0.198000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.198000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08337,S008,R2R3-DIFF-V2-0400,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,ATT-SI,0.219000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.219000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08338,S008,R2R3-DIFF-V2-0401,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-EE,0.090000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.090000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08339,S008,R2R3-DIFF-V2-0402,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-FC,0.112000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.112000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08340,S008,R2R3-DIFF-V2-0403,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-PE,0.467000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.467000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08341,S008,R2R3-DIFF-V2-0404,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-SI,0.512000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.512000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08342,S008,R2R3-DIFF-V2-0405,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-FC,0.008000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.008000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08343,S008,R2R3-DIFF-V2-0406,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-PE,0.164000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.164000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08344,S008,R2R3-DIFF-V2-0407,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-SI,0.550000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.550000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08345,S008,R2R3-DIFF-V2-0408,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-PE,0.091000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.091000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08346,S008,R2R3-DIFF-V2-0409,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-SI,-0.017000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,-0.017000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08347,S008,R2R3-DIFF-V2-0410,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,PE-SI,0.446000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.446000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08348,S022,R2R3-DIFF-V2-0411,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-EE,0.637000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.637000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08349,S022,R2R3-DIFF-V2-0412,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-PE,0.710000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.710000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08350,S022,R2R3-DIFF-V2-0413,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-PE,0.582000,codex:gpt-5.5,scored,value mismatch beta path mismatch value significance mismatch,0,,0.582000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08351,S024,R2R3-DIFF-V2-0414,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,ATT-BI,0.489000,codex:gpt-5.5,scored,value significance mismatch,0,,0.489000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08352,S024,R2R3-DIFF-V2-0415,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,ATT-EE,0.087000,codex:gpt-5.5,scored,value significance mismatch,0,,0.087000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08353,S024,R2R3-DIFF-V2-0416,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,ATT-PE,0.514000,codex:gpt-5.5,scored,value significance mismatch,0,,0.514000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08354,S024,R2R3-DIFF-V2-0417,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,ATT-SI,0.147000,codex:gpt-5.5,scored,r2 only statistic,0,,0.147000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08355,S024,R2R3-DIFF-V2-0418,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,ATT-TRU,,codex:gpt-5.5,scored,r3 only statistic,0,,,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08356,S024,R2R3-DIFF-V2-0419,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-PE,0.151000,codex:gpt-5.5,scored,value significance mismatch,0,,0.151000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08357,S024,R2R3-DIFF-V2-0420,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,BI-SI,,codex:gpt-5.5,scored,r3 only statistic,0,,,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08358,S024,R2R3-DIFF-V2-0421,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-PE,0.523000,codex:gpt-5.5,scored,value significance mismatch,0,,0.523000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08359,S024,R2R3-DIFF-V2-0422,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-SE,0.594000,codex:gpt-5.5,scored,value significance mismatch,0,,0.594000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08360,S024,R2R3-DIFF-V2-0423,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,EE-SI,0.105000,codex:gpt-5.5,scored,value significance mismatch,0,,0.105000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
P2-TASK-08361,S024,R2R3-DIFF-V2-0424,,P1_source_or_human_disagreement_review,human_disagreement_trace,human_disagreement_trace,frozen_scorable_candidate_after_locked_llm_output,reference_trace_only,reference_trace_only_no_direct_masem_row,source_evidence_and_locator_present,FC-PE,0.130000,codex:gpt-5.5,scored,value significance mismatch,0,,0.130000,trace_only_no_primary_substitution,trace_only,not_substitutable_trace_only,source_anchored_reference_packet_and_task_family_rule_review,human_disagreement_trace is a trace or source-risk family rather than a primary substitution value.
