study_id,pair,construct_1,construct_2,r_numeric,sample_size_numeric,source_file,source_location_present,flag_present,notes_present,source_packet_exists,value_found_in_source_packet_text,pdf_exists,pdf_text_status,value_found_in_pdf_text,pdf_path_local_only
S185,ANX-BI,ANX,BI,0.47,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,ANX-EE,ANX,EE,0.47,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,ANX-FC,ANX,FC,0.218,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,ANX-PE,ANX,PE,0.44,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,false,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,ANX-SI,ANX,SI,0.216,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,ATT-BI,ATT,BI,0.453,298.0,latest_human_R4_CORRELATIONS,false,false,true,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,ATT-EE,ATT,EE,0.473,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,ATT-FC,ATT,FC,0.162,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,ATT-PE,ATT,PE,0.504,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,ATT-SI,ATT,SI,0.207,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,BI-EE,BI,EE,0.524,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,BI-FC,BI,FC,0.419,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,BI-PE,BI,PE,0.459,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,BI-SI,BI,SI,0.433,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,EE-FC,EE,FC,0.156,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,EE-PE,EE,PE,0.482,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,EE-SI,EE,SI,0.279,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,FC-PE,FC,PE,0.173,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,FC-SI,FC,SI,0.164,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S185,PE-SI,PE,SI,0.28,298.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S185.pdf
S194,BI-EE,BI,EE,0.44,469.0,latest_human_R4_CORRELATIONS,false,false,true,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,BI-FC,BI,FC,0.49,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,BI-PE,BI,PE,-0.08,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,BI-SI,BI,SI,0.62,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,BI-UB,BI,UB,0.64,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,EE-FC,EE,FC,0.55,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,EE-PE,EE,PE,-0.1,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,EE-SI,EE,SI,0.52,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,EE-UB,EE,UB,0.49,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,FC-PE,FC,PE,-0.12,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,FC-SI,FC,SI,0.59,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,FC-UB,FC,UB,0.52,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,PE-SI,PE,SI,-0.12,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,PE-UB,PE,UB,-0.05,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S194,SI-UB,SI,UB,0.56,469.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S194.pdf
S208,BI-EE,BI,EE,0.434,526.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf
S208,BI-PE,BI,PE,0.241,526.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf
S208,BI-SI,BI,SI,0.462,526.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf
S208,BI-TRU,BI,TRU,0.524,526.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf
S208,EE-PE,EE,PE,0.402,526.0,latest_human_R4_CORRELATIONS,false,false,true,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf
S208,EE-SI,EE,SI,0.362,526.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf
S208,EE-TRU,EE,TRU,0.395,526.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf
S208,PE-SI,PE,SI,0.296,526.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf
S208,PE-TRU,PE,TRU,0.295,526.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf
S208,SI-TRU,SI,TRU,0.241,526.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S208.pdf
S028,ATT-BI,ATT,BI,0.877,508.0,latest_human_R4_CORRELATIONS,false,false,true,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf
S028,ATT-EE,ATT,EE,0.63,508.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf
S028,ATT-PE,ATT,PE,0.809,508.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf
S028,ATT-SE,ATT,SE,0.721,508.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf
S028,BI-EE,BI,EE,0.627,508.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf
S028,BI-PE,BI,PE,0.823,508.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf
S028,BI-SE,BI,SE,0.685,508.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf
S028,EE-PE,EE,PE,0.667,508.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf
S028,EE-SE,EE,SE,0.792,508.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf
S028,PE-SE,PE,SE,0.744,508.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S028.pdf
S145,BI-EE,BI,EE,0.201,374.0,latest_human_R4_CORRELATIONS,false,false,true,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S145.pdf
S145,BI-UB,BI,UB,0.338,374.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S145.pdf
S145,EE-UB,EE,UB,0.204,374.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S145.pdf
S110,BI-EE,BI,EE,0.623,353.0,latest_human_R4_CORRELATIONS,false,false,true,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S110.pdf
S110,BI-PE,BI,PE,0.681,353.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S110.pdf
S110,BI-SI,BI,SI,0.52,353.0,latest_human_R4_CORRELATIONS,false,false,false,false,false,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S110.pdf
S016,ANX-ATT,ANX,ATT,0.338,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,ANX-BI,ANX,BI,0.325,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,ANX-EE,ANX,EE,0.358,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,ANX-FC,ANX,FC,0.372,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,ANX-PE,ANX,PE,0.399,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,ANX-SE,ANX,SE,-0.003,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,ATT-BI,ATT,BI,0.405,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,ATT-EE,ATT,EE,0.301,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,ATT-FC,ATT,FC,0.348,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,ATT-PE,ATT,PE,0.355,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,ATT-SE,ATT,SE,0.075,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,BI-EE,BI,EE,0.311,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,BI-FC,BI,FC,0.388,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,BI-PE,BI,PE,0.357,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,BI-SE,BI,SE,0.042,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,EE-FC,EE,FC,0.338,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,EE-PE,EE,PE,0.375,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,EE-SE,EE,SE,0.037,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,FC-PE,FC,PE,0.405,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,FC-SE,FC,SE,-0.084,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S016,PE-SE,PE,SE,0.02,382.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S016.pdf
S097,ATT-BI,ATT,BI,0.94,210.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S097.pdf
S097,ATT-EE,ATT,EE,0.88,210.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S097.pdf
S097,ATT-PE,ATT,PE,0.87,210.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S097.pdf
S097,ATT-UB,ATT,UB,0.9,210.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S097.pdf
S097,BI-EE,BI,EE,0.9,210.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S097.pdf
S097,BI-PE,BI,PE,0.9,210.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S097.pdf
S097,BI-UB,BI,UB,0.93,210.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S097.pdf
S097,EE-PE,EE,PE,0.86,210.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S097.pdf
S097,EE-UB,EE,UB,0.87,210.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S097.pdf
S097,PE-UB,PE,UB,0.88,210.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S097.pdf
S090,EE-PE,EE,PE,0.46,681.0,latest_human_R4_CORRELATIONS,false,false,false,true,true,true,ok,true,/Users/newhosung/Library/CloudStorage/OneDrive-SharedLibraries-ThePennsylvaniaStateUniversity/AI Adoption Meta Analysis - Documents/Meta/AI Adoption/PDFs/S090.pdf
