run_id,model_provider,model_id,model_version,procedure_id,prompt_version,run_timestamp_utc,temperature,seed,task_unit_id,study_id,llm_task_family,denominator_family,scoring_eligibility,expected_answer_type,evaluation_unit_text,model_input_text,model_answer,model_answer_normalized,model_source_locator,model_source_quote,model_confidence,abstained,error_code,raw_output_ref,locked_answer_status,lock_timestamp_utc,locked_by,notes
,,,,,,,,,FC-S5-TASK-00001,S002,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S002 | Reference record: S002_full_sample_BI_EE | Sample/stratum: full_sample | N: 300 | Construct pair: BI-EE | Human reference r: 0.696 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S002.pdf Table 9 | Caveats: none | Notes: Use R2 source-located Table 9 direct row set; R3 mostly duplicates values but lacks source-location strings and differs for FC-PE/FC-SI. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch5_source_checked.,Study: S002 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01521,S163,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S163 | Reference record: S163_full_sample_BI_SE | Sample/stratum: full_sample | N: 300 | Construct pair: BI-SE | Human reference r: 0.61 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S163.pdf Table 6 | Caveats: none | Notes: Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S163 | Sample/stratum: full_sample | Construct pair: BI-SE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01522,S163,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S163 | Reference record: S163_full_sample_BI_SI | Sample/stratum: full_sample | N: 300 | Construct pair: BI-SI | Human reference r: 0.67 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S163.pdf Table 6 | Caveats: none | Notes: Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S163 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01523,S163,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S163 | Reference record: S163_full_sample_BI_TRU | Sample/stratum: full_sample | N: 300 | Construct pair: BI-TRU | Human reference r: 0.66 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S163.pdf Table 6 | Caveats: none | Notes: Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S163 | Sample/stratum: full_sample | Construct pair: BI-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01524,S163,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S163 | Reference record: S163_full_sample_PE_SE | Sample/stratum: full_sample | N: 300 | Construct pair: PE-SE | Human reference r: 0.68 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S163.pdf Table 6 | Caveats: none | Notes: Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S163 | Sample/stratum: full_sample | Construct pair: PE-SE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01525,S163,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S163 | Reference record: S163_full_sample_PE_SI | Sample/stratum: full_sample | N: 300 | Construct pair: PE-SI | Human reference r: 0.64 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S163.pdf Table 6 | Caveats: none | Notes: Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S163 | Sample/stratum: full_sample | Construct pair: PE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01526,S163,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S163 | Reference record: S163_full_sample_PE_TRU | Sample/stratum: full_sample | N: 300 | Construct pair: PE-TRU | Human reference r: 0.66 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S163.pdf Table 6 | Caveats: none | Notes: Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S163 | Sample/stratum: full_sample | Construct pair: PE-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01527,S163,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S163 | Reference record: S163_full_sample_SE_SI | Sample/stratum: full_sample | N: 300 | Construct pair: SE-SI | Human reference r: 0.62 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S163.pdf Table 6 | Caveats: none | Notes: Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S163 | Sample/stratum: full_sample | Construct pair: SE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01528,S163,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S163 | Reference record: S163_full_sample_SE_TRU | Sample/stratum: full_sample | N: 300 | Construct pair: SE-TRU | Human reference r: 0.65 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S163.pdf Table 6 | Caveats: none | Notes: Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S163 | Sample/stratum: full_sample | Construct pair: SE-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01529,S163,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S163 | Reference record: S163_full_sample_SI_TRU | Sample/stratum: full_sample | N: 300 | Construct pair: SI-TRU | Human reference r: 0.68 | Reference source type: source_reported_pearson_or_latent_correlation | Evidence type: source_reported_direct_correlation_or_latent_correlation | Source location: S163.pdf Table 6 | Caveats: none | Notes: Use R4 Table 6 direct rows; R3 direct row set differs numerically and omits SE rows. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_residual_batch4_phase1_pairB_source_checked.,Study: S163 | Sample/stratum: full_sample | Construct pair: SI-TRU | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01530,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_ATT_BI | Sample/stratum: full_sample | N: 2078 | Construct pair: ATT-BI | Human reference r: 0.85 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: ATT-BI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01531,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_ATT_EE | Sample/stratum: full_sample | N: 2078 | Construct pair: ATT-EE | Human reference r: 0.763 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: ATT-EE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01532,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_ATT_FC | Sample/stratum: full_sample | N: 2078 | Construct pair: ATT-FC | Human reference r: 0.833 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: ATT-FC | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01533,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_ATT_PE | Sample/stratum: full_sample | N: 2078 | Construct pair: ATT-PE | Human reference r: 0.714 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: ATT-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01534,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_ATT_SI | Sample/stratum: full_sample | N: 2078 | Construct pair: ATT-SI | Human reference r: -0.031 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: ATT-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01535,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_ATT_UB | Sample/stratum: full_sample | N: 2078 | Construct pair: ATT-UB | Human reference r: 0.784 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: ATT-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01536,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_BI_EE | Sample/stratum: full_sample | N: 2078 | Construct pair: BI-EE | Human reference r: 0.729 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: BI-EE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01537,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_BI_FC | Sample/stratum: full_sample | N: 2078 | Construct pair: BI-FC | Human reference r: 0.82 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: BI-FC | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01538,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_BI_PE | Sample/stratum: full_sample | N: 2078 | Construct pair: BI-PE | Human reference r: 0.687 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: BI-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01539,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_BI_SI | Sample/stratum: full_sample | N: 2078 | Construct pair: BI-SI | Human reference r: -0.03 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: BI-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01540,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_BI_UB | Sample/stratum: full_sample | N: 2078 | Construct pair: BI-UB | Human reference r: 0.806 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: BI-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01541,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_EE_FC | Sample/stratum: full_sample | N: 2078 | Construct pair: EE-FC | Human reference r: 0.742 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: EE-FC | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01542,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_EE_PE | Sample/stratum: full_sample | N: 2078 | Construct pair: EE-PE | Human reference r: 0.716 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: EE-PE | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01543,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,Study: S164 | Reference record: S164_full_sample_EE_SI | Sample/stratum: full_sample | N: 2078 | Construct pair: EE-SI | Human reference r: -0.024 | Reference source type: source_corrected_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Accepted adjudication value from Phase 1 decision log; raw R1/R2 rows disagree for this construct pair. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_reference_draft_partial_value_decision.,Study: S164 | Sample/stratum: full_sample | Construct pair: EE-SI | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
,,,,,,,,,FC-S5-TASK-01544,S164,latent_or_construct_correlation,primary_latent_or_construct_correlation_with_source_type_flag,eligible_after_locked_llm_output_with_source_type_denominator,numeric_correlation_with_source_type,"Study: S164 | Reference record: S164_full_sample_EE_UB | Sample/stratum: full_sample | N: 2078 | Construct pair: EE-UB | Human reference r: 0.659 | Reference source type: source_reported_latent_or_construct_correlation | Evidence type: source_reported_latent_or_construct_correlation | Source location: S164.pdf Table 4 | Caveats: CAV001;ROW_CAVEAT | Notes: Application QA completion of partial S164 draft from Table 4 construct-correlation rows; existing adjudicated EE-SI, FC-PE, and PE-UB values remain authoritative and table-transposition caveat is retained. Frozen in full-corpus source-anchored adjudicated human reference standard on 2026-06-09; original application decision_status=included_full_corpus_application_completion_from_partial_phase1_decision.",Study: S164 | Sample/stratum: full_sample | Construct pair: EE-UB | Expected answer type: numeric_correlation_with_source_type | Evidence family to recover: latent_or_construct_correlation | Use only the locked source-document rendering/chunks for the authorized run condition. This task stub intentionally excludes the human reference value.,,,,,,,,,template_unlocked,,,Generated from full-corpus post-freeze task shell; model run not authorized.
